,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,1245.0333827495574,89.43097004720902,3722.6925695419313,63.18650159651323,16,0.01,1,1,"{'batch_size': 16, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 1}",0.9082648204240589,0.8935525746430116,0.9151515151515152,0.9294372294372294,0.9294372294372294,0.9151686738186088,0.013580151608622684,1,0.9771329338976551,0.9702894889584593,0.9724691945124997,0.9725557267807589,0.9650996550748542,0.9715093998448454,0.003904181135427478,1
