,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_vmap,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,1191.461880302429,3.1656788970006833,557.3766370296478,0.7426844895169699,10.0,100,1,"{'C': 10.0, 'max_vmap': 100, 'repeats': 1}",0.7916666666666666,0.75,0.8125,0.7291666666666666,0.8333333333333334,0.7833333333333333,0.03864007706456545,1,,,,,,,,1
