,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,893.286923456192,316.9690152707158,2.1939343452453612,0.058995871092773974,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.6458333333333334,0.7291666666666666,0.7083333333333334,0.6875,0.5833333333333334,0.6708333333333334,0.05170697352496188,13,0.7447916666666667,0.8385416666666667,0.8940972222222221,0.890625,0.7165217391304348,0.8169154589371981,0.07367299949961878,13
1,574.9987868785859,151.90009793142315,2.098406744003296,0.1150669935440974,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.5833333333333334,0.5833333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.6583333333333334,0.06123724356957946,14,0.7916666666666667,0.642361111111111,0.8611111111111112,0.8107638888888888,0.7982608695652172,0.7808327294685989,0.0733975424879668,16
2,746.9476811885834,195.87806861759432,1.88029146194458,0.061434232350414196,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.5833333333333334,0.5625,0.6875,0.6875,0.6458333333333334,0.6333333333333334,0.05204164998665331,15,0.7447916666666666,0.578125,0.8298611111111112,0.7638888888888887,0.688695652173913,0.721072463768116,0.08451396566689705,23
3,512.3189491271972,162.50895802838477,1.8794129371643067,0.06453730741155701,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.4166666666666667,0.5833333333333334,0.5,0.5625,0.4583333333333333,0.5041666666666667,0.06236095644623236,27,0.6024305555555556,0.828125,0.703125,0.765625,0.5652173913043478,0.6929045893719806,0.09814972818210121,26
4,909.40280752182,195.82355558829443,1.879571294784546,0.070314725521371,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.4375,0.5833333333333334,0.5625,0.6041666666666666,0.5,0.5375,0.06095307849303246,24,0.6319444444444444,0.7899305555555555,0.8940972222222222,0.9270833333333333,0.6069565217391304,0.7700024154589371,0.13123645332994893,17
5,726.6655641555786,52.60532899788851,1.9070115566253663,0.09148806494103462,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.5208333333333334,0.5625,0.5833333333333334,0.5625,0.5833333333333334,0.5625000000000001,0.022821773229381923,23,0.6180555555555555,0.7361111111111112,0.7708333333333334,0.8072916666666667,0.6034782608695652,0.7071539855072464,0.08198574967612866,25
6,463.4496151447296,136.92936551804104,2.139213132858276,0.09472344869113762,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.3958333333333333,0.6041666666666666,0.5833333333333334,0.625,0.4791666666666667,0.5375,0.08680277773333192,24,0.5763888888888888,0.7482638888888888,0.7378472222222223,0.7395833333333334,0.5165217391304348,0.6637210144927537,0.0976645386341059,27
7,765.688429927826,526.8577361757706,2.066102457046509,0.12909259342381904,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.5416666666666666,0.6458333333333334,0.6041666666666666,0.5625,0.5833333333333334,0.5875,0.03584302194601097,20,0.6545138888888888,0.7864583333333333,0.7847222222222223,0.8020833333333335,0.591304347826087,0.723816425120773,0.08499591268214203,21
8,1139.1463953018188,465.0061691939853,2.1012213706970213,0.1381735948291478,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.5416666666666666,0.6458333333333334,0.6041666666666666,0.625,0.5,0.5833333333333333,0.05432668671002208,21,0.6145833333333334,0.7690972222222223,0.7829861111111112,0.8003472222222221,0.5826086956521739,0.7099245169082126,0.09199448990620067,24
9,1098.0481340408326,347.74687996954776,2.112426519393921,0.17019145911798023,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",1.0,0.8958333333333334,0.8958333333333334,0.9583333333333334,0.8125,0.9125,0.06373774391990981,2,1.0,0.9739583333333334,0.9618055555555556,0.9895833333333334,0.9182608695652174,0.968721618357488,0.02840806430224771,4
10,1205.9362079143525,363.3746808811955,1.9023722171783448,0.10868300234107443,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9791666666666666,0.7291666666666666,0.8958333333333334,0.8958333333333334,0.8333333333333334,0.8666666666666666,0.082915619758885,5,1.0,0.921875,1.0,0.9913194444444444,0.9391304347826088,0.9704649758454107,0.033233667809757145,2
