,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_kernel_shape,param_learning_rate,param_max_vmap,param_n_qchannels,param_qkernel_shape,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
12,201.09272646903992,2.4744484766029338,78.63493204116821,0.364865657549738,32,3,0.001,32,10,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",0.955,0.945,0.925,0.92,0.92,0.933,0.0143527000944072,11,0.992797118847539,0.9864377940146132,0.9882394154739264,0.9902912621359224,0.9884896406766088,0.989251046229722,0.0021528680113068,13
13,170.68424878120422,1.3471309201181152,72.19145169258118,0.4642470458420115,32,2,0.01,32,10,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",0.965,0.94,0.925,0.925,0.945,0.94,0.0148323969741912,6,0.994797919167667,0.9908417575818236,0.9833350015013512,0.9857872084876388,0.9905915323791412,0.9890706838235244,0.0040479666316785,14
14,111.54103322029114,5.584193113990511,36.06085228919983,0.1179722735336189,32,2,0.0001,32,5,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",0.945,0.94,0.92,0.945,0.94,0.938,0.0092736184954956,8,0.9893957583033212,0.9878390551496348,0.98633770393354,0.991492343108798,0.9886898208387548,0.9887509362668098,0.0017082189258882,15
15,186.4306571483612,2.7114010312327648,73.41619939804077,0.0938104757242476,32,2,0.0001,32,10,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",0.955,0.92,0.915,0.93,0.95,0.934,0.0159373774505091,10,0.9894957983193278,0.9904413972575318,0.9879391452307076,0.98278450605545,0.9891902712441198,0.9879702236214276,0.0027134931745167,16
16,96.7452461719513,1.573255329127765,37.474901390075686,0.082908515205949,32,5,0.01,32,5,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",0.92,0.925,0.93,0.94,0.93,0.929,0.0066332495807107,14,0.9914465786314526,0.9821339205284756,0.9885396857171456,0.991692523270944,0.985086577920128,0.9877798572136292,0.0037003106732356,17
17,94.06871213912964,1.5580551116657784,35.880053186416625,0.1173178984131601,32,3,0.01,32,5,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",0.93,0.935,0.91,0.935,0.93,0.9280000000000002,0.0092736184954957,17,0.9862945178071229,0.9889400460414371,0.9833350015013512,0.9904914422980684,0.9847863076769092,0.9867694630649778,0.002627491746608,18
18,238.58972573280332,4.1933808507742265,101.7717830657959,0.4872574353537729,32,5,0.001,32,10,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.93,0.89,0.9,0.915,0.87,0.901,0.020591260281974,19,0.9803921568627452,0.9796316685016516,0.9679211290161144,0.9782804524071664,0.96827144429987,0.9748993702175096,0.0055968262647316,19
19,249.68405566215517,4.226383425663616,107.18694710731506,0.5283535604141366,32,2,0.001,32,10,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.915,0.925,0.89,0.895,0.88,0.901,0.0165529453572468,19,0.97468987595038,0.9796316685016516,0.9761285156640978,0.9804824341907716,0.962466219597638,0.9746797427809076,0.006472433700523,20
20,230.24789462089535,1.9629479460268215,101.25973300933838,0.2769765444835806,32,3,0.01,32,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.845,0.885,0.865,0.875,0.865,0.867,0.0132664991614216,37,0.9784913965586236,0.9771294164748274,0.9678210389350416,0.9725753177860074,0.9643679311380242,0.9720770201785048,0.0053751774550302,21
21,269.13058099746706,6.60361539314586,107.95429825782776,0.7952004095651628,32,5,0.0001,32,10,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.895,0.9,0.905,0.915,0.895,0.902,0.0074833147735478,18,0.9722889155662264,0.9708237413672304,0.9769292363126816,0.9716745070563508,0.9667700930837754,0.9716972986772532,0.0032485122365971,22
22,241.65929007530207,3.93426351777056,100.39433660507204,0.4732425094000795,32,3,0.001,32,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.9,0.9,0.9,0.91,0.87,0.8960000000000001,0.0135646599662505,22,0.9781912765106042,0.9646181563407068,0.9719247322590332,0.9788809928936042,0.953958562706436,0.9695147441420768,0.0093251083135432,23
23,138.6932596206665,4.04848840447932,54.079570293426514,0.2752445829859576,32,2,0.001,32,5,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.895,0.895,0.895,0.905,0.9,0.898,0.004,21,0.968187274909964,0.9555099589630668,0.9708237413672304,0.9723751376238614,0.9684716244620156,0.9670735474652276,0.0059846871208135,24
24,262.6458034992218,5.890084618620566,103.07419486045838,0.579893602093169,32,2,0.0001,32,10,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.895,0.89,0.885,0.915,0.87,0.891,0.0146287388383278,23,0.9600840336134454,0.9758282454208786,0.9701231107997198,0.9730757681913724,0.944550095085577,0.9647322506221986,0.0114080855792536,25
25,232.41741943359372,1.7596568258960692,102.3549234867096,0.51527519425682,32,5,0.01,32,10,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.87,0.8,0.87,0.89,0.88,0.8620000000000001,0.0318747549010184,39,0.9630852340936374,0.9660194174757282,0.9661195075568012,0.9569612651386248,0.97097387648884,0.9646318601507262,0.0045954251461211,26
26,253.63193011283877,3.902129127007679,103.95800466537476,0.5571343505040418,32,3,0.0001,32,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.905,0.855,0.88,0.87,0.885,0.8790000000000001,0.0165529453572468,29,0.9678871548619448,0.9591132018816936,0.9660194174757282,0.9607646882193976,0.9612651386247624,0.9630099202127052,0.0033500517860034,27
27,35.66057572364807,2.788535406306368,8.34218339920044,0.1303730460930031,32,2,0.01,32,1,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.89,0.85,0.87,0.875,0.905,0.8779999999999999,0.0186010752377382,31,0.9577330932372948,0.9500550495445902,0.9602642378140326,0.962165949354419,0.9838854969472526,0.962820765379518,0.0113096016008116,28
28,134.06327986717224,3.3698349151164897,50.97766227722168,0.1423271001084997,32,5,0.001,32,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.905,0.885,0.875,0.905,0.88,0.89,0.0126491106406735,26,0.9644857943177272,0.9526073466119508,0.9632168952056852,0.9715744169752778,0.9598638774897408,0.9623496661200764,0.0061887493537446,29
29,232.9070071220398,4.912931272272522,100.35909261703492,1.054509401085459,32,2,0.01,32,10,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.845,0.83,0.89,0.92,0.9,0.877,0.034,33,0.952781112444978,0.9500050045040536,0.9677209488539684,0.9780802722450204,0.959563607246522,0.9616301890589084,0.0102510918925942,30
30,42.25573153495789,4.621448452716575,8.528198528289796,0.1308884292937567,32,2,0.001,32,1,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.895,0.9,0.86,0.875,0.895,0.885,0.0151657508881031,27,0.9602340936374548,0.9691722550295266,0.956360724652187,0.952957661895706,0.9671704534080672,0.9611790377245883,0.0061885162274557,31
31,140.21819734573364,7.1957091574044325,53.31435923576355,0.3882562594115271,32,3,0.001,32,5,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.89,0.87,0.87,0.875,0.895,0.8800000000000001,0.0104880884817015,28,0.9614845938375352,0.9512060854769292,0.9512060854769292,0.9748773896506856,0.9603643278951056,0.9598276964674368,0.0086970213203994,32
32,148.2091555595398,2.783241087862876,54.085213565826415,1.3394792234136856,32,3,0.0001,32,5,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.895,0.89,0.9,0.89,0.88,0.891,0.0066332495807108,23,0.9543817527010804,0.9480032028825944,0.9706235612050846,0.9690721649484536,0.953558202382144,0.9591277768238716,0.0090370898360332,33
33,35.57633709907532,2.302196461098278,8.351072883605957,0.0406719200485486,32,3,0.01,32,1,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.905,0.89,0.845,0.885,0.87,0.8789999999999999,0.0203469899493758,30,0.957533013205282,0.956060454408968,0.9459513562205986,0.9615654088679813,0.9587628865979382,0.9559746238601536,0.0053279099937393,34
34,43.430948209762576,1.6003363263891055,8.639136362075806,0.0341474665469653,32,5,0.001,32,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.865,0.815,0.85,0.88,0.9,0.8619999999999999,0.0287402157263998,40,0.9591336534613846,0.9506555900310278,0.9465518967070364,0.9607646882193974,0.9603643278951056,0.9554940312627904,0.0057985989300157,35
35,144.47337970733642,4.164344299246643,51.1170967578888,0.3257541072522755,32,5,0.0001,32,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.88,0.875,0.88,0.885,0.87,0.8779999999999999,0.0050990195135927,31,0.9617847138855542,0.9473025723150836,0.9611150035031528,0.9611650485436892,0.9447502752477228,0.9552235226990408,0.0075563334015311,36
36,127.08851461410522,2.5608789348763654,53.787294435501096,0.4307159757966884,32,2,0.01,32,5,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.895,0.845,0.89,0.88,0.84,0.8699999999999999,0.0230217288664426,36,0.9631852741096438,0.9407967170453408,0.9707236512861576,0.9543589230307278,0.9470523471124012,0.9552233825168542,0.0107637524689757,37
37,43.61620597839355,1.5147610540110803,8.670473909378051,0.022586034213056,32,3,0.001,32,1,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.885,0.88,0.84,0.875,0.895,0.875,0.0187082869338697,34,0.9548319327731092,0.9578620758682816,0.9486537884095686,0.9586627965168651,0.9551596436793116,0.9550340474494272,0.0035193719525881,38
38,141.57450685501098,3.48818436159267,51.34417858123779,0.2997847847509721,32,2,0.0001,32,5,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.875,0.855,0.885,0.885,0.87,0.874,0.01113552872566,35,0.9442777110844338,0.9582123911520368,0.9554098688819938,0.9578620758682816,0.9551596436793114,0.9541843381332116,0.0051057883226483,39
39,127.9051950931549,1.5237438556424752,53.45359783172607,0.2275868236031079,32,3,0.01,32,5,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.865,0.855,0.89,0.86,0.84,0.8619999999999999,0.0163095064303001,40,0.9579831932773109,0.9413972575317786,0.9586127514763289,0.93654288859974,0.9528575718146332,0.9494787325399582,0.0089422481061615,40
40,131.9223433971405,1.3787363732311408,54.13658928871155,0.4142065463939726,32,5,0.01,32,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.885,0.85,0.855,0.885,0.855,0.866,0.0156204993518133,38,0.9391756702681072,0.939995996396757,0.9428986087478732,0.9699729756781102,0.952957661895706,0.9490001825973108,0.0115788195174491,41
41,38.37827706336975,2.9243053108511976,9.221625709533692,0.1725322772980466,32,5,0.01,32,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.875,0.825,0.875,0.885,0.85,0.8619999999999999,0.0218174242292714,40,0.956032412965186,0.9252327094384946,0.9458512661395256,0.9654689220298268,0.9517565809228306,0.9488683782991728,0.0134386827294941,42
42,41.03289017677307,2.267249288951979,8.185035371780396,0.0517292496233556,32,3,0.0001,32,1,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.86,0.87,0.84,0.865,0.825,0.852,0.0169115345252877,43,0.9531312525010004,0.9507556801121008,0.932639375437894,0.956160544490041,0.9398458612751476,0.9465065427632368,0.0088521715321732,43
43,44.06392168998718,2.454137481366008,8.516744804382324,0.0655080184439243,32,5,0.0001,32,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.87,0.82,0.835,0.88,0.825,0.8459999999999999,0.0243721152139079,44,0.9598339335734294,0.947552797517766,0.935942348113302,0.9508557701931738,0.9351416274647184,0.945865295372478,0.0093417053188348,44
44,41.0395221233368,2.237415398143192,8.384846019744874,0.0421060986588889,32,2,0.0001,32,1,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",0.835,0.845,0.845,0.87,0.83,0.845,0.0137840487520902,45,0.9365246098439376,0.9253327995195676,0.9438494645180664,0.9501551396256632,0.9395455910319288,0.9390815209078326,0.0082600098409038,45
45,41.29979033470154,1.1005730666915343,10.988224983215332,0.0840889563385183,32,3,0.001,32,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.77,0.77,0.8,0.795,0.78,0.783,0.0124899959967968,46,0.8771508603441376,0.8728855970373336,0.9074667200480432,0.902362125913322,0.8822440196176559,0.8884218645920985,0.0138824660623454,46
46,36.66989822387696,2.644260810614303,11.10559334754944,0.0690352039827839,32,3,0.01,32,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.78,0.77,0.79,0.795,0.745,0.776,0.0177200451466693,49,0.8907563025210085,0.8498648783905515,0.8947552797517766,0.9269842858572716,0.8731358222400161,0.887099313752125,0.0254722619881934,47
47,40.36231293678284,3.018846732081198,10.901956796646118,0.0311665203895024,32,5,0.001,32,1,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.805,0.76,0.8,0.78,0.73,0.7750000000000001,0.0275680975041804,50,0.8949579831932774,0.8563707336602944,0.8967570813732358,0.8924532078870984,0.8650285256731057,0.8811135063574023,0.0169464522143876,48
48,40.83404326438904,0.3531843891544562,11.15823254585266,0.0608566287919642,32,2,0.001,32,1,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.765,0.775,0.8,0.815,0.75,0.7809999999999999,0.0235372045918796,48,0.8494397759103641,0.874887398658793,0.907766990291262,0.8895505955359824,0.8683314983485138,0.8779952517489831,0.0196893091135814,49
49,41.22567892074585,3.1885312932659207,12.37796959877014,0.1272854038302595,32,5,0.01,32,1,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.785,0.76,0.77,0.745,0.735,0.759,0.0177200451466693,53,0.8778511404561825,0.8743869482534281,0.8545190671604443,0.8695325793213893,0.8683314983485136,0.8689242467079916,0.0079719653429912,50
50,50.48265323638916,2.386976429710643,10.926153755187988,0.0283813970097342,32,5,0.0001,32,1,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.8,0.76,0.805,0.79,0.75,0.781,0.022,47,0.8546418567426972,0.8451606445801222,0.885146631968772,0.8800420378340507,0.8606245621058954,0.8651231466463074,0.0151796539379781,51
51,38.548446083068846,3.154836640181435,11.619695615768432,0.0258068950331157,32,2,0.01,32,1,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.75,0.76,0.82,0.78,0.765,0.7750000000000001,0.0244948974278317,50,0.8296318527410964,0.8546692022820539,0.9000600540486438,0.8768391552397159,0.861425282754479,0.8645251094131978,0.0234036544442904,52
52,44.25425982475281,3.1841182768209277,10.967304897308347,0.0619345182706216,32,3,0.0001,32,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.78,0.775,0.75,0.765,0.75,0.764,0.0124096736459908,52,0.8585434173669468,0.8451606445801221,0.8813432088879992,0.873436092483235,0.858622760484436,0.8634212247605477,0.0126630339450819,53
53,51.96749286651611,0.8006855372377437,10.942729425430295,0.0178783034003329,32,2,0.0001,32,1,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.765,0.74,0.735,0.76,0.775,0.755,0.0151657508881031,54,0.8383353341336535,0.8121309178260434,0.8701331198078271,0.846812130917826,0.870833750375338,0.8476490506121376,0.0218725726723366,54
