,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_kernel_shape,param_learning_rate,param_max_vmap,param_n_qchannels,param_qkernel_shape,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
20,1046.8264905929566,104.30823761149574,70.47353715896607,2.307013672881334,32,5,0.001,32,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
21,664.5846905231476,84.77605996211298,134.08373699188232,9.74426402855996,32,3,0.0001,32,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
22,1072.1208322048187,165.7684832374986,132.81001949310303,10.279400707557162,32,5,0.001,32,1,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.995,1.0,1.0,1.0,1.0,0.999,0.002,43.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
23,874.5859233856202,76.14622671382169,324.73192434310914,1.656933312767204,32,2,0.0001,32,5,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
24,3330.1975667476654,154.13416461312005,1409.4008222103118,38.083710126673616,32,3,0.001,32,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
25,1161.9116414546966,87.98028839299735,310.9232765674591,1.0124350474527062,32,3,0.0001,32,5,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
26,398.2735403060913,13.081421832007765,70.51699213981628,0.457184709979342,32,2,0.001,32,1,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
27,1409.7345803260805,62.552649782559534,619.02985496521,8.03712324754239,32,2,0.01,32,5,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28,706.4247579097748,14.338398719199242,307.15386781692507,1.375752706511448,32,3,0.01,32,5,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
29,1411.6612560749054,168.96585255616998,66.85121293067932,0.4681256868910884,32,5,0.0001,32,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
30,1306.1627680301667,19.106984121069907,625.331714630127,3.348595233864045,32,3,0.01,32,10,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
31,1683.074641942978,231.1574822667146,316.3738517284393,6.688674846069258,32,5,0.0001,32,5,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
32,1466.1048304080964,27.559903979624917,638.093451309204,9.577189327380756,32,5,0.01,32,10,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
33,1472.757129907608,34.98414968112138,612.7177817821503,3.055941308371259,32,2,0.0001,32,10,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
34,681.3998374462128,32.194080999113645,130.3756327152252,4.05772247902351,32,3,0.001,32,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
35,1778.050468826294,91.06666604113086,625.2787355422973,4.280408545887556,32,3,0.0001,32,10,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
36,2566.262061452865,204.0468421927876,634.8155725002289,5.491740441750552,32,5,0.0001,32,10,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
37,1315.845788383484,82.87278956320542,609.3909202098846,0.919775705200418,32,2,0.01,32,10,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
38,664.493610048294,10.570044208344449,306.8688473701477,1.3977174022737568,32,2,0.01,32,5,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
39,793.3871200561523,35.44211491711738,310.1655002117157,1.553788660673732,32,2,0.001,32,5,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
40,3552.2470883369447,55.018607060056695,1749.8649765491489,23.72587075347515,32,2,0.01,32,10,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
41,2763.909214258194,322.1651514831037,669.9818182945252,48.20060819636725,32,5,0.0001,32,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.995,1.0,1.0,1.0,1.0,0.999,0.002,43.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
42,3086.417935276032,90.8587008221643,1399.3612234592438,10.185880496912324,32,2,0.0001,32,10,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
43,1878.456435585022,89.57137752181418,658.1600180149078,17.48492819430477,32,3,0.0001,32,5,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
44,511.883837890625,36.819871851761626,129.4594232559204,3.480607572190386,32,2,0.0001,32,1,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.0001, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.995,1.0,1.0,1.0,0.995,0.998,0.0024494897427831,47.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
45,1626.1572877407075,36.24760944673332,621.2033081531524,14.749253050247695,32,3,0.001,32,10,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46,381.8886756420136,50.10910837188879,133.3226266860962,4.881197443594609,32,2,0.01,32,1,3,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",0.995,0.995,1.0,0.995,0.995,0.996,0.002,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
47,215.9045759677887,24.00175035443808,68.1661093711853,0.4550889255179453,32,2,0.01,32,1,2,"{'batch_size': 32, 'kernel_shape': 2, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
48,2296.174530124664,256.491802274299,661.3445071697236,14.59876910002634,32,5,0.001,32,10,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
49,493.57351598739626,103.90939230787578,129.26634979248047,8.190830415511872,32,3,0.01,32,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 1, 'qkernel_shape': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
50,3595.6610311985014,133.84509789573457,1755.3665937423707,33.5214632241485,32,3,0.01,32,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.54,1.0,1.0,0.46,1.0,0.8,0.2462519035459421,51.0,0.5,1.0,1.0,1.0,1.0,0.9,0.2,51.0
51,3678.09060292244,126.45816345605564,1749.075461101532,19.048720864811468,32,5,0.01,32,10,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 10, 'qkernel_shape': 3}",0.54,0.54,1.0,0.54,1.0,0.724,0.2253530563360523,52.0,0.5,0.5,1.0,0.5,1.0,0.7,0.2449489742783178,52.0
52,1407.3461509227752,11.516319729309386,630.383698797226,3.0942100148348604,32,5,0.01,32,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 3}",0.985,0.54,0.54,0.54,0.54,0.629,0.1779999999999999,53.0,0.9998993558776168,0.5,0.5,0.5,0.5,0.5999798711755233,0.1999597423510467,53.0
53,1162.315047597885,631.2591191715702,259.63392238616944,130.3212155524057,32,5,0.01,32,5,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'max_vmap': 32, 'n_qchannels': 5, 'qkernel_shape': 2}",0.54,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,
