,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,19.104983949661253,2.7061020698746105,0.863997220993042,0.053696750496642194,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.5833333333333334,0.5833333333333334,0.6041666666666666,0.5416666666666666,0.625,0.5875,0.027638539919628335,26,0.640625,0.6510416666666666,0.7083333333333334,0.6371527777777778,0.7135416666666667,0.670138888888889,0.033664443454280095,22
1,19.72320947647095,2.207262964488292,0.9523087501525879,0.21741165521830288,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.5833333333333334,0.5833333333333334,0.6041666666666666,0.5416666666666666,0.625,0.5875,0.027638539919628335,26,0.640625,0.6510416666666666,0.7083333333333334,0.6371527777777778,0.7135416666666667,0.670138888888889,0.033664443454280095,22
2,18.497884702682494,2.5949944460916963,2.0055378913879394,0.5304183276399536,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.6666666666666666,0.75,0.7916666666666666,0.6041666666666666,0.6875,0.7,0.06535161308899218,9,0.6822916666666666,0.8263888888888888,0.9079861111111112,0.720486111111111,0.8090277777777778,0.789236111111111,0.08004658414146136,19
3,19.343786907196044,5.102737137723551,0.770879602432251,0.1623315642620101,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.5625,0.6666666666666666,0.625,0.6875,0.6666666666666666,0.6416666666666666,0.044487826050130456,24,0.5972222222222222,0.626736111111111,0.6059027777777778,0.7222222222222222,0.765625,0.6635416666666667,0.06773414750075711,26
4,23.57411184310913,12.397233023633124,0.8615017890930176,0.20950491506556174,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.5625,0.6666666666666666,0.625,0.6875,0.6666666666666666,0.6416666666666666,0.044487826050130456,24,0.5972222222222222,0.626736111111111,0.6059027777777778,0.7222222222222222,0.765625,0.6635416666666667,0.06773414750075711,26
5,25.090605688095092,4.079309877168294,1.724770450592041,0.6036436088414389,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6458333333333334,0.6791666666666666,0.03632415786283895,21,0.6857638888888888,0.8072916666666666,0.8611111111111112,0.7708333333333333,0.7934027777777778,0.7836805555555555,0.057271671594986244,21
6,21.47616105079651,8.261287116271076,0.764821720123291,0.22964334603211142,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.5625,0.6666666666666666,0.6458333333333334,0.6875,0.6875,0.65,0.04639803635691684,22,0.6006944444444444,0.6302083333333333,0.6024305555555556,0.7291666666666666,0.7708333333333333,0.6666666666666666,0.07009246263259147,24
7,19.92010588645935,7.360649289063967,0.7423201084136963,0.20176847066198428,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.5625,0.6666666666666666,0.6458333333333334,0.6875,0.6875,0.65,0.04639803635691684,22,0.6006944444444444,0.6302083333333333,0.6024305555555556,0.7291666666666666,0.7708333333333333,0.6666666666666666,0.07009246263259147,24
8,35.970410871505734,11.041759972145915,1.2557907104492188,0.06689773524668054,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.6666666666666666,0.6666666666666666,0.75,0.6875,0.6458333333333334,0.6833333333333333,0.035843021946010946,20,0.6875,0.8090277777777778,0.8784722222222223,0.767361111111111,0.8003472222222222,0.7885416666666667,0.062136287384076526,20
9,10.921059083938598,2.5670804507481177,0.7811878204345704,0.1802491650883408,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.6666666666666666,0.7291666666666666,0.7916666666666666,0.5833333333333334,0.7291666666666666,0.7,0.07046472718869899,9,0.6701388888888888,0.8402777777777778,0.9375,0.7239583333333333,0.8194444444444444,0.7982638888888889,0.09331431684578238,2
10,8.461713409423828,2.1571975978107014,0.8663855075836182,0.2887582133158809,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.6666666666666666,0.7291666666666666,0.7916666666666666,0.5833333333333334,0.7291666666666666,0.7,0.07046472718869899,9,0.6701388888888888,0.8402777777777778,0.9375,0.7239583333333333,0.8194444444444444,0.7982638888888889,0.09331431684578238,2
