,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,5625.372441005707,702.3068802282013,36.856737327575686,3.9620382017821676,32,0.1,32,5,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'n_layers': 5, 'repeats': 10}",0.6666666666666666,0.6875,0.75,0.625,0.6875,0.6833333333333333,0.04039733214513608,1,0.7634782608695653,0.7339130434782609,0.8765217391304349,0.6979166666666666,0.7534722222222221,0.7650603864734299,0.06006472824115071,1
