,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,7.369869041442871,0.7510572510975216,0.008771419525146484,0.0007074922276463664,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.7732583297273907,0.7659022068368672,0.7268398268398268,0.7575757575757576,0.7545454545454545,0.7556243151050593,0.015812098928770866,5,0.8476954766540622,0.8332265718745206,0.7973451900098119,0.8299934385967025,0.8162603913967361,0.8249042137063667,0.017022449726418278,7
1,4.022330093383789,0.3114613210137792,0.008705329895019532,0.00042085522781799037,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.7654694937256599,0.7650367806144526,0.7246753246753247,0.7610389610389611,0.7597402597402597,0.7551921639589316,0.015418739737221776,7,0.8429571270701618,0.83179544203755,0.7957040867309162,0.8282943963207985,0.8157321683331026,0.8228966440985058,0.016133891037514815,15
2,2.079267168045044,0.6565827749782103,0.0074078083038330075,0.0012939483700459722,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.7537862397230636,0.7165729121592385,0.7108225108225108,0.7354978354978355,0.7350649350649351,0.7303488866535167,0.01529129904283837,21,0.8279470910608099,0.8042739168222978,0.7762012183743371,0.7907028978527958,0.7840542098324734,0.7966358667885427,0.01816483218590967,19
3,12.149183177947998,1.3035173826249855,0.009124994277954102,0.0011924735129219715,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.7771527477282562,0.7637386412808308,0.7233766233766233,0.7649350649350649,0.7588744588744589,0.7576155072390468,0.018147498938735452,1,0.8456717360416776,0.8326551725174954,0.8014543440703575,0.8332621009733752,0.8193183665115606,0.8264723440228933,0.01503345959777037,2
4,6.575268745422363,1.0173993349121575,0.008003902435302735,0.0005429210675941765,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.7693639117265253,0.7581133708351363,0.7233766233766233,0.7640692640692641,0.7510822510822511,0.7532010842179601,0.01610883487093104,13,0.8448756211425263,0.8313503520120775,0.7941683270829446,0.8296367751605738,0.8134179944980526,0.822689813979235,0.017406418812765518,16
5,2.9680699348449706,0.5437023574017115,0.006928586959838867,0.00018405386813417294,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.757680657723929,0.7260926006057984,0.716017316017316,0.7385281385281385,0.7324675324675325,0.7341572490685428,0.013924125089632523,19,0.8069748385593253,0.8064403474108093,0.7718956736875688,0.7932130860868152,0.7768242507058023,0.7910696392900642,0.014590410884830065,21
6,13.391945838928223,2.487874625835925,0.012655544281005859,0.004915086683675146,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.7702293379489399,0.7633059281696235,0.7246753246753247,0.7567099567099567,0.7545454545454545,0.7538932004098599,0.015604567584687753,10,0.8449387690665383,0.8331807095577068,0.7974595630948154,0.8323584031109479,0.8164763458401306,0.8248827581340279,0.016429754922026925,8
7,7.534018182754517,1.1428840905564528,0.008508825302124023,0.002491293259948659,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.7749891821722198,0.7620077888360017,0.7233766233766233,0.7575757575757576,0.7424242424242424,0.752074718876969,0.017724064515779635,15,0.8472617105569797,0.8268238917107997,0.794542296972725,0.8307974362370051,0.8050841846101985,0.8209019040175416,0.018830082462637957,18
8,3.2390145778656008,0.5820643573136381,0.005809211730957031,0.0006639929708015478,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.7542189528342709,0.7217654694937257,0.70995670995671,0.7177489177489178,0.7216450216450216,0.7250670143357292,0.015194219865608628,23,0.7950816036565654,0.8054629537737921,0.7637879763789481,0.7558811844235896,0.794057340043221,0.7828542116552233,0.019376480313334114,22
9,7.30876841545105,1.4554078029496749,0.007327413558959961,0.0003702403519678252,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.7663349199480745,0.76070964950238,0.7177489177489178,0.7597402597402597,0.7536796536796537,0.7516426801238572,0.017415964111143743,17,0.8478766510550965,0.8375105633696923,0.7969328449401949,0.829107047187927,0.8198428273026613,0.8262539867711144,0.01733910265958571,3
