,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.910356950759888,2.008079892543749,0.008857822418212891,0.00837585088262664,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.9779316313284292,0.9770662051060147,0.983982683982684,0.9826839826839827,0.9831168831168832,0.9809562772435989,0.002866826319348394,2
1,2.395585823059082,1.370158841854503,0.00455942153930664,0.004974229706467694,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.9762007788836001,0.9783643444396365,0.9783549783549783,0.9675324675324676,0.9757575757575757,0.9752420289936516,0.004001540583611843,17
2,1.3118258953094482,0.5226064726545855,0.0015405654907226563,0.00025426420297046214,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.9450454348766768,0.9515361315447858,0.9645021645021645,0.9471861471861471,0.9545454545454546,0.9525630665310458,0.006825724363054284,19
3,16.934246253967284,10.270974682369296,0.005477142333984375,0.006065465136876223,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.9770662051060147,0.9805279099956729,0.9766233766233766,0.9753246753246754,0.9744588744588745,0.9768002083017228,0.002081193186201594,14
4,3.0682868480682375,2.1230442988766347,0.00139923095703125,0.0007295596895644955,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9822587624405019,0.9787970575508438,0.9761904761904762,0.9696969696969697,0.9748917748917749,0.9763670081541133,0.0041788706219264135,15
5,0.630850887298584,0.06320827074028765,0.0009119510650634766,1.886552448704491e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.5305062743401125,0.8948507139766335,0.5307359307359307,0.8584415584415584,0.9567099567099567,0.7542488868408384,0.18527507636871823,23
6,5.886632442474365,2.7171888848619337,0.0014957427978515626,0.0003192681914009639,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9740372133275639,0.9796624837732584,0.9800865800865801,0.9766233766233766,0.9770562770562771,0.9774931861734112,0.0022055725155507642,12
7,6.235091733932495,2.128422476532589,0.0029419898986816407,0.0023199298962375465,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.977498918217222,0.9792297706620511,0.9783549783549783,0.9757575757575757,0.974025974025974,0.9769734434035602,0.0018677090332036128,13
8,0.9865077495574951,0.36086375776962626,0.001306915283203125,3.196822428705851e-05,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.9411510168758114,0.5309389874513197,0.8896103896103896,0.8978354978354979,0.4692640692640693,0.7457599922074175,0.20228475387666148,24
9,7.446266984939575,3.8000973379367053,0.0015214920043945313,0.00029949874296725216,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.9766334919948074,0.9831241886629165,0.9800865800865801,0.9805194805194806,0.9792207792207792,0.9799169040969128,0.00209494379157312,7
10,3.3579005718231203,1.3879574145910385,0.0018068313598632812,0.00031819020933793353,0.001,32,"(100,)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.977498918217222,0.9809606231068801,0.9783549783549783,0.9753246753246754,0.9766233766233766,0.9777525143254264,0.0018914856600248918,11
