,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.30684905052185,0.7551020303248654,0.0015427589416503907,3.513205967994923e-05,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.9766334919948074,0.9787970575508438,0.9809523809523809,0.9744588744588745,0.977922077922078,0.9777527765757968,0.0021660675426431126,8
1,2.073395013809204,0.38143910120934793,0.0015648365020751952,3.856359898475486e-05,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.9770662051060147,0.9762007788836001,0.9774891774891775,0.9670995670995671,0.9718614718614719,0.9739434400879663,0.003964660961344383,17
2,0.7271353721618652,0.06792426517250363,0.0014863014221191406,2.964646593484312e-05,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.9632193855473821,0.9337948939852877,0.9545454545454546,0.9376623376623376,0.9545454545454546,0.9487535052571833,0.01116359346704107,20
3,8.979947280883788,1.103408969478039,0.0010400772094726562,2.7343025155337475e-05,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.9766334919948074,0.9800951968844656,0.9813852813852814,0.9731601731601731,0.9770562770562771,0.9776660840962009,0.002880082007527911,9
4,2.3605751037597655,0.2553776851705543,0.001007080078125,2.1619188866400788e-05,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9731717871051493,0.975768065772393,0.9800865800865801,0.9766233766233766,0.9766233766233766,0.9764546372421752,0.0022134335403553715,15
5,0.8343097686767578,0.048705059328638584,0.001000833511352539,4.3732856823420124e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.8801384681955863,0.4690610125486802,0.5307359307359307,0.5307359307359307,0.8891774891774892,0.6599697662787235,0.18485635411808557,26
6,5.159865760803223,1.1272224612750072,0.001593303680419922,0.00034586289275384633,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9779316313284292,0.9831241886629165,0.9800865800865801,0.9766233766233766,0.9731601731601731,0.978185189972295,0.003339561028563738,6
7,3.278578519821167,1.1568951936784588,0.0014264106750488282,5.7498218000727256e-05,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.9783643444396365,0.9809606231068801,0.9766233766233766,0.9735930735930736,0.9757575757575757,0.9770597987041085,0.0024828492675895617,11
8,1.6950926303863525,1.2809259522153666,0.0016924381256103516,0.0004170880912417186,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.8970142795326699,0.4690610125486802,0.9688311688311688,0.5307359307359307,0.5307359307359307,0.6792756644768762,0.20955705641816905,24
9,7.036089468002319,1.0230542308493098,0.0018146514892578125,0.00038202368925540145,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.9766334919948074,0.9826914755517092,0.983982683982684,0.9774891774891775,0.9796536796536797,0.9800901017344115,0.002857368171965593,1
10,2.628220224380493,0.5662481608370605,0.0015597820281982421,6.277673016199354e-05,0.001,32,"(100,)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.9744699264387711,0.9805279099956729,0.977922077922078,0.977922077922078,0.9718614718614719,0.9765406928280145,0.003029770043776373,14
11,1.4798551559448243,0.24245144667981525,0.0017233848571777343,0.00033399519496308476,0.001,32,"(100,)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.9567286888792731,0.9398528775421895,0.9606060606060606,0.9406926406926407,0.9528138528138528,0.9501388241068032,0.008428240789849946,19
12,9.800057554244995,2.504964344700865,0.0010838031768798829,5.102144223489803e-05,0.001,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.9740372133275639,0.9792297706620511,0.9766233766233766,0.9718614718614719,0.9727272727272728,0.9748958210403472,0.0026986904804313385,16
13,4.2412269115448,0.7773840347397203,0.001280975341796875,0.0004934945626018329,0.001,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9796624837732584,0.9783643444396365,0.9809523809523809,0.9770562770562771,0.9770562770562771,0.9786183526555661,0.0015154259078433154,4
