,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,14.586386442184448,1.2584983769043212,1.7302753448486328,0.48600656692608435,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.8125,0.7708333333333334,0.6458333333333334,0.6666666666666666,0.6458333333333334,0.7083333333333334,0.06972166887783963,3,0.9010416666666666,0.8472222222222222,0.6128472222222223,0.6875,0.7286956521739131,0.7554613526570049,0.10515476535802463,6
1,8.282180404663086,0.9814737702380274,1.5654046058654785,0.10397464925123255,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.8125,0.7916666666666666,0.625,0.6458333333333334,0.6458333333333334,0.7041666666666667,0.08057949835755714,4,0.9166666666666667,0.8472222222222222,0.6354166666666666,0.734375,0.7095652173913043,0.768649154589372,0.10049819499324728,4
2,6.132066106796264,0.2624062614176785,1.6203449726104737,0.12516730306302018,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.8125,0.75,0.5833333333333334,0.6666666666666666,0.6875,0.7,0.0775044801572428,7,0.9010416666666667,0.8298611111111112,0.623263888888889,0.7812500000000001,0.7286956521739131,0.772822463768116,0.0938930641431769,3
3,21.024191761016844,1.9272666310452893,3.33777060508728,0.05465369543130789,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.8333333333333334,0.75,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.7,0.08498365855987976,7,0.8715277777777778,0.7725694444444444,0.6302083333333334,0.7222222222222222,0.72,0.7433055555555557,0.07883647760153471,8
4,14.607071113586425,0.6011308669639036,3.471518087387085,0.14786334196730375,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.7916666666666666,0.7916666666666666,0.6458333333333334,0.6666666666666666,0.6875,0.7166666666666666,0.0626387349098871,2,0.9010416666666667,0.8333333333333334,0.6631944444444444,0.7552083333333334,0.7217391304347827,0.7749033816425122,0.0836876877297107,1
5,13.282722330093383,0.4596782116677812,3.4053574562072755,0.06971337450537399,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.7291666666666666,0.7708333333333334,0.625,0.7291666666666666,0.6458333333333334,0.7,0.055277079839256664,7,0.875,0.84375,0.6857638888888888,0.7847222222222222,0.68,0.7738472222222222,0.07975277192442673,2
6,28.017994785308836,2.2704914221074355,5.40980749130249,0.1139752735392969,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.7291666666666666,0.7708333333333334,0.6041666666666666,0.6458333333333334,0.625,0.675,0.06400954789890508,11,0.8090277777777778,0.8072916666666666,0.6197916666666667,0.779513888888889,0.6434782608695653,0.731820652173913,0.0828086116247343,11
7,24.480055046081542,1.4765087853281003,5.461057662963867,0.08370296801871488,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.8125,0.8333333333333334,0.625,0.75,0.6875,0.7416666666666667,0.07750448015724283,1,0.8697916666666667,0.8246527777777777,0.6059027777777778,0.8125,0.6939130434782608,0.7613520531400966,0.09705126606517828,5
8,21.661832761764526,0.34892168148460284,5.641049528121949,0.2945353421060894,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.7708333333333334,0.7083333333333334,0.6458333333333334,0.7291666666666666,0.6666666666666666,0.7041666666666666,0.04448782605013046,6,0.8350694444444444,0.7725694444444444,0.657986111111111,0.7899305555555556,0.6991304347826087,0.7509371980676328,0.06386002846909158,7
9,52.545712900161746,1.4728681071102037,11.831641626358032,0.5201557384230338,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.8125,0.8125,0.5208333333333334,0.6666666666666666,0.7083333333333334,0.7041666666666667,0.10817295821455974,4,0.8559027777777778,0.84375,0.5711805555555556,0.748263888888889,0.666086956521739,0.7370368357487922,0.10787497333767904,10
10,46.39320411682129,2.3411086187324224,10.8680730342865,1.011372468576305,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.7291666666666666,0.75,0.5625,0.75,0.6041666666666666,0.6791666666666666,0.0797130269571208,10,0.8020833333333333,0.8402777777777778,0.6458333333333334,0.7864583333333335,0.6365217391304347,0.7422349033816426,0.08440199920382549,9
11,41.566953611373904,0.2867508516555016,8.567100286483765,0.45400991273338365,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.6875,0.6666666666666666,0.6041666666666666,0.75,0.6041666666666666,0.6624999999999999,0.05496210815947051,12,0.8107638888888888,0.8003472222222223,0.5954861111111112,0.7864583333333334,0.6278260869565216,0.7241763285024155,0.09276098305611795,12
