,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,15.392872428894043,1.359027870148521,1.4701594352722167,0.06919699791798817,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.9791666666666666,1.0,0.9375,0.9166666666666666,0.9166666666666666,0.95,0.03385016001931651,1,1.0,1.0,0.986111111111111,0.9739583333333334,0.9843478260869566,0.9888834541062803,0.009981705490685876,3
1,8.308156442642211,0.9164661230788997,1.5187167644500732,0.040021166206386995,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.95,0.04082482904638632,1,1.0,1.0,0.9895833333333333,0.9809027777777779,0.9878260869565217,0.9916624396135265,0.0074005463831949,2
2,6.834497928619385,0.783697549836983,1.5529580116271973,0.09845495381351242,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.9375,1.0,0.9375,0.8333333333333334,0.8333333333333334,0.9083333333333334,0.06535161308899216,9,1.0,1.0,0.9878472222222222,0.9756944444444444,0.9947826086956523,0.9916648550724638,0.009146562258988541,1
3,22.94019742012024,1.2244526852090085,3.3952558040618896,0.1302529275896197,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.9375,0.9375,0.9375,0.9166666666666666,0.9375,0.9333333333333332,0.008333333333333349,5,1.0,0.984375,0.9930555555555555,0.9791666666666667,0.9843478260869565,0.9881890096618358,0.007401172823044515,4
4,15.878012037277221,0.7033418896635217,3.406897497177124,0.09053712297909634,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.9583333333333334,0.9375,0.9375,0.9583333333333334,0.9166666666666666,0.9416666666666668,0.015590239111558117,3,0.998263888888889,0.9895833333333334,0.9861111111111112,0.984375,0.9791304347826086,0.9874927536231883,0.006355243166301139,5
5,13.983449983596802,0.8661834126077568,3.615450382232666,0.20708340189775698,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.9583333333333334,0.9166666666666666,0.8958333333333334,0.8958333333333334,0.8541666666666666,0.9041666666666668,0.03385016001931652,10,0.9947916666666667,0.9878472222222222,0.9809027777777778,0.9809027777777777,0.9634782608695652,0.9815845410628018,0.010415530008697865,9
6,28.94862833023071,0.814933617778636,5.445900392532349,0.07779290252344583,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.9166666666666666,0.9375,0.9583333333333334,0.9166666666666666,0.875,0.9208333333333332,0.027638539919628342,8,0.998263888888889,0.9913194444444444,0.9895833333333333,0.9791666666666666,0.9739130434782609,0.9864492753623189,0.008755791892241892,6
7,22.0995352268219,1.0953317738735975,5.812818622589111,0.2232385283183939,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.9583333333333334,0.9375,0.9583333333333334,0.9375,0.8541666666666666,0.9291666666666668,0.03864007706456546,6,0.9965277777777777,0.9913194444444444,0.9878472222222222,0.9739583333333333,0.9739130434782608,0.9847131642512077,0.009223441298363088,7
8,21.382184648513793,0.6266433604097796,5.453900575637817,0.5594999761109053,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.8541666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.875,0.8958333333333333,0.026352313834736487,12,0.9809027777777778,0.984375,0.9635416666666666,0.9722222222222222,0.942608695652174,0.968730072463768,0.014929028792656415,12
9,58.093992948532104,1.9734641325223172,12.91644196510315,0.26292967401977196,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.9583333333333334,0.9375,0.9166666666666666,0.9375,0.8541666666666666,0.9208333333333334,0.03584302194601097,7,0.9930555555555555,0.9965277777777778,0.96875,0.986111111111111,0.9704347826086956,0.982975845410628,0.011443236013919127,8
10,50.8546046257019,4.903827153555697,12.00122594833374,1.4730477497105534,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.9583333333333334,0.9375,0.9166666666666666,0.9583333333333334,0.8958333333333334,0.9333333333333333,0.024295632895188764,4,0.9878472222222222,0.9965277777777778,0.96875,0.9809027777777779,0.9652173913043478,0.9798490338164252,0.01166649397632767,10
11,41.641766214370726,1.3287297821588948,8.214602708816528,0.5833513295223086,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.9375,0.9791666666666666,0.9375,0.9166666666666666,0.75,0.9041666666666666,0.07971302695712079,11,0.970486111111111,0.998263888888889,0.984375,0.96875,0.968695652173913,0.9781141304347827,0.011660125246530572,11
