,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0019230842590332031,0.00031685120536624505,0.0011188983917236328,7.647448279117686e-05,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5,0.5,0.5,0.5208333333333334,0.5208333333333334,0.5083333333333334,0.010206207261596593,16
1,0.0021011829376220703,0.0001257038076661369,0.0013027191162109375,0.0001437408193595645,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.5625,0.7291666666666666,0.7083333333333334,0.4791666666666667,0.5625,0.6083333333333333,0.09537935951882996,14
2,0.001863241195678711,0.00012556418081461067,0.0010054588317871093,0.00014501615996106721,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.75,0.75,0.75,0.7291666666666666,0.7291666666666666,0.7416666666666666,0.010206207261596593,11
3,0.0019130706787109375,0.00022727941818454606,0.0012125492095947266,0.00011608878498821578,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.7708333333333334,0.8958333333333334,0.7916666666666666,0.9375,0.8541666666666666,0.85,0.06236095644623236,7
4,0.0020490169525146486,7.081174688470944e-05,0.0011419296264648438,9.74902403463308e-05,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.625,0.5833333333333334,0.6041666666666666,0.4583333333333333,0.5,0.5541666666666667,0.06400954789890508,15
5,0.0018449783325195312,0.00025423947598268915,0.0010389328002929688,0.00014743605991121846,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.7083333333333334,0.7291666666666666,0.75,0.6875,0.6875,0.7125,0.024295632895188747,12
6,0.001897716522216797,0.00010612284938126782,0.0010446548461914063,5.976989726343819e-05,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.7708333333333334,0.8125,0.7916666666666666,0.9583333333333334,0.8333333333333334,0.8333333333333334,0.06588078458684124,8
7,0.001854705810546875,9.638274458423975e-05,0.0010101318359375,1.5568861004245078e-05,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.9791666666666666,0.9375,0.9166666666666666,1.0,0.9583333333333334,0.9583333333333333,0.029462782549439483,6
8,0.001796865463256836,0.0002730772176619302,0.001105022430419922,0.00015257659512673378,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.6875,0.6875,0.625,0.5625,0.5625,0.625,0.05590169943749474,13
9,0.0018572330474853516,0.0003259509815897773,0.0009654998779296875,0.00016251975884173494,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.75,0.7916666666666666,0.8541666666666666,0.8125,0.75,0.7916666666666666,0.03952847075210473,10
10,0.0016888618469238282,6.023768902729328e-05,0.0008776664733886718,3.682016614271707e-05,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
11,0.0014985561370849609,0.00015226752206835533,0.0006973743438720703,0.00011293241570126822,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.9791666666666666,0.9791666666666666,1.0,1.0,0.9791666666666666,0.9875,0.010206207261596593,3
12,0.0021237850189208983,0.00012702259913171689,0.0011492252349853515,0.00013976668941912491,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.8333333333333334,0.7708333333333334,0.8541666666666666,0.8125,0.7708333333333334,0.8083333333333333,0.03333333333333332,9
13,0.002119302749633789,0.00018101274896438737,0.0009881973266601563,5.2286754477031286e-05,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.9583333333333334,0.9375,0.9583333333333334,1.0,0.9791666666666666,0.9666666666666668,0.02124591463996993,5
14,0.0016309738159179688,0.00012772022531652247,0.0008782386779785156,5.083710308043658e-05,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
15,0.0017520904541015625,0.00017236323720081108,0.0008427143096923828,7.064396812624128e-05,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.9791666666666666,0.9791666666666666,1.0,1.0,0.9791666666666666,0.9875,0.010206207261596593,3
