,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0020114421844482423,0.0001858489325219502,0.0011554718017578124,0.00012028339950571508,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5208333333333334,0.5208333333333334,0.5,0.5,0.5,0.5083333333333334,0.010206207261596593,15
1,0.0020137786865234374,0.00033276048201634717,0.0012633323669433594,6.883741844390807e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.6666666666666666,0.6666666666666666,0.7291666666666666,0.7916666666666666,0.6666666666666666,0.7041666666666666,0.05,13
2,0.0020534515380859373,0.00014648429738976492,0.0010774612426757812,8.365392790260089e-05,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.75,0.8541666666666666,0.8125,0.8958333333333334,0.875,0.8375,0.051706973524961904,10
3,0.0020148754119873047,0.00020844297024022302,0.0011189937591552734,0.00014730398972501906,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.8541666666666666,0.9375,1.0,0.8333333333333334,0.8541666666666666,0.8958333333333334,0.0631906287004296,8
4,0.0017549991607666016,0.00039288945492882806,0.001001262664794922,0.0001273893113910453,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.4583333333333333,0.5,0.4791666666666667,0.5,0.5208333333333334,0.4916666666666667,0.021245914639969953,16
5,0.001917266845703125,9.734342994991797e-05,0.001088714599609375,5.622567275109341e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.6458333333333334,0.7708333333333334,0.7291666666666666,0.8333333333333334,0.8125,0.7583333333333334,0.06666666666666667,12
6,0.0014337539672851563,0.00030709625743267454,0.0008557796478271485,0.0001116159169013689,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.875,0.9375,0.9791666666666666,0.9166666666666666,0.875,0.9166666666666666,0.03952847075210473,7
7,0.001863718032836914,0.00022309258459771248,0.0009370326995849609,0.000119950507825205,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9375,0.9375,0.95,0.010206207261596593,5
8,0.0018714427947998046,0.00031081424508190407,0.001035308837890625,0.0001330089025482966,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.6458333333333334,0.625,0.6458333333333334,0.6875,0.75,0.6708333333333334,0.044487826050130456,14
9,0.0017506599426269532,0.0003224997232929887,0.0009619712829589844,0.00014835548142171404,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.7708333333333334,0.875,0.875,0.8125,0.875,0.8416666666666668,0.042898458920779155,9
10,0.0013072490692138672,0.00022942845319995516,0.0007642269134521485,0.00014607271076669953,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.9583333333333334,1.0,0.9791666666666666,0.9791666666666666,0.9375,0.9708333333333332,0.02124591463996993,4
11,0.0023066043853759766,0.0003489942657389747,0.0009629726409912109,7.895795594478101e-05,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.9583333333333334,1.0,1.0,0.9791666666666666,0.9791666666666666,0.9833333333333334,0.015590239111558081,2
12,0.0020598888397216795,0.0003440496048853565,0.0010729789733886718,7.932406483471106e-05,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.7708333333333334,0.8541666666666666,0.75,0.8333333333333334,0.8333333333333334,0.8083333333333333,0.04039733214513607,11
13,0.0020264625549316407,0.00016661079251531984,0.0008740901947021484,8.946352123699132e-05,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.8541666666666666,0.9375,0.9791666666666666,0.9375,0.8958333333333334,0.9208333333333332,0.04249182927993987,6
14,0.00146026611328125,0.00013069839467852513,0.0007635116577148438,9.407461792089489e-05,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.9583333333333334,1.0,1.0,1.0,1.0,0.9916666666666668,0.016666666666666653,1
15,0.002034568786621094,0.0003577209860055402,0.0007439613342285156,0.00012842222395254368,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.9583333333333334,1.0,1.0,0.9791666666666666,0.9791666666666666,0.9833333333333334,0.015590239111558081,2
