,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0020750999450683595,4.354272654650737e-05,0.00122528076171875,3.6029267900138824e-05,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5,0.5,0.5,0.5,0.5208333333333334,0.5041666666666667,0.008333333333333349,16
1,0.002333831787109375,0.00015283998883420223,0.0012992382049560546,6.316204508757488e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.75,0.4375,0.6875,0.6458333333333334,0.5416666666666666,0.6125,0.1107110854632202,14
2,0.0022348880767822264,0.0001986145769288339,0.0012567520141601562,0.0001571919132045895,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.875,0.7916666666666666,0.8958333333333334,0.875,0.8541666666666666,0.8583333333333334,0.03584302194601097,13
3,0.0019439697265625,0.00025713492279820467,0.0013162612915039063,8.535856628181889e-05,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.9791666666666666,0.9375,1.0,1.0,1.0,0.9833333333333332,0.02429563289518875,8
4,0.002023935317993164,0.00026343973482571153,0.0012267112731933593,0.000124831778774392,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.5208333333333334,0.4583333333333333,0.5625,0.5625,0.5208333333333334,0.5250000000000001,0.03818813079129867,15
5,0.0018054962158203125,0.00022198561750734342,0.001186227798461914,0.0001720184083612349,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.875,0.7916666666666666,0.9166666666666666,0.8958333333333334,0.875,0.8708333333333332,0.042491829279939886,12
6,0.0017930984497070313,0.0002373666636690363,0.0012004375457763672,0.00017793713818058682,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",1.0,0.9166666666666666,0.9791666666666666,1.0,1.0,0.9791666666666666,0.03227486121839516,9
7,0.0017811775207519532,8.94050470781779e-05,0.0011107921600341797,5.089440942431005e-05,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8,0.0019404888153076172,0.00027210247728876394,0.001137542724609375,0.00017698685863275777,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.875,0.8125,0.9166666666666666,0.9166666666666666,0.875,0.8791666666666667,0.03818813079129866,11
9,0.0016614913940429688,0.0001266658832020305,0.0010599613189697266,4.428361811711258e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,0.9833333333333334,0.020412414523193135,7
10,0.00144195556640625,0.00011834393172120731,0.0009453773498535156,3.473829878717268e-05,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
11,0.0016931533813476563,0.00019852985521610493,0.001116037368774414,5.879423430714492e-05,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
12,0.001901388168334961,0.00019833141522689006,0.001219797134399414,3.48030372439053e-05,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.9375,1.0,1.0,0.9791666666666666,0.9583333333333334,0.975,0.024295632895188747,10
13,0.0016146659851074218,0.0001131720131836275,0.0010119438171386718,5.990915714055693e-05,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
14,0.0014482975006103516,0.00015492582364535438,0.0013264656066894532,0.0007427739509153544,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
15,0.0017020225524902344,0.00016968432345478127,0.0009210586547851562,0.00015665660269562274,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
