,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_vmap,param_n_episodes,param_n_qfeatures,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,21.21929268836975,0.33563920239432427,12.109111166000366,0.1251473472634843,1,100,half,"{'max_vmap': 1, 'n_episodes': 100, 'n_qfeatures': 'half'}",0.9583333333333334,1.0,0.9583333333333334,1.0,0.9791666666666666,0.9791666666666667,0.01863389981249823,1,0.9027777777777778,0.8802083333333334,0.8139130434782609,0.8817391304347826,0.9078260869565217,0.8772928743961353,0.03354706970924117,1
