,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,2957.3928760528565,386.4830709879266,120.08754181861877,9.675171053630056,16,0.1,1,3,"{'batch_size': 16, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 3}",0.5208333333333334,0.6458333333333334,0.5833333333333334,0.6458333333333334,0.5416666666666666,0.5875,0.05170697352496191,1,0.6765217391304348,0.6973913043478261,0.662608695652174,0.6783216783216783,0.5541958041958042,0.6538078443295834,0.051022309992382525,1
