,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.14809322357177734,0.011731470243111934,0.00036754608154296873,1.4474658786096498e-05,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",1.0,1.0,0.9375,1.0,1.0,0.9875,0.024999999999999998,7
1,0.06506075859069824,0.017481201015132588,0.0005491733551025391,0.0002799733690248608,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",1.0,1.0,0.9791666666666666,1.0,1.0,0.9958333333333332,0.008333333333333349,1
2,0.024581527709960936,0.011173652049328565,0.00036263465881347656,2.0178720920408706e-05,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",1.0,0.9791666666666666,0.9583333333333334,0.9375,0.8541666666666666,0.9458333333333334,0.050346024889977394,24
3,0.11168203353881836,0.005491381692971308,0.00044574737548828123,9.49307936434501e-05,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.9583333333333334,0.9166666666666666,0.9375,0.9791666666666666,0.9583333333333334,0.95,0.021245914639969943,23
4,0.029631710052490233,0.002242402446569897,0.0003559589385986328,7.4277088058329e-05,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9583333333333334,0.9791666666666666,0.9791666666666666,1.0,1.0,0.9833333333333332,0.015590239111558081,11
5,0.06774263381958008,0.04016516496236432,0.0003792762756347656,4.190077481242959e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.9375,0.9791666666666666,0.9583333333333334,1.0,0.9791666666666666,0.9708333333333334,0.02124591463996993,15
6,0.09503984451293945,0.003192136960235423,0.0004100322723388672,3.452426159946052e-05,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9791666666666666,0.9791666666666666,0.9375,0.9791666666666666,1.0,0.975,0.020412414523193145,14
7,0.06510114669799805,0.0060936056930971216,0.0003794193267822266,3.057623233396266e-05,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",1.0,1.0,0.9791666666666666,1.0,1.0,0.9958333333333332,0.008333333333333349,1
8,0.07006373405456542,0.028305535035076695,0.00038447380065917967,5.425476571037867e-06,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.9375,1.0,0.9583333333333334,0.9791666666666666,0.9791666666666666,0.9708333333333334,0.02124591463996993,15
9,0.11102843284606934,0.004567335904575355,0.00039958953857421875,1.8419127588701005e-05,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",1.0,1.0,0.9583333333333334,1.0,1.0,0.9916666666666668,0.016666666666666653,5
10,0.027059412002563475,0.0013481469206336986,0.00044155120849609375,0.00010306810632253348,0.001,32,"(100,)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",1.0,1.0,0.9791666666666666,1.0,1.0,0.9958333333333332,0.008333333333333349,1
11,0.019968652725219728,0.01231508679008176,0.00040254592895507815,6.475557458381248e-05,0.001,32,"(100,)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",1.0,0.9791666666666666,0.9375,0.9375,0.9791666666666666,0.9666666666666666,0.024999999999999994,20
12,0.12001819610595703,0.006179721850417242,0.00039958953857421875,1.3193835148255358e-05,0.001,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",1.0,0.9791666666666666,0.9166666666666666,0.9166666666666666,1.0,0.9625,0.03818813079129868,21
13,0.029294157028198244,0.001966767542768463,0.0004467964172363281,0.00014851514126260472,0.001,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9375,0.9791666666666666,1.0,0.9583333333333334,0.9791666666666666,0.9708333333333334,0.02124591463996993,15
14,0.03267192840576172,0.009247974156398402,0.00033841133117675783,3.622506501727847e-05,0.001,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.9583333333333334,0.9791666666666666,0.9583333333333334,0.9791666666666666,0.9791666666666666,0.9708333333333334,0.010206207261596538,15
