,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,11.313503646850586,1.900159619958622,1.8563608646392822,0.03493534571274378,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.7916666666666666,0.7083333333333334,0.6666666666666666,0.6041666666666666,0.6875,0.6916666666666667,0.06095307849303248,12
1,8.981246376037598,0.6083978932100772,2.07984619140625,0.4383476019074057,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.8333333333333334,0.9166666666666666,0.7916666666666666,0.7083333333333334,0.8125,0.8125,0.06718548123582123,10
2,7.77544755935669,0.6279147739273667,1.9391862869262695,0.12159474889765216,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.75,0.8125,0.8125,0.7291666666666666,0.8125,0.7833333333333333,0.036324157862838956,11
3,25.07692470550537,0.8000777097045819,4.468334054946899,0.12754999761983413,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.8958333333333334,0.9583333333333334,0.9166666666666666,0.8541666666666666,0.8541666666666666,0.8958333333333334,0.03952847075210476,9
4,19.946532201766967,1.8260413686753865,5.228360652923584,0.8417644827961884,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.8958333333333334,0.8958333333333334,0.9583333333333334,0.9375,0.8541666666666666,0.9083333333333334,0.03632415786283896,8
5,21.382635259628294,0.8250461761550166,5.209743070602417,0.6129320069171317,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.9583333333333334,0.9375,0.9166666666666666,0.8541666666666666,0.8958333333333334,0.9125,0.03584302194601096,6
6,39.69423599243164,2.0212339769178467,8.013409566879272,0.4040888983406937,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.9166666666666666,0.9375,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9208333333333332,0.008333333333333349,5
7,29.63031325340271,0.7719012554454237,7.203052949905396,0.6364663314690282,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.8958333333333334,1.0,0.9375,0.9166666666666666,0.9583333333333334,0.9416666666666667,0.035843021946010946,3
8,27.887652111053466,1.0256658445310791,7.315441226959228,0.49374276514662185,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.8958333333333334,0.9583333333333334,0.9166666666666666,0.875,0.9166666666666666,0.9125,0.027638539919628335,6
9,66.14354996681213,1.6296810324163735,15.314364433288574,0.5285913965844913,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.875,0.9583333333333334,0.9375,0.9166666666666666,0.9166666666666666,0.9208333333333334,0.027638539919628346,4
10,67.70044445991516,2.0420158057655304,15.616456174850464,0.49417518537539584,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.8958333333333334,0.9791666666666666,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.9416666666666668,0.03061862178478972,1
11,58.31061410903931,3.8235253898550488,14.181770038604736,1.4871967796791872,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.8958333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9375,0.9416666666666668,0.02429563289518875,1
