,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,8.777435064315796,1.8891859566225544,0.344478178024292,0.0540380016674967,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.5833333333333334,0.4791666666666667,0.4791666666666667,0.5208333333333334,0.4583333333333333,0.5041666666666667,0.04448782605013048,11
1,1.8366915702819824,0.13827374314505653,0.231640625,0.004982410523721592,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.6041666666666666,0.4166666666666667,0.4583333333333333,0.5625,0.5416666666666666,0.5166666666666666,0.06897060565519518,9
2,1.7423263549804688,0.10522480413020908,0.2514510631561279,0.03445530721828313,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.5,0.4166666666666667,0.3958333333333333,0.6666666666666666,0.5416666666666666,0.5041666666666667,0.09718253158075499,11
3,6.796225261688233,0.5396175385701378,0.5022700309753418,0.028054802509563416,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.6041666666666666,0.5625,0.6458333333333334,0.5,0.5416666666666666,0.5708333333333333,0.0503460248899774,8
4,2.6833865642547607,0.10572055213353428,0.4759854793548584,0.008383400743164534,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.5833333333333334,0.6458333333333334,0.6041666666666666,0.5208333333333334,0.5208333333333334,0.5750000000000001,0.048591265790377494,7
5,2.682718276977539,0.32733593841613867,0.5137791633605957,0.043631139152353414,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.6458333333333334,0.4375,0.5,0.5,0.4791666666666667,0.5125,0.07046472718869903,10
6,5.8198895931243895,1.0153099483611658,0.6547849178314209,0.029956049624581097,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.6458333333333334,0.625,0.6875,0.6041666666666666,0.6041666666666666,0.6333333333333333,0.031180478223116197,5
7,4.534363412857056,1.2182140027944734,0.6654930114746094,0.03131758146084445,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.75,0.6041666666666666,0.5625,0.7916666666666666,0.6041666666666666,0.6624999999999999,0.0907147544044885,3
8,3.704075002670288,0.3914661075901168,0.7531202793121338,0.052494106069495686,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.6666666666666666,0.6666666666666666,0.5416666666666666,0.625,0.6666666666666666,0.6333333333333333,0.0485912657903775,5
9,10.406076192855835,0.9343395361431379,1.3401286125183105,0.0827462313087831,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.6041666666666666,0.6666666666666666,0.6875,0.6458333333333334,0.5833333333333334,0.6375,0.038640077064565424,4
10,9.455187511444091,1.0655306788864178,1.4624097347259521,0.10906832796617252,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.6875,0.7708333333333334,0.75,0.8541666666666666,0.6875,0.75,0.06180165405913052,1
11,6.884573364257813,0.7760862069247092,1.198939037322998,0.19146745433039544,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.6666666666666666,0.7291666666666666,0.7083333333333334,0.6875,0.625,0.6833333333333333,0.035843021946010946,2
