,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,9.800785970687866,3.0800644711944845,1.6060390949249268,0.0736580114517639,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.7291666666666666,0.7083333333333334,0.6666666666666666,0.6041666666666666,0.6041666666666666,0.6624999999999999,0.05170697352496192,11
1,8.05483112335205,0.2857481265416278,1.5954645156860352,0.07277881912791136,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.6875,0.6875,0.7708333333333334,0.7083333333333334,0.6875,0.7083333333333334,0.03227486121839516,9
2,6.48087477684021,0.3781359895494617,1.8067886352539062,0.42643064722892216,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.5833333333333334,0.6875,0.7708333333333334,0.5,0.625,0.6333333333333334,0.0918558653543692,12
3,18.514446401596068,0.22057160998737577,3.9103489398956297,0.3045185411014712,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.6458333333333334,0.7291666666666666,0.7291666666666666,0.6458333333333334,0.6666666666666666,0.6833333333333333,0.03818813079129864,10
4,17.285021162033082,0.7038594324230547,3.686193561553955,0.3385367157592896,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.8125,0.7916666666666666,0.8333333333333334,0.8541666666666666,0.7916666666666666,0.8166666666666667,0.02429563289518876,6
5,13.655820846557617,0.19683716715222074,3.675232982635498,0.26497708075643467,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.8333333333333334,0.75,0.7291666666666666,0.9375,0.7916666666666666,0.8083333333333333,0.07383352144445564,7
6,30.450362586975096,3.2993577983046687,5.649930620193482,0.3179523120640417,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.7291666666666666,0.7708333333333334,0.7916666666666666,0.8541666666666666,0.7708333333333334,0.7833333333333333,0.04082482904638629,8
7,26.314124059677123,0.8020751995718104,5.629953670501709,0.19243450976859014,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.8541666666666666,0.8125,0.7916666666666666,0.9166666666666666,0.8541666666666666,0.8458333333333332,0.04289845892077916,4
8,21.617247915267946,0.717071465136527,6.110488700866699,0.6700856942919377,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.8541666666666666,0.875,0.9375,0.9583333333333334,0.8333333333333334,0.8916666666666666,0.04823265376162594,1
9,56.49728255271911,1.2136560647429426,12.095932531356812,0.6759269975579497,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.8541666666666666,0.8125,0.8333333333333334,0.9375,0.875,0.8625,0.04289845892077916,2
10,53.07990713119507,1.6482309869730691,14.265427160263062,1.9988003597457875,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.8541666666666666,0.875,0.7916666666666666,0.8958333333333334,0.875,0.8583333333333332,0.03584302194601097,3
11,50.43209400177002,4.823855342131485,11.379995965957642,3.1025351661947145,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.8958333333333334,0.7708333333333334,0.8125,0.9166666666666666,0.8125,0.8416666666666668,0.05527707983925665,5
