,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,14.208158349990844,3.5688894729319283,1.323558473587036,0.20258401424282915,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.8541666666666666,0.7916666666666666,0.6041666666666666,0.6458333333333334,0.7291666666666666,0.725,0.09166666666666666,12
1,6.916129875183105,1.3277579446094863,0.9971633434295655,0.09655518771409569,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.8958333333333334,0.7708333333333334,0.6666666666666666,0.75,0.7708333333333334,0.7708333333333334,0.07336173692357922,11
2,4.262606000900268,0.24091815030045183,1.056946039199829,0.08865179744722912,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.8958333333333334,0.7916666666666666,0.7291666666666666,0.7083333333333334,0.75,0.775,0.06640573937712178,10
3,18.072300291061403,1.7493713794099082,2.0946493625640867,0.06357524392671028,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.8125,0.7916666666666666,0.7708333333333334,0.8541666666666666,0.8125,0.8083333333333332,0.027638539919628315,9
4,11.746435594558715,1.4112367129432613,2.2297847270965576,0.1632107487357672,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.8125,0.8125,0.875,0.9583333333333334,0.9166666666666666,0.875,0.0574335364670426,6
5,8.48819899559021,0.5833110609762685,2.053184413909912,0.20776784016827657,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.7916666666666666,0.8958333333333334,0.9583333333333334,0.875,0.7708333333333334,0.8583333333333334,0.06897060565519522,8
6,19.466418313980103,1.7474444610528919,3.3566036224365234,0.24750892377219252,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.8541666666666666,0.9375,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.026352313834736508,3
7,18.05292925834656,0.941317700872781,3.481122541427612,0.39345231838096545,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.875,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.875,0.03726779962499646,6
8,15.399670696258545,0.900625738516238,3.774670886993408,0.623880830746924,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.875,0.9791666666666666,0.8333333333333334,0.875,0.8958333333333334,0.8916666666666666,0.04823265376162592,5
9,32.69813919067383,1.8587618316125014,6.747372961044311,0.39679771914644163,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.8958333333333334,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.9166666666666666,0.9041666666666666,0.01020620726159654,2
10,31.199046039581297,2.0027706632417988,7.302733993530273,0.26882461913590816,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.8958333333333334,0.9375,0.875,0.9583333333333334,0.9375,0.9208333333333334,0.030618621784789732,1
11,27.00472927093506,0.9686810973734966,6.839387130737305,0.5672572810145824,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.8958333333333334,0.9375,0.8125,0.9375,0.8958333333333334,0.8958333333333334,0.045643546458763846,3
