,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.001833200454711914,0.00013520120405064993,0.0011031150817871094,2.579746316213696e-05,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.8333333333333334,0.5,0.5,0.5,0.5,0.5666666666666667,0.13333333333333336,16
1,0.0018579959869384766,0.0001317104161769835,0.001025819778442383,3.3301059026587395e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.875,0.7708333333333334,0.7083333333333334,0.8125,0.7708333333333334,0.7875000000000001,0.05496210815947048,12
2,0.0015121936798095704,0.00026320009954447813,0.0009016036987304687,0.0001542742938915902,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.875,0.7708333333333334,0.7291666666666666,0.8333333333333334,0.75,0.7916666666666667,0.05432668671002208,10
3,0.0016129970550537109,0.0003601963506218589,0.0008545875549316406,0.00016333921653545488,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.9375,0.7708333333333334,0.75,0.7708333333333334,0.6666666666666666,0.7791666666666667,0.08799463367476199,15
4,0.001546955108642578,0.0002308808196032809,0.0009643077850341797,0.00018576198728552596,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.875,0.75,0.7083333333333334,0.8125,0.7708333333333334,0.7833333333333334,0.056825757070774384,14
5,0.0014752388000488282,5.408048162025997e-05,0.0010232925415039062,7.537617612508872e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.875,0.7708333333333334,0.75,0.8333333333333334,0.7291666666666666,0.7916666666666667,0.05432668671002208,10
6,0.001295757293701172,0.0002435969841562817,0.0008739948272705079,0.00012622172305780602,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.8958333333333334,0.8333333333333334,0.75,0.8541666666666666,0.75,0.8166666666666668,0.05803495115493383,4
7,0.0019222259521484374,8.23327534523294e-05,0.0010654449462890625,5.935758887886795e-05,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.875,0.8541666666666666,0.7708333333333334,0.8541666666666666,0.8541666666666666,0.8416666666666666,0.03632415786283893,2
8,0.0013854026794433594,0.00016363835511920297,0.0008594989776611328,0.00016385286276682297,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.875,0.7708333333333334,0.7291666666666666,0.8333333333333334,0.7291666666666666,0.7875,0.058034951154933845,13
9,0.0014488697052001953,0.0001647824623775505,0.0008710861206054687,2.56707621349679e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.8958333333333334,0.8333333333333334,0.75,0.8333333333333334,0.75,0.8125,0.05590169943749476,6
10,0.0016294479370117187,0.00018895279937747983,0.0009364604949951172,6.698338474926686e-05,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.875,0.875,0.8125,0.875,0.8541666666666666,0.8583333333333334,0.024295632895188754,1
11,0.0020909786224365236,0.0002719250762919883,0.0009664058685302735,0.00013065935037719127,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.8125,0.875,0.75,0.7291666666666666,0.8333333333333334,0.8,0.053683744694688035,8
12,0.001583099365234375,0.0001002446219132056,0.0009945869445800782,6.664890633273501e-05,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.875,0.8333333333333334,0.7291666666666666,0.8541666666666666,0.7708333333333334,0.8125,0.05432668671002208,6
13,0.0018294811248779296,0.00010985034545268194,0.0009479999542236328,5.319639447160301e-05,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.8541666666666666,0.875,0.75,0.8541666666666666,0.75,0.8166666666666667,0.05496210815947049,5
14,0.0019439220428466796,0.00030278482204280357,0.0007541179656982422,0.00011285809824233412,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.8125,0.8333333333333334,0.7708333333333334,0.875,0.8125,0.8208333333333334,0.03385016001931649,3
15,0.002224159240722656,0.0005052265638534335,0.0007772445678710938,0.00015104196155307954,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.7916666666666666,0.875,0.7291666666666666,0.7708333333333334,0.8333333333333334,0.8,0.0503460248899774,8
