,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,10.393709802627564,1.1588056680868128,1.0477178573608399,0.04436945261095902,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 1}",0.6983989614885331,0.6858502812635223,0.6696969696969697,0.6948051948051948,0.6688311688311688,0.6835165152170777,0.012336994728716803,16,0.7504183549965795,0.7263237669051507,0.7232427177452851,0.7497614719214076,0.7176030712183141,0.7334698765573474,0.013857013914307229,19
1,24.213335609436037,2.3566397933679415,1.5072218894958496,0.036798778206248856,32,0.001,1,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 2}",0.6815231501514496,0.7040242319342276,0.7246753246753247,0.7515151515151515,0.7272727272727273,0.7178021171097761,0.023577513403197033,12,0.7376414250381518,0.7755445586240703,0.7992240689127935,0.8046078809075203,0.7822652492430308,0.7798566365451134,0.023639970590960836,16
2,32.46923651695251,2.990088966551842,2.5854570388793947,0.06392645654175518,32,0.001,1,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 4}",0.8714842059714409,0.860233665080052,0.8463203463203464,0.858008658008658,0.8385281385281386,0.8549150027817272,0.011443730208314538,2,0.9456574525826749,0.9408105450247657,0.925967506004587,0.9389315446988075,0.929173714657212,0.9361081525936094,0.007378242481440355,2
3,23.095880222320556,3.0641264395299195,1.8888233661651612,0.03066590512240903,32,0.001,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 1}",0.5815664214625703,0.6062310688013847,0.5813852813852813,0.6147186147186147,0.6038961038961039,0.597559498052791,0.013617399026546387,23,0.6487592184692643,0.6825523206332307,0.6058071429001403,0.6535059865280546,0.6367924670274435,0.6454834271116267,0.02489552349937802,26
4,50.678632497787476,10.432663689278721,3.8630621433258057,0.4448074211324426,32,0.001,2,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 2}",0.6166161834703592,0.617914322803981,0.6714285714285714,0.6766233766233766,0.6865800865800866,0.6538325081812749,0.03025432161830879,17,0.670463310304388,0.6946419280818725,0.7527916062194879,0.7486004346177231,0.7615750076750359,0.7256144573797015,0.03622446781118465,20
5,102.88907809257508,7.576936120981078,9.838153791427612,1.5079093541811739,32,0.001,2,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 4}",0.768931198615318,0.7131112072695802,0.7333333333333333,0.8004329004329004,0.7523809523809524,0.7536379184064168,0.02993300925919325,8,0.8589598634802024,0.7987283356941149,0.8163664874821669,0.8825049812488337,0.8539410557237709,0.8421001447258177,0.030332632717936767,9
6,153.62368955612183,20.811128299228695,8.612735891342163,0.6752947267763894,32,0.001,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 1}",0.5495456512332324,0.5530073561228905,0.5489177489177489,0.5653679653679654,0.5471861471861472,0.5528049737655969,0.006560101053144857,27,0.5814848783274822,0.6157707726221517,0.6159855950109256,0.6427037496312974,0.6129306297141275,0.6137751250611969,0.019437630064487885,27
7,415.6946821689606,51.723978919082725,19.626936626434325,3.557714967834827,32,0.001,3,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 2}",0.5819991345737776,0.5798355690177412,0.5792207792207792,0.5818181818181818,0.5731601731601732,0.5792067675581306,0.003211656563313722,26,0.6919441291224694,0.6632247373818483,0.6681404742269282,0.6774731674722946,0.6641833159767161,0.6729931648360512,0.010731203930650732,24
8,1066.3885872364044,22.42979193435009,17.011127471923828,1.0103706250874065,32,0.001,3,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 4}",0.796192124621376,0.7520553872782345,0.745021645021645,0.7554112554112554,0.7255411255411255,0.7548443075747272,0.02312099763296902,7,0.8847821020741087,0.831380801583077,0.823657771651126,0.8382298056259518,0.8450124305484491,0.8446125822965426,0.021301052301921464,8
9,12.656222152709962,1.4471420576198322,1.267856740951538,0.2547790978770217,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'n_input_copies': 1, 'n_layers': 1}",0.7295543054954565,0.7204673301601039,0.7298701298701299,0.7380952380952381,0.7285714285714285,0.7293116864384714,0.005590923402599649,10,0.8052608234789996,0.792461738798317,0.8066899225272841,0.8138788728833454,0.8009125768256051,0.8038407869027102,0.007056265270773108,12
