,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,11.138044023513794,0.4695477688752591,0.8396894454956054,0.026621058480445676,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 1}",0.595413241021203,0.5638251839030722,0.5653679653679654,0.5606060606060606,0.5627705627705628,0.5695966027337727,0.013000877901775567,26,0.6334699032483593,0.5872233600086612,0.5888498281393907,0.576356825966302,0.5882576464426961,0.5948315127610819,0.01985507254684351,27
1,20.513055753707885,1.23661807302693,1.3039960861206055,0.06031005037741003,32,0.001,1,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 2}",0.7771527477282562,0.8044136737343142,0.7909090909090909,0.8112554112554112,0.7922077922077922,0.7951877431669729,0.01179606532680415,9,0.8539606528292526,0.8705487238246467,0.8453006206244771,0.884225844705429,0.860771085280184,0.8629613854527978,0.01347188292558761,12
2,22.112543249130248,2.695969881172921,1.92539701461792,0.09084257104967142,32,0.001,1,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 4}",0.8351363046300303,0.8143660752920814,0.8155844155844156,0.8242424242424242,0.825974025974026,0.8230606491445954,0.007578858687931901,3,0.9094624157087978,0.8970007548486244,0.8825749595179475,0.8924531822805994,0.8893628516219909,0.8941708327955921,0.00897075526526316,7
3,15.183152961730958,2.2495997325769914,1.3293404579162598,0.015134187561114952,32,0.001,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 1}",0.5188230203375163,0.5369969710082215,0.5852813852813853,0.5865800865800865,0.6034632034632035,0.5662289333340826,0.03245114618670206,27,0.5834394569278535,0.584328019319313,0.6359030658006417,0.6471394689477075,0.6497218928143604,0.6201063807619752,0.029939793319835872,26
4,25.04761333465576,6.878729105636803,2.2888580799102782,0.17244320306580865,32,0.001,2,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 2}",0.6144526179143228,0.5988749459108611,0.5593073593073593,0.6930735930735931,0.6783549783549784,0.6288126989122229,0.050034734306134,19,0.6462400673577856,0.637745588947332,0.5732439216724956,0.76642156715205,0.7121823889527639,0.6671667068164855,0.06633695037207543,23
5,47.27063407897949,2.64957500095687,4.184468936920166,0.06663867547455017,32,0.001,2,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 4}",0.8178277801817395,0.8264820424058849,0.8082251082251082,0.8216450216450216,0.8116883116883117,0.8171736528292131,0.006591396758732104,6,0.8953405853211147,0.8994961159880548,0.8843981567874406,0.9036339037941766,0.8921582201140118,0.8950053964009597,0.006562773786814239,6
6,28.972083854675294,1.2997246501401105,2.008490705490112,0.04001461781072665,32,0.001,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 1}",0.5932496754651666,0.5824318476849849,0.577922077922078,0.5922077922077922,0.5991341991341992,0.5889891184828442,0.007705998376068965,24,0.700663053202126,0.7093674909854233,0.6936501869096994,0.7116722247972888,0.7208137945979787,0.7072333500985032,0.009341924450992911,19
7,54.56810002326965,5.158904393179733,4.150681829452514,0.05797428948930447,32,0.001,3,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 2}",0.6663781912591952,0.6797922977066205,0.6467532467532467,0.6567099567099567,0.6662337662337663,0.6631734917325571,0.011020179864696408,17,0.7616459055337128,0.7741927480399499,0.7310509381602788,0.7453731572389134,0.7614388134093412,0.7547403124764392,0.014965857358055747,17
8,96.77599210739136,4.077146086966793,8.576338481903075,0.04623186471796244,32,0.001,3,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 4}",0.8264820424058849,0.8048463868455215,0.8021645021645022,0.8134199134199134,0.7943722943722944,0.8082570278416232,0.010957588311367006,8,0.9063907202622143,0.8926678936716016,0.8700330478019298,0.8804921654436773,0.8760331200375626,0.8851233894433971,0.012969337289690963,8
9,7.934649658203125,0.812939498782653,0.7212637424468994,0.16296526089535082,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'n_input_copies': 1, 'n_layers': 1}",0.6434443963652099,0.6079619212462137,0.6212121212121212,0.5948051948051948,0.6125541125541125,0.6159955492365704,0.01616208908477893,21,0.6807752159433473,0.6380929396091026,0.6574285318709631,0.6214077821854891,0.6414283392426094,0.6478265617703023,0.020057139418524855,24
