,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,9.324900722503662,0.7180045757185444,1.003168487548828,0.028397047128161605,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 1}",0.7022933794893985,0.680657723929035,0.6623376623376623,0.6857142857142857,0.6619047619047619,0.6785815626750288,0.015227714354078744,17,0.7442494042294074,0.7196910233161011,0.7161154686587649,0.7394009258200249,0.7050844855920011,0.7249082615232598,0.014708038568342142,19
1,21.73329839706421,3.3069914118499923,1.4804981708526612,0.045642048500132745,32,0.001,1,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 2}",0.6750324534833405,0.6763305928169624,0.7043290043290044,0.7424242424242424,0.7125541125541126,0.7021340811215324,0.025047994211370855,15,0.7248404387277196,0.7490361395056494,0.7706782022958891,0.7985716908555708,0.775163583609735,0.7636580109989127,0.024984912931915782,16
2,29.827247285842894,1.778541690276716,2.510104846954346,0.02488232898655194,32,0.001,1,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 1, 'n_layers': 4}",0.8680225010817828,0.8559065339679792,0.8584415584415584,0.854978354978355,0.8454545454545455,0.8565606987848442,0.0072275712416831565,2,0.9471925485449666,0.9442494669445473,0.9308990928408468,0.9381369527398374,0.9317215256165612,0.9384399173373519,0.0065184665166494755,2
3,24.41984157562256,4.913539883731162,1.8800307750701903,0.025303979322074052,32,0.001,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 1}",0.597144093466032,0.6170488965815665,0.59004329004329,0.6177489177489177,0.6268398268398269,0.6097650049359266,0.013831709431578855,22,0.6687710962930665,0.6995928027739935,0.631957946822535,0.6756507226573081,0.6693255900748241,0.6690596317243453,0.021690578706554452,24
4,30.99606466293335,1.9720272798205494,3.411316967010498,0.24255343494041826,32,0.001,2,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 2}",0.5638251839030722,0.5755084379056685,0.5692640692640693,0.5744588744588744,0.5718614718614718,0.5709836074786312,0.004183827353286205,26,0.6468174198058954,0.6442753302838652,0.601445164125377,0.6550974278095146,0.656918367715488,0.640910741948028,0.020303927055156348,27
5,105.34451603889465,11.513057255080325,9.896634435653686,2.114771104822668,32,0.001,2,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 2, 'n_layers': 4}",0.7654694937256599,0.7598442232799654,0.7826839826839826,0.7826839826839826,0.7233766233766233,0.7628116611500427,0.02172929033355843,8,0.8420550138699904,0.8531533726095206,0.8637726263070136,0.8651691818712641,0.8124206160495537,0.8473141621414685,0.01933389433373475,7
6,167.96981043815612,30.676298514620317,10.089248180389404,0.9396516901843095,32,0.001,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 1}",0.5551709216789269,0.5590653396797923,0.551948051948052,0.5683982683982683,0.5554112554112555,0.5579987674232589,0.0056672794996459564,27,0.6305553258508055,0.6426385718624913,0.6399813692264166,0.6644602192351451,0.6521560831432132,0.6459583138636142,0.011530216305803604,26
7,484.00837931633,50.452553368414634,20.549788665771484,1.2529773655350358,32,0.001,3,2,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 2}",0.5984422327996538,0.5967113803548247,0.5913419913419914,0.5943722943722943,0.5826839826839827,0.5927103763105495,0.0055502293717464134,24,0.6846347569180807,0.6721475894465545,0.6682142147685751,0.6637468923628876,0.6601471500033108,0.6697781206998819,0.008460628055109215,23
8,1103.0128237247468,25.888097483944236,15.175534343719482,0.7800432635743683,32,0.001,3,4,"{'batch_size': 32, 'learning_rate': 0.001, 'n_input_copies': 3, 'n_layers': 4}",0.8152315015144959,0.7594115101687581,0.7346320346320346,0.7636363636363637,0.7588744588744589,0.7663571737652222,0.02648327939909454,7,0.8792483893520573,0.839099955791734,0.8215004845807022,0.8457596178735034,0.8435255804434065,0.8458268056082808,0.018758053281642026,8
9,10.72482762336731,1.2905147205114798,1.0331825256347655,0.13848585002401215,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'n_input_copies': 1, 'n_layers': 1}",0.7360450021635656,0.7317178710514929,0.732034632034632,0.7428571428571429,0.7255411255411255,0.7336391547295917,0.005702688975963071,10,0.8033551093436374,0.7961201983657978,0.8047162343564708,0.8139052087910765,0.7997537968854402,0.8035701095484846,0.005970586612550294,12
