,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,134.6783573627472,35.71922955982533,1.0217514038085938,0.06575564496585573,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1}",0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6041666666666666,0.7291666666666666,0.6499999999999999,0.05170697352496188,10,0.6753472222222222,0.6770833333333333,0.8107638888888888,0.6354166666666666,0.796875,0.7190972222222222,0.07089968297740334,11
1,61.541324615478516,8.402248414290703,1.210319995880127,0.254282386709797,32,0.001,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5}",0.6666666666666666,0.7291666666666666,0.7916666666666666,0.5625,0.7083333333333334,0.6916666666666667,0.07614861201040443,4,0.6822916666666666,0.8541666666666667,0.9166666666666667,0.7326388888888888,0.8125,0.7996527777777778,0.08377775014735771,2
2,57.376108455657956,4.9273921655798585,1.2241974353790284,0.06461455047412118,32,0.001,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10}",0.6875,0.7083333333333334,0.7916666666666666,0.5833333333333334,0.6875,0.6916666666666667,0.06640573937712176,4,0.6788194444444444,0.8489583333333333,0.9288194444444444,0.7378472222222223,0.7986111111111112,0.7986111111111112,0.0866387285809496,4
3,79.37271947860718,7.859648668914312,1.6377156734466554,0.07662005504660396,32,0.001,1,15,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15}",0.6458333333333334,0.7083333333333334,0.7916666666666666,0.6041666666666666,0.7083333333333334,0.6916666666666667,0.0637377439199098,4,0.6701388888888888,0.8559027777777778,0.9149305555555556,0.7430555555555556,0.8003472222222222,0.796875,0.08531356695620061,6
4,48.51482439041138,3.6399430961098336,0.5430765151977539,0.030976119709200358,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 1}",0.6875,0.7291666666666666,0.75,0.6041666666666666,0.6666666666666666,0.6874999999999999,0.051031036307982884,7,0.6736111111111112,0.84375,0.9392361111111112,0.7361111111111112,0.7847222222222223,0.7954861111111111,0.09109141894239144,7
5,37.83757524490356,6.430165893454625,0.8345444202423096,0.05752225633266263,32,0.01,1,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 5}",0.6875,0.6666666666666666,0.7916666666666666,0.6041666666666666,0.7291666666666666,0.6958333333333332,0.06263873490988713,3,0.6788194444444444,0.826388888888889,0.9513888888888888,0.7239583333333333,0.8159722222222222,0.7993055555555555,0.09416446449407967,3
6,35.64419360160828,4.232290757076274,1.2449010848999023,0.10454640804101031,32,0.01,1,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 10}",0.6458333333333334,0.8125,0.8125,0.625,0.7291666666666666,0.725,0.07949493345141213,1,0.6979166666666667,0.8611111111111112,0.9392361111111112,0.7395833333333334,0.796875,0.8069444444444447,0.08597799971612032,1
7,45.089238262176515,7.005892496028275,1.5473255157470702,0.05594535293297469,32,0.01,1,15,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 15}",0.6458333333333334,0.75,0.8125,0.6041666666666666,0.7291666666666666,0.7083333333333333,0.07453559924999299,2,0.657986111111111,0.8333333333333334,0.9496527777777778,0.7395833333333334,0.8125,0.7986111111111112,0.09743899444723808,4
8,32.16432523727417,5.1152327497101515,0.5643158912658691,0.039807304095894454,32,0.1,1,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 1}",0.5833333333333334,0.7083333333333334,0.8125,0.5833333333333334,0.7083333333333334,0.6791666666666668,0.08700255424092124,8,0.6475694444444444,0.8055555555555555,0.9270833333333333,0.7170138888888888,0.78125,0.7756944444444444,0.09348857583538425,8
9,30.377526473999023,4.0402719985831235,0.8458684921264649,0.05668464128260999,32,0.1,1,5,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 5}",0.5416666666666666,0.6666666666666666,0.5833333333333334,0.6041666666666666,0.7083333333333334,0.6208333333333333,0.059511903571190426,11,0.6145833333333334,0.8055555555555556,0.6840277777777778,0.7361111111111112,0.8142361111111112,0.7309027777777778,0.07519586051287401,9
10,34.43906407356262,3.6395646318234784,1.2000794887542725,0.10324774460832288,32,0.1,1,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 10}",0.5208333333333334,0.7083333333333334,0.7916666666666666,0.6041666666666666,0.6666666666666666,0.6583333333333333,0.09185586535436917,9,0.5815972222222223,0.7777777777777777,0.873263888888889,0.7430555555555556,0.6475694444444443,0.7246527777777778,0.10163948293227756,10
11,36.16437501907349,2.4208659341921095,1.4752044200897216,0.018860971884451135,32,0.1,1,15,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 15}",0.5833333333333334,0.4583333333333333,0.6875,0.6458333333333334,0.5833333333333334,0.5916666666666667,0.07750448015724283,12,0.5920138888888888,0.3767361111111111,0.84375,0.734375,0.6875,0.646875,0.15751264523997377,12
