,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_input_copies,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,12.653105020523071,2.2184971813716925,0.38089795112609864,0.03451553074101581,32,0.001,1,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5833333333333334,0.5,0.625,0.4583333333333333,0.5208333333333334,0.5375000000000001,0.059511903571190426,13,0.5277777777777778,0.49826388888888895,0.5677083333333334,0.5130434782608695,0.5826086956521738,0.5378804347826087,0.03218300684751944,21
1,42.293265914916994,4.555132753600506,1.1142258167266845,0.018691655976237277,32,0.001,1,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.5208333333333334,0.5416666666666666,0.5833333333333334,0.5,0.6458333333333334,0.5583333333333333,0.05170697352496192,5,0.5190972222222221,0.5052083333333334,0.6076388888888888,0.46434782608695657,0.6347826086956522,0.5462149758454106,0.06439917729835119,18
2,56.09207167625427,3.6053225469930323,2.378245735168457,0.04223015854537299,32,0.001,1,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 10}",0.4791666666666667,0.5625,0.5625,0.4375,0.5625,0.5208333333333334,0.05270462766947299,19,0.47395833333333337,0.564236111111111,0.6215277777777777,0.5078260869565218,0.6382608695652174,0.5611618357487923,0.06331968426047557,14
3,44.07859025001526,8.574290523954234,0.6268592834472656,0.012112797040752158,32,0.001,1,2,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 1}",0.4583333333333333,0.5,0.5625,0.4583333333333333,0.6666666666666666,0.5291666666666666,0.07861650943380502,17,0.4861111111111111,0.5694444444444444,0.5434027777777778,0.4365217391304348,0.7043478260869566,0.5479655797101449,0.09075601650847272,16
4,88.33382172584534,12.430501504145235,3.2147534847259522,0.06700541702842444,32,0.001,1,2,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 5}",0.5,0.5416666666666666,0.5,0.5208333333333334,0.5625,0.525,0.024295632895188747,18,0.45833333333333337,0.5520833333333334,0.5642361111111112,0.5704347826086956,0.5426086956521738,0.5375392512077294,0.04075695114463283,22
5,186.3057738304138,3.5647647744984208,8.379907751083374,0.12755374495737398,32,0.001,1,2,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 2, 'n_layers': 10}",0.5,0.5416666666666666,0.6041666666666666,0.4791666666666667,0.5416666666666666,0.5333333333333332,0.042898458920779155,15,0.4965277777777778,0.5590277777777778,0.6440972222222223,0.5408695652173913,0.5930434782608696,0.5667131642512077,0.049667943614770525,13
6,123.72669277191162,13.447502408104095,1.2443460464477538,0.02723205504746295,32,0.001,1,3,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 1}",0.625,0.5,0.5416666666666666,0.5625,0.5625,0.5583333333333333,0.04039733214513608,5,0.5972222222222222,0.5694444444444444,0.5729166666666667,0.5895652173913044,0.5652173913043479,0.578873188405797,0.012343975730830537,7
7,473.3716429710388,8.204836100832406,8.120266485214234,0.1356510200437692,32,0.001,1,3,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 5}",0.5,0.5,0.5625,0.5,0.5416666666666666,0.5208333333333333,0.02635231383473649,20,0.5572916666666667,0.5260416666666666,0.6371527777777777,0.5460869565217391,0.6017391304347826,0.5736624396135266,0.04028764351103907,10
8,1095.3718898296356,48.012486831270714,23.93848600387573,0.5587545123785228,32,0.001,1,3,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_input_copies': 3, 'n_layers': 10}",0.5416666666666666,0.6041666666666666,0.5625,0.5416666666666666,0.5416666666666666,0.5583333333333333,0.024295632895188754,5,0.5225694444444444,0.595486111111111,0.6510416666666667,0.5478260869565218,0.6,0.5833846618357488,0.04463829690604391,4
9,14.469323873519897,3.1515735991279668,0.3470219612121582,0.03809126370423543,32,0.01,1,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 1}",0.5625,0.5416666666666666,0.5,0.3958333333333333,0.5833333333333334,0.5166666666666666,0.06640573937712178,22,0.5625,0.5347222222222222,0.517361111111111,0.38782608695652177,0.568695652173913,0.5142210144927537,0.06588502716722706,25
10,24.9304660320282,0.6954550668854368,1.127917766571045,0.027230646907483596,32,0.01,1,1,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_input_copies': 1, 'n_layers': 5}",0.5,0.5416666666666666,0.6458333333333334,0.5416666666666666,0.6041666666666666,0.5666666666666667,0.05170697352496191,3,0.5069444444444444,0.5486111111111112,0.6423611111111112,0.49391304347826087,0.6643478260869565,0.5712355072463768,0.06978928700717887,11
