,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,55.02927722930908,4.621288617631559,0.45846996307373045,0.002900318505650308,32,0.001,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1}",0.8125,0.8333333333333334,0.8125,0.7083333333333334,0.8125,0.7958333333333334,0.044487826050130456,1,0.8940972222222222,0.8368055555555556,0.8402777777777778,0.7513043478260869,0.8817391304347826,0.840844806763285,0.05008452120093406,1
1,15.791222524642944,0.45952060570589276,0.4685349941253662,0.0017505944487000548,32,0.01,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1}",0.7916666666666666,0.8333333333333334,0.7291666666666666,0.7291666666666666,0.8125,0.7791666666666666,0.042898458920779196,2,0.8524305555555556,0.8645833333333334,0.8402777777777778,0.7565217391304347,0.8782608695652173,0.8384148550724637,0.042845972751656955,2
2,12.763769435882569,1.620347514463712,0.4695924758911133,0.001927866132501634,32,0.1,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1}",0.7083333333333334,0.8541666666666666,0.7291666666666666,0.7083333333333334,0.8541666666666666,0.7708333333333333,0.06846531968814573,3,0.7899305555555556,0.8680555555555556,0.8611111111111112,0.76,0.8852173913043478,0.832862922705314,0.04884601435464464,3
