,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_encoding_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,2.834535503387451,0.3546899826306491,2.025072526931763,0.07047491140131616,0.1,1,"{'C': 0.1, 'encoding_layers': 1}",0.6666666666666666,0.7916666666666666,0.7083333333333334,0.7291666666666666,0.6666666666666666,0.7124999999999999,0.04639803635691685,15,0.7634782608695652,0.8591304347826088,0.7779720279720279,0.7709790209790209,0.7412587412587412,0.7825636971723928,0.040219663645337723,16
1,3.2198018074035644,0.02808205360186672,4.105900526046753,0.13622438691368005,0.1,3,"{'C': 0.1, 'encoding_layers': 3}",0.8333333333333334,0.7708333333333334,0.8333333333333334,0.8541666666666666,0.875,0.8333333333333333,0.0348608344389198,14,0.8626086956521739,0.8608695652173914,0.9423076923076923,0.868881118881119,0.8444055944055944,0.8758145332927942,0.034216019908135525,15
2,4.45098032951355,0.18553314751821398,6.278770303726196,0.1887208054477209,0.1,5,"{'C': 0.1, 'encoding_layers': 5}",0.875,0.9166666666666666,0.9166666666666666,0.9375,0.875,0.9041666666666666,0.024999999999999994,11,0.9530434782608695,0.9582608695652174,0.9737762237762237,0.965034965034965,0.9020979020979021,0.9504426877470354,0.02514953215379127,12
3,7.751964473724366,0.1677975284921739,12.585998058319092,0.4686827129843629,0.1,10,"{'C': 0.1, 'encoding_layers': 10}",0.5416666666666666,0.5833333333333334,0.6458333333333334,0.7291666666666666,0.75,0.65,0.08057949835755715,16,0.9634782608695652,0.9565217391304348,0.9597902097902098,0.9300699300699301,0.9230769230769231,0.9465874125874126,0.01663656093830969,13
4,2.2234190940856933,0.06448779218097916,2.112319755554199,0.01888070965538486,1.0,1,"{'C': 1.0, 'encoding_layers': 1}",0.8541666666666666,0.8541666666666666,0.9166666666666666,0.8958333333333334,0.8541666666666666,0.875,0.026352313834736504,13,0.9478260869565218,0.9356521739130435,0.9807692307692307,0.965034965034965,0.8986013986013986,0.9455767710550319,0.028026320490957202,14
5,3.287973690032959,0.12159612648368172,4.1425347328186035,0.18295817592790312,1.0,3,"{'C': 1.0, 'encoding_layers': 3}",0.875,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8958333333333334,0.9041666666666666,0.016666666666666646,11,0.9304347826086956,0.96,0.9842657342657343,0.9685314685314685,0.9283216783216783,0.9543107327455154,0.021805463301861866,11
6,4.372818851470948,0.1596423318463206,6.071208190917969,0.16774703652763556,1.0,5,"{'C': 1.0, 'encoding_layers': 5}",0.8958333333333334,0.9375,0.9583333333333334,0.9583333333333334,0.8958333333333334,0.9291666666666668,0.02825970826302195,9,1.0,0.9895652173913044,0.9947552447552448,1.0,0.9825174825174825,0.9933675889328063,0.006664625726527911,6
7,7.661514854431152,0.22574354412170056,12.531663274765014,0.38213730569678345,1.0,10,"{'C': 1.0, 'encoding_layers': 10}",0.9166666666666666,0.9375,0.9166666666666666,0.9375,0.9375,0.9291666666666666,0.010206207261596593,10,0.9965217391304348,0.9843478260869565,0.986013986013986,0.9527972027972028,0.9807692307692307,0.9800899969595621,0.014619048380261764,10
8,2.3411778926849367,0.11885088755733332,2.0822579860687256,0.05328650121729052,10.0,1,"{'C': 10.0, 'encoding_layers': 1}",0.9583333333333334,1.0,0.9375,1.0,0.9583333333333334,0.9708333333333334,0.024999999999999994,5,1.0,1.0,0.9912587412587412,1.0,0.993006993006993,0.9968531468531469,0.0038935415124685463,5
9,3.257030963897705,0.11457560354197094,4.039801502227784,0.18415759158721487,10.0,3,"{'C': 10.0, 'encoding_layers': 3}",0.9375,0.9583333333333334,0.9791666666666666,0.9583333333333334,0.9375,0.9541666666666668,0.015590239111558081,8,1.0,0.9947826086956522,1.0,0.986013986013986,0.9755244755244755,0.9912642140468227,0.009384149151553538,7
10,4.337859106063843,0.18984265085898208,6.110704755783081,0.20712064101187028,10.0,5,"{'C': 10.0, 'encoding_layers': 5}",0.9791666666666666,0.9791666666666666,0.9791666666666666,1.0,1.0,0.9875,0.010206207261596593,2,1.0,1.0,0.9982517482517483,1.0,1.0,0.9996503496503497,0.0006993006993006645,2
11,7.71366605758667,0.25917469477213795,12.657511663436889,0.43759224375882266,10.0,10,"{'C': 10.0, 'encoding_layers': 10}",0.9791666666666666,0.9166666666666666,0.9583333333333334,0.9791666666666666,0.9791666666666666,0.9625,0.024295632895188747,6,1.0,0.9878260869565217,0.9965034965034965,0.9562937062937064,1.0,0.9881246579507448,0.016526046478804325,8
12,2.317728853225708,0.1440843120659402,2.105368185043335,0.08198298347914326,100.0,1,"{'C': 100.0, 'encoding_layers': 1}",1.0,1.0,0.9791666666666666,1.0,1.0,0.9958333333333332,0.008333333333333349,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
13,3.392409563064575,0.19153544591155272,4.123850345611572,0.17607714732045066,100.0,3,"{'C': 100.0, 'encoding_layers': 3}",1.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9875,0.010206207261596593,2,1.0,1.0,1.0,0.993006993006993,0.9965034965034966,0.9979020979020978,0.002797202797202786,4
