,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,593.7261883735657,97.28840296083025,2.455124521255493,0.3604421974141736,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1,1524.3480367183686,347.34424220416423,8.97680139541626,0.6170678819376707,32,0.001,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2,4277.431648349762,676.8903091029902,4.984512281417847,9.969024562835694,32,0.001,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10}",,,,,1.0,,,5,,,,,1.0,,,5
3,5570.788501739502,868.9808263293918,29.914960193634034,24.43776952893964,32,0.001,1,15,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15}",1.0,,1.0,1.0,,,,5,1.0,,1.0,1.0,,,,5
4,430.6745855331421,99.12519843282236,1.9989283561706543,0.040597454450331846,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 1}",1.0,0.8958333333333334,1.0,1.0,1.0,0.9791666666666667,0.04166666666666665,4,1.0,0.9652173913043478,1.0,1.0,1.0,0.9930434782608696,0.013913043478260879,4
5,1125.701297855377,257.4921467603375,8.502857160568237,0.2709092690105604,32,0.01,1,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 5}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
6,3027.465931224823,932.7520514042859,18.931265354156494,9.481055872586277,32,0.01,1,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 10}",1.0,1.0,,1.0,1.0,,,5,1.0,1.0,,1.0,1.0,,,5
7,6148.166346549988,450.43877954126634,9.626186180114747,19.252372360229494,32,0.01,1,15,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 15}",1.0,,,,,,,5,1.0,,,,,,,5
8,680.7516420364379,436.3043990534557,1.9385741233825684,1.024586931571873,32,0.1,1,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 1}",0.9375,,1.0,1.0,0.6041666666666666,,,5,0.9965034965034966,,1.0,1.0,0.5739130434782609,,,5
9,1662.262370491028,895.6752439534735,5.101318216323852,4.183790653157868,32,0.1,1,5,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 5}",,1.0,1.0,,0.9791666666666666,,,5,,1.0,1.0,,1.0,,,5
10,3783.2537734985353,925.6341995865746,5.265994310379028,10.531988620758057,32,0.1,1,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 10}",1.0,,,,,,,5,1.0,,,,,,,5
11,3314.1655624866485,2252.0583370505947,23.875902605056762,19.64863795630118,32,0.1,1,15,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 15}",1.0,,0.8958333333333334,,0.9166666666666666,,,5,1.0,,0.9721739130434783,,0.9965217391304348,,,5
