,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0009535789489746094,4.84853593657725e-05,0.0005997657775878906,3.58125340645649e-05,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",1.0,0.88,0.88,0.94,0.96,0.932,0.046647615158762396,7
1,0.0008924484252929687,4.769596896095202e-05,0.0005540847778320312,2.3304120318007282e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.98,0.8,0.92,0.86,0.88,0.8880000000000001,0.06013318551349162,8
2,0.0009357452392578125,2.4621333250785156e-05,0.0005603790283203125,5.323946128648684e-06,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.52,0.52,0.52,0.52,0.5,0.516,0.008000000000000007,15
3,0.0011002540588378907,8.763172093722523e-06,0.0005650043487548829,1.0915301458606336e-06,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.52,0.52,0.52,0.52,0.5,0.516,0.008000000000000007,15
4,0.0006625652313232422,4.258211889463866e-05,0.00043239593505859373,1.8911628605838957e-05,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",1.0,0.94,0.92,0.94,1.0,0.96,0.033466401061363026,3
5,0.0007326126098632813,2.69501173729417e-05,0.0004404544830322266,1.2693723994147693e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.98,0.9,0.94,0.94,0.96,0.944,0.026532998322843185,4
6,0.0010908126831054687,1.7375071908714418e-05,0.0005663871765136719,6.906077190487546e-06,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.8,0.64,0.66,0.7,0.66,0.692,0.05741080037762931,11
7,0.0011853694915771485,4.630832730214207e-05,0.000732421875,0.00031846853960593646,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.54,0.54,0.52,0.58,0.52,0.54,0.021908902300206624,12
8,0.0005542755126953125,2.302012560641263e-05,0.00033502578735351564,6.5647853311064336e-06,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",1.0,0.96,0.96,0.96,1.0,0.976,0.01959591794226544,1
9,0.0007260322570800781,1.1556195504352974e-05,0.0004029273986816406,6.731684300072022e-06,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.96,0.9,0.96,0.9,0.98,0.9399999999999998,0.033466401061363,5
10,0.001083040237426758,1.529792891821311e-05,0.000548553466796875,4.524679628096183e-06,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.8,0.64,0.7,0.72,0.68,0.708,0.053065996645686404,9
11,0.0012768745422363282,4.294542741716765e-05,0.0005698680877685546,5.473043760366931e-06,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.54,0.54,0.52,0.58,0.52,0.54,0.021908902300206624,12
12,0.0006905078887939453,0.0001805996044858836,0.0003195762634277344,9.197643702895264e-06,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",1.0,0.9,0.98,0.96,0.98,0.9640000000000001,0.03440930106817049,2
13,0.0007481575012207031,3.315990190642111e-05,0.0004177570343017578,1.5265791001739356e-05,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.96,0.9,0.96,0.9,0.98,0.9399999999999998,0.033466401061363,5
14,0.001125669479370117,3.514280150981116e-05,0.0005743503570556641,1.5066846968178939e-05,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.8,0.64,0.7,0.72,0.68,0.708,0.053065996645686404,9
15,0.0012942314147949218,4.2145931385492e-05,0.0005720138549804687,1.5072429601174154e-05,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.54,0.54,0.52,0.58,0.52,0.54,0.021908902300206624,12
