,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.001618337631225586,0.0002276346579420416,0.0008914470672607422,0.00011076107109739513,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.66,0.58,0.56,0.66,0.64,0.62,0.04195235392680607,11
1,0.0016346454620361328,0.00024916607271268444,0.0009779930114746094,0.00018410021318770051,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.68,0.78,0.74,0.78,0.76,0.748,0.03709447398198281,3
2,0.001425313949584961,0.0003311414313114381,0.0008660316467285156,0.0002130094405153763,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.52,0.52,0.54,0.54,0.54,0.532,0.009797958971132722,15
3,0.001750802993774414,0.0005380646973685765,0.0009753227233886719,0.00028094695034710187,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.52,0.52,0.54,0.54,0.54,0.532,0.009797958971132722,15
4,0.0016567707061767578,9.776708434020739e-05,0.000914764404296875,0.00012521306151553078,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.68,0.72,0.74,0.78,0.74,0.732,0.032496153618543834,5
5,0.0016454696655273438,5.9173281933454756e-05,0.0009455204010009766,2.426412480952442e-05,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.64,0.76,0.74,0.84,0.78,0.752,0.06523802572120035,2
6,0.001557779312133789,0.0003991204321419052,0.000797891616821289,0.0001799122205940039,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.68,0.72,0.74,0.8,0.72,0.7319999999999999,0.03919183588453085,6
7,0.0021867275238037108,0.00043004096235044746,0.0010551929473876954,0.000207070202100469,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.54,0.54,0.56,0.56,0.54,0.548,0.00979795897113272,14
8,0.0014987468719482421,0.00019972934425557077,0.0008275985717773437,0.00011734955681865148,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.64,0.72,0.76,0.82,0.8,0.748,0.064,3
9,0.0011742115020751953,5.714073189938389e-05,0.0005531787872314453,2.9189056069019302e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.72,0.76,0.64,0.8,0.72,0.728,0.053065996645686404,7
10,0.0017761707305908204,0.00038084979348058836,0.0008194446563720703,0.00019072353806251526,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.68,0.66,0.76,0.78,0.68,0.712,0.04833218389437828,8
11,0.002021932601928711,0.000490238844860464,0.000940704345703125,0.00020649535401640192,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.54,0.56,0.56,0.56,0.54,0.552,0.00979795897113272,12
12,0.0018253326416015625,0.00040982518488031543,0.000727081298828125,0.00015909424359275413,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.66,0.74,0.78,0.82,0.78,0.7559999999999999,0.05425863986500213,1
13,0.002809476852416992,0.0006781297930597984,0.0007030487060546875,0.00016470092116839684,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.68,0.68,0.72,0.72,0.74,0.708,0.02399999999999997,10
14,0.0018258094787597656,0.0004560005735864042,0.0008056640625,0.00020647001596797357,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.68,0.66,0.76,0.78,0.68,0.712,0.04833218389437828,8
15,0.0022237300872802734,0.0004546939473074884,0.0009844303131103516,0.00019562833551651636,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.54,0.56,0.56,0.56,0.54,0.552,0.00979795897113272,12
