,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,145.76808080673217,35.69367748128659,1.838822364807129,0.04226182611648604,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1}",0.4791666666666667,0.625,0.6875,0.5833333333333334,0.5625,0.5875,0.0689706056551952,12,0.5434027777777778,0.701388888888889,0.6892361111111112,0.5791304347826087,0.5878260869565217,0.6201968599033817,0.06323007676889005,12
1,312.65580039024354,118.16080807893303,6.555532360076905,0.24722795522502136,32,0.001,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5}",0.6041666666666666,0.625,0.6666666666666666,0.6875,0.4583333333333333,0.6083333333333333,0.08057949835755715,11,0.5746527777777778,0.6944444444444444,0.6961805555555556,0.7669565217391303,0.5060869565217391,0.6476642512077294,0.09396559976756229,11
2,604.755788898468,115.57108387537619,16.104295444488525,0.23605832982662922,32,0.001,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10}",0.5625,0.7083333333333334,0.7291666666666666,0.6041666666666666,0.5416666666666666,0.6291666666666667,0.07614861201040445,9,0.6319444444444445,0.7447916666666667,0.6805555555555556,0.6017391304347826,0.6139130434782609,0.6545887681159421,0.052480855803342684,10
3,1023.0367572784423,236.83684460260977,31.57015767097473,0.9828442569465695,32,0.001,1,15,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15}",0.5833333333333334,0.7291666666666666,0.7083333333333334,0.5833333333333334,0.6875,0.6583333333333334,0.0626387349098871,6,0.6093749999999999,0.8038194444444444,0.6909722222222222,0.5634782608695652,0.8104347826086956,0.6956159420289855,0.09981061575295516,7
4,156.10783128738404,6.7788930922699615,1.6291032314300538,0.048322182974835,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 1}",0.7291666666666666,0.6875,0.6666666666666666,0.6458333333333334,0.6875,0.6833333333333333,0.027638539919628315,4,0.8020833333333334,0.8055555555555555,0.7378472222222222,0.7165217391304348,0.7773913043478262,0.7678798309178745,0.035268737171553474,4
5,347.467330121994,68.63744585001092,6.553334665298462,0.3071884838441925,32,0.01,1,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 5}",0.7916666666666666,0.8125,0.7291666666666666,0.6041666666666666,0.75,0.7374999999999999,0.07288689868556626,3,0.876736111111111,0.84375,0.8125,0.7304347826086957,0.8765217391304349,0.8279885265700482,0.05428968812010442,3
6,653.2305106163025,40.050070519443025,16.496044445037843,0.4537625638278623,32,0.01,1,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 10}",0.7916666666666666,0.7916666666666666,0.7708333333333334,0.7291666666666666,0.8958333333333334,0.7958333333333333,0.05496210815947052,2,0.8402777777777778,0.8697916666666667,0.845486111111111,0.8573913043478261,0.9217391304347826,0.8669371980676329,0.029234902739273032,1
7,896.3146337985993,48.38929860542823,31.821105003356934,0.32741896601577475,32,0.01,1,15,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 15}",0.7708333333333334,0.8333333333333334,0.7916666666666666,0.8125,0.8125,0.8041666666666668,0.021245914639969943,1,0.8229166666666666,0.8836805555555556,0.8350694444444444,0.8521739130434782,0.9252173913043478,0.8638115942028985,0.03687652216952439,2
8,66.01292443275452,11.693592431857438,1.7035454750061034,0.0816316413018417,32,0.1,1,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 1}",0.6875,0.6666666666666666,0.7291666666666666,0.5,0.6875,0.6541666666666666,0.07971302695712079,7,0.701388888888889,0.7361111111111112,0.7777777777777778,0.5930434782608696,0.7843478260869565,0.7185338164251208,0.06955870272769933,6
9,152.80298261642457,19.99110659827087,6.443260908126831,0.07774036181123284,32,0.1,1,5,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 5}",0.5625,0.75,0.6458333333333334,0.5625,0.7291666666666666,0.65,0.07949493345141212,8,0.53125,0.7864583333333334,0.65625,0.6260869565217391,0.7756521739130435,0.6751394927536232,0.09587683110536215,8
10,327.63386664390566,32.9932166568169,16.505395078659056,0.3645156536048676,32,0.1,1,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 10}",0.6041666666666666,0.625,0.7083333333333334,0.625,0.7708333333333334,0.6666666666666667,0.06319062870042962,5,0.6527777777777778,0.740451388888889,0.8125,0.7008695652173912,0.8817391304347826,0.7576675724637681,0.08114755232313979,5
11,529.5970007896424,37.559742964488024,28.842852210998537,0.5243045612201386,32,0.1,1,15,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 15}",0.5833333333333334,0.7083333333333334,0.5625,0.5416666666666666,0.6458333333333334,0.6083333333333334,0.06095307849303249,10,0.5833333333333334,0.8402777777777778,0.5503472222222222,0.6130434782608696,0.7191304347826086,0.6612264492753624,0.105920148201319,9
