,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_kernel_shape,param_learning_rate,param_n_qchannels,param_qkernel_shape,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
20,343.6756073951721,5.192211486008161,146.53283233642577,1.3226238915066055,32,3,0.0001,5,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'n_qchannels': 5, 'qkernel_shape': 2}",0.719169190826482,0.7364777152747728,0.7398268398268398,0.7251082251082251,0.7367965367965368,0.7314757015665713,0.007938109371470313,24,0.8299034335086627,0.845763075003195,0.8453574309397254,0.8131851098282598,0.8440127947364302,0.8356443688032545,0.012681790059682257,20
21,519.5218204021454,2.5671326889951662,227.5426161289215,2.4589951070345286,32,3,0.0001,5,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'n_qchannels': 5, 'qkernel_shape': 3}",0.685417568152315,0.7183037646040675,0.7038961038961039,0.6692640692640692,0.6987012987012987,0.6951165609235709,0.016673325523385765,51,0.7932203466288942,0.8141440073371873,0.8064698295841033,0.7648391553246691,0.8110026155318649,0.7979351908813437,0.018021657535179418,44
22,664.6476922512054,3.5927960368867193,291.78105010986326,1.8218092734352598,32,3,0.0001,10,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'n_qchannels': 10, 'qkernel_shape': 2}",0.7204673301601039,0.7403721332756382,0.7372294372294372,0.7268398268398268,0.7372294372294372,0.7324276329468887,0.007529968845234281,23,0.8266389387610257,0.8477770427225777,0.8479233008072331,0.8114356531004134,0.84276221534646,0.835307430147542,0.014249419180734857,22
23,1014.9860947608947,9.691343301911429,456.5102206230164,3.9779415614698634,32,3,0.0001,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.0001, 'n_qchannels': 10, 'qkernel_shape': 3}",0.6996971008221549,0.7377758546083947,0.7086580086580087,0.69004329004329,0.7125541125541126,0.7097456733371922,0.016024475806938273,39,0.7970073710517057,0.8266435374865623,0.8133510260469652,0.775201206335065,0.8060552271509664,0.8036516736142529,0.017216597552869906,40
24,82.92850823402405,2.6261209833703387,30.736204671859742,0.658816417339691,32,3,0.001,1,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'n_qchannels': 1, 'qkernel_shape': 2}",0.7477282561661618,0.7611423626135871,0.758008658008658,0.7082251082251082,0.7307359307359307,0.7411680631498891,0.019594295458382486,6,0.8330829701940051,0.8605494621150044,0.8570520788813107,0.8189978208917489,0.8427704923460327,0.8424905648856204,0.015353512149436851,3
25,114.00716209411621,2.550395094767262,47.90043311119079,0.48565576829885193,32,3,0.001,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'n_qchannels': 1, 'qkernel_shape': 3}",0.7027260926006058,0.7092167892687148,0.7216450216450216,0.7012987012987013,0.6645021645021645,0.6998777538630415,0.019092385795437213,46,0.780839776612925,0.8159907082340382,0.8033749841984554,0.7783965043973442,0.7836207960366717,0.7924445538958869,0.014722587707153012,47
26,341.81540603637694,4.233271437843122,145.70629653930663,1.0688340875324323,32,3,0.001,5,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'n_qchannels': 5, 'qkernel_shape': 2}",0.7321505841627002,0.7442665512765037,0.7489177489177489,0.7246753246753247,0.7354978354978355,0.7371016089060226,0.008630815012325585,17,0.8326108138832,0.858885063260688,0.8502619294137476,0.8197487704893363,0.8499865310643319,0.8422986216222605,0.014141977752085854,7
27,512.0407827377319,5.629656622195113,223.17169637680053,2.161041599854939,32,3,0.001,5,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'n_qchannels': 5, 'qkernel_shape': 3}",0.7196019039376893,0.7377758546083947,0.7242424242424242,0.6982683982683983,0.7415584415584415,0.7242894045230696,0.015356898198681706,29,0.8234150434413879,0.8415825320814005,0.8292233014091968,0.7935467996604926,0.8348892838438988,0.8245313920872753,0.01662126657014643,31
28,651.5036415100097,4.322428229236897,284.84854369163514,2.6841116927904647,32,3,0.001,10,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'n_qchannels': 10, 'qkernel_shape': 2}",0.7373431414971874,0.744699264387711,0.7497835497835498,0.7220779220779221,0.7367965367965368,0.7381400829085815,0.009370447426489225,15,0.8304800957545028,0.8591120950827312,0.8541596437579384,0.8202905377340886,0.8480188625295715,0.8424122469717666,0.014697391935048132,4
29,1003.5815183639527,8.484507120761354,454.9629069805145,2.8065710232484338,32,3,0.001,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.001, 'n_qchannels': 10, 'qkernel_shape': 3}",0.7364777152747728,0.7330160103851147,0.7333333333333333,0.7138528138528139,0.7246753246753247,0.7282710395042719,0.008201286371556584,26,0.8326348728034957,0.8530529014215801,0.8413280370568794,0.8123318264177748,0.8314994762916634,0.8341694227982785,0.013373074416398009,23
