,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,3.338440275192261,0.4413246312284858,0.006136608123779297,0.00015050588214919985,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.7708333333333334,0.7916666666666666,0.8333333333333334,0.7916666666666666,0.7083333333333334,0.7791666666666667,0.04082482904638629,12,0.8940972222222223,0.8541666666666666,0.9166666666666666,0.9166666666666666,0.8541666666666667,0.8871527777777777,0.028165694153712822,8
1,0.42702555656433105,0.07230023312568246,0.0040453910827636715,0.00012388598280208576,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.875,0.7708333333333334,0.8333333333333334,0.7916666666666666,0.7083333333333334,0.7958333333333334,0.05651941652604389,7,0.9149305555555556,0.8541666666666666,0.9149305555555556,0.8645833333333333,0.8680555555555556,0.8833333333333332,0.02620090205543542,10
2,0.29390673637390136,0.11343657713390398,0.004228448867797852,8.611269821800814e-05,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.7083333333333334,0.7083333333333334,0.7291666666666666,0.7916666666666666,0.7083333333333334,0.7291666666666667,0.032274861218395116,18,0.7777777777777778,0.8333333333333333,0.8003472222222222,0.8559027777777778,0.8402777777777778,0.8215277777777779,0.02840863495705939,19
3,1.753679084777832,0.2838991341911593,0.004438209533691406,0.0008560525960298878,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.7291666666666666,0.7708333333333334,0.8958333333333334,0.6666666666666666,0.875,0.7875,0.08680277773333193,9,0.8263888888888888,0.8576388888888888,0.9548611111111112,0.7847222222222222,0.9461805555555556,0.8739583333333334,0.06671366977290265,13
4,0.5123216152191162,0.11596335110101695,0.004081058502197266,0.0003201342918477784,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.8958333333333334,0.7083333333333334,0.7916666666666666,0.7916666666666666,0.6666666666666666,0.7708333333333333,0.0790569415042095,13,0.9392361111111112,0.8836805555555556,0.9079861111111112,0.9131944444444444,0.7951388888888888,0.8878472222222221,0.04960054556524931,7
5,0.13848228454589845,0.050585632766200504,0.003536844253540039,6.851248990516765e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.5625,0.5416666666666666,0.4166666666666667,0.6666666666666666,0.5,0.5375,0.08164965809277258,26,0.5590277777777778,0.5416666666666666,0.41666666666666674,0.6666666666666667,0.5,0.5368055555555555,0.08144859395219861,27
6,1.8774110317230224,0.6236087698376058,0.00493931770324707,0.0005946298359008818,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.8125,0.7916666666666666,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.8041666666666666,0.08079466429027217,4,0.9340277777777779,0.8715277777777778,0.9418402777777778,0.6666666666666667,0.9357638888888888,0.8699652777777779,0.10481626156408938,15
7,0.2807882308959961,0.08066066032535099,0.003600454330444336,8.866114756313212e-05,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.7916666666666666,0.7708333333333334,0.7291666666666666,0.6458333333333334,0.75,0.7375,0.050346024889977366,17,0.873263888888889,0.890625,0.8923611111111112,0.7022569444444444,0.8263888888888888,0.8369791666666668,0.07144766954229295,16
8,0.12833261489868164,0.0642234295963989,0.006365203857421875,0.005357708171214239,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.7291666666666666,0.5,0.5,0.5,0.6041666666666666,0.5666666666666667,0.09071475440448849,23,0.8081597222222222,0.5,0.5,0.5,0.6041666666666666,0.5824652777777778,0.11984197816265496,23
9,3.4135893821716308,0.3243162343945856,0.005313205718994141,0.00019790622897560513,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.7916666666666666,0.7916666666666666,0.8541666666666666,0.7916666666666666,0.7708333333333334,0.8,0.028259708263021936,5,0.9045138888888888,0.8611111111111112,0.9114583333333334,0.920138888888889,0.890625,0.8975694444444444,0.020629792746545757,4
10,0.5130150318145752,0.11038981283057993,0.004629850387573242,0.0010580129014587753,0.001,32,"(100,)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.8333333333333334,0.7708333333333334,0.6458333333333334,0.8333333333333334,0.7291666666666666,0.7625,0.07046472718869902,15,0.9322916666666666,0.857638888888889,0.8333333333333334,0.9305555555555556,0.8263888888888888,0.8760416666666668,0.04639803635691685,12
11,0.1471796989440918,0.05525659823206425,0.0034327983856201174,0.0001463989788722649,0.001,32,"(100,)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.6875,0.7291666666666666,0.6875,0.8333333333333334,0.7083333333333334,0.7291666666666667,0.05432668671002208,18,0.7951388888888888,0.8072916666666667,0.8211805555555556,0.875,0.8038194444444444,0.820486111111111,0.02851876277552927,20
12,2.4365978240966797,0.5475807013930916,0.0047035694122314455,0.0006137193844408835,0.001,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.8125,0.7708333333333334,0.8541666666666666,0.8541666666666666,0.75,0.8083333333333332,0.04249182927993985,3,0.9427083333333333,0.8055555555555556,0.9496527777777777,0.8993055555555555,0.8368055555555556,0.8868055555555555,0.05715366375713977,9
13,0.39725003242492674,0.0889022430474594,0.004480886459350586,0.0007064291467524149,0.001,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.875,0.75,0.8958333333333334,0.7916666666666666,0.7916666666666666,0.8208333333333334,0.05527707983925668,2,0.9322916666666667,0.8342013888888888,0.9253472222222222,0.9479166666666666,0.90625,0.9092013888888889,0.039815655945034174,2
14,0.09319849014282226,0.04819827397430548,0.0038299560546875,0.0006817112734280561,0.001,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.5,0.75,0.5,0.5,0.5,0.55,0.09999999999999999,24,0.5,0.7977430555555556,0.5,0.4956597222222222,0.3975694444444444,0.5381944444444444,0.135549036088102,26
15,1.9124306678771972,0.6597620692394819,0.0036739349365234376,0.00013754083285311998,0.001,32,"(50, 10, 5)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.875,0.8125,0.8541666666666666,0.7916666666666666,0.5,0.7666666666666666,0.13654974673478282,14,0.9479166666666666,0.8767361111111112,0.9201388888888888,0.9184027777777778,0.5,0.8326388888888889,0.16786533656218547,17
16,0.3509796142578125,0.06858359779325193,0.0035220623016357423,8.414610103818261e-05,0.001,32,"(50, 10, 5)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.7708333333333334,0.75,0.9375,0.6666666666666666,0.7916666666666666,0.7833333333333333,0.08799463367476199,10,0.8263888888888888,0.8680555555555556,0.9739583333333333,0.826388888888889,0.9131944444444444,0.8815972222222221,0.056228562444436525,11
17,0.12765021324157716,0.053557715078808854,0.0036555767059326173,7.44358840906474e-05,0.001,32,"(50, 10, 5)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.7291666666666666,0.625,0.4375,0.5,0.625,0.5833333333333333,0.10290907529357057,22,0.7960069444444444,0.75,0.43750000000000006,0.5,0.6284722222222222,0.6223958333333334,0.13829517197302796,22
18,3.454384183883667,0.1932490588503075,0.005037546157836914,8.195123222788891e-05,0.0001,32,"(100,)",0.001,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.875,0.7291666666666666,0.8125,0.7708333333333334,0.7291666666666666,0.7833333333333333,0.05527707983925668,10,0.9583333333333333,0.8802083333333335,0.8940972222222223,0.8819444444444444,0.8888888888888888,0.9006944444444447,0.02924509956839657,3
19,0.3851909160614014,0.07954241639797027,0.003799581527709961,0.0005817334104217362,0.0001,32,"(100,)",0.01,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.7083333333333334,0.75,0.7291666666666666,0.8125,0.7708333333333334,0.7541666666666667,0.035843021946010946,16,0.892361111111111,0.8715277777777778,0.8420138888888888,0.8802083333333333,0.875,0.8722222222222221,0.01667389889380967,14
20,0.1686927318572998,0.05160893711944474,0.003496599197387695,9.513390081559811e-05,0.0001,32,"(100,)",0.1,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.7291666666666666,0.6458333333333334,0.625,0.7916666666666666,0.7916666666666666,0.7166666666666666,0.07046472718869899,20,0.8090277777777777,0.7934027777777777,0.7708333333333334,0.8715277777777779,0.8680555555555556,0.8225694444444445,0.04043909267094634,18
21,1.6920544147491454,0.3347984863013064,0.004048967361450195,0.001099887979850098,0.0001,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.7291666666666666,0.8125,0.8125,0.8125,0.8333333333333334,0.8,0.03632415786283897,5,0.8802083333333334,0.8993055555555556,0.8732638888888888,0.9201388888888888,0.9149305555555556,0.8975694444444444,0.018471438997597758,4
22,0.3197371482849121,0.10007346161460579,0.003555631637573242,0.00012143410729206669,0.0001,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.75,0.8125,0.7083333333333334,0.5416666666666666,0.625,0.6875,0.09501461875826152,21,0.9079861111111112,0.8559027777777778,0.9097222222222222,0.6458333333333334,0.7291666666666666,0.8097222222222223,0.10501161936003693,21
23,0.15838403701782228,0.0693289841523595,0.0034060955047607424,0.00016414632803887346,0.0001,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.5,0.5,0.4375,0.6041666666666666,0.6666666666666666,0.5416666666666666,0.0822850735755479,25,0.5,0.5,0.5546875,0.6423611111111112,0.6666666666666667,0.5727430555555555,0.07011052094090403,24
24,1.913151216506958,0.6335497332238582,0.0043469429016113285,0.0006102237828430303,0.0001,32,"(50, 10, 5)",0.001,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.8958333333333334,0.7916666666666666,0.8541666666666666,0.7708333333333334,0.8541666666666666,0.8333333333333334,0.04564354645876384,1,0.9392361111111112,0.8819444444444444,0.9305555555555556,0.8836805555555556,0.9461805555555555,0.9163194444444445,0.027808143125244333,1
25,0.4060791492462158,0.09508028044937529,0.003897571563720703,0.0006617571885261634,0.0001,32,"(50, 10, 5)",0.01,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.7708333333333334,0.8333333333333334,0.8333333333333334,0.7916666666666666,0.75,0.7958333333333333,0.03333333333333335,8,0.9149305555555556,0.9010416666666666,0.939236111111111,0.9097222222222221,0.7803819444444444,0.8890625,0.05580024240511088,6
26,0.08235363960266114,0.01977198463013291,0.0040152549743652345,0.0006660246866086848,0.0001,32,"(50, 10, 5)",0.1,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.5,0.5208333333333334,0.5,0.6666666666666666,0.5,0.5375,0.06508541396588877,26,0.5,0.5355902777777779,0.5,0.6666666666666667,0.5,0.5404513888888889,0.06459546630356741,25
