,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_repeats,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,400.38557567596433,31.833621699882627,12.869553995132446,0.897104586591803,32,0.001,32,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'n_layers': 1, 'repeats': 5}",0.4166666666666667,0.5833333333333334,0.5833333333333334,0.5,0.4791666666666667,0.5125,0.06400954789890508,1,0.46782608695652184,0.6521739130434783,0.6382608695652174,0.37043478260869567,0.46434782608695657,0.5186086956521739,0.10921074474375597,1
