,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,19.342435312271117,1.6043740022662898,0.8415925979614258,0.014891051744502242,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.7708333333333334,0.8958333333333334,0.8541666666666666,0.8333333333333334,0.875,0.8458333333333334,0.04289845892077916,26,0.8417391304347825,0.9600000000000001,0.9165217391304348,0.890625,0.9479166666666666,0.9113605072463768,0.04244028447444473,27
1,38.27252249717712,1.6312781731378698,3.724547338485718,0.05364960790587163,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.8541666666666666,0.9166666666666666,0.8125,0.8333333333333334,0.8958333333333334,0.8625,0.038640077064565424,11,0.9373913043478261,0.9843478260869565,0.937391304347826,0.9375000000000001,0.9739583333333333,0.9541177536231883,0.020703641373453152,6
2,87.5196762561798,0.43218453676865104,8.748587322235107,0.1649319716957273,32,0.001,32,1.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'all'}",0.8333333333333334,0.9375,0.8125,0.8541666666666666,0.875,0.8625,0.04289845892077916,11,0.9391304347826087,0.9826086956521739,0.9356521739130435,0.9479166666666666,0.9774305555555555,0.9565477053140097,0.019645600143754438,2
3,26.692257785797118,2.3879544472032683,0.6874815464019776,0.07903765683284716,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.7916666666666666,0.9375,0.8541666666666666,0.875,0.8333333333333334,0.8583333333333332,0.04823265376162594,19,0.8904347826086957,0.9686956521739131,0.9165217391304348,0.9340277777777778,0.9444444444444444,0.930824879227053,0.02632825964963643,26
4,38.670911645889284,1.7310005728656452,3.340759754180908,0.05980766555917312,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.8333333333333334,0.9166666666666666,0.7916666666666666,0.8125,0.8958333333333334,0.85,0.04823265376162594,22,0.9147826086956521,0.9791304347826087,0.9234782608695653,0.9322916666666665,0.9756944444444444,0.9450754830917875,0.026999202722550696,20
5,90.23768377304077,3.420187675689577,8.336427974700928,0.17847419929140637,32,0.001,32,10.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'all'}",0.8333333333333334,0.9166666666666666,0.7916666666666666,0.7916666666666666,0.8958333333333334,0.8458333333333332,0.05204164998665333,27,0.9147826086956522,0.9773913043478261,0.9252173913043478,0.9253472222222221,0.9774305555555555,0.9440338164251207,0.027520697650756324,21
6,38.54534492492676,6.899330460750479,0.6216082572937012,0.013523750032389582,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.8333333333333334,0.9166666666666666,0.8541666666666666,0.8541666666666666,0.8958333333333334,0.8708333333333332,0.03061862178478972,6,0.8973913043478261,0.9652173913043478,0.9147826086956522,0.953125,0.9618055555555556,0.9384643719806764,0.02728842870005723,25
7,57.5665901184082,4.012066258293775,3.3825145244598387,0.013343454392013187,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.8333333333333334,0.9166666666666666,0.7916666666666666,0.7916666666666666,0.9166666666666666,0.85,0.0565194165260439,22,0.9269565217391305,0.9791304347826087,0.9252173913043478,0.9305555555555555,0.9756944444444444,0.9475108695652175,0.0244992810433275,18
8,109.4891664981842,4.2902788383722115,8.472175884246827,0.1944239476241875,32,0.001,32,100.0,all,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'all'}",0.8541666666666666,0.9166666666666666,0.7916666666666666,0.8125,0.8958333333333334,0.8541666666666666,0.04750730937913076,21,0.9252173913043478,0.9756521739130435,0.9269565217391305,0.9305555555555555,0.9826388888888888,0.9482041062801934,0.02541838282415357,16
9,9.466240072250367,0.701848502978832,0.6217825889587403,0.007786629103254578,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.8333333333333334,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8958333333333334,0.8625,0.03632415786283892,11,0.9269565217391303,0.9930434782608695,0.9373913043478261,0.9184027777777778,0.9809027777777777,0.9513393719806762,0.0299570314191255,14
