,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_observable_type,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,44.07850799560547,3.477512095772153,2.9201420307159425,0.34219775075081965,32,0.001,4,1,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'single'}",0.6538295110341843,0.6620510601471224,0.6246753246753247,0.6454545454545455,0.6528138528138528,0.647764858825006,0.012687253682753972,35
1,47.87318334579468,7.5212407426039265,5.11358757019043,2.9478762012829556,32,0.001,4,1,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'half'}",0.8351363046300303,0.8481176979662484,0.8095238095238095,0.7965367965367965,0.829004329004329,0.8236637875322426,0.0184062293033335,20
2,46.361742877960204,1.7494353093121753,2.5072246551513673,0.3150751488548347,32,0.001,4,1,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'full'}",0.6352228472522717,0.6347901341410644,0.6194805194805195,0.5805194805194805,0.5913419913419914,0.6122709945470656,0.022503591973831713,36
3,65.35963625907898,14.523958930360022,5.599662590026855,0.41522444724506874,32,0.001,4,5,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'single'}",0.7113803548247511,0.723929035049762,0.7147186147186148,0.7337662337662337,0.7454545454545455,0.7258497567627814,0.01252176852801123,30
4,70.94297060966491,10.599601608230385,5.2803730964660645,0.3604208735712454,32,0.001,4,5,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'half'}",0.8576373864128083,0.9190826482042406,0.9246753246753247,0.9034632034632034,0.9406926406926407,0.9091102406896436,0.028356701140679005,6
5,72.2783986568451,10.79713052891098,5.181898832321167,0.20273429101353937,32,0.001,4,5,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'full'}",0.8762440501947208,0.9299004759844224,0.9367965367965368,0.9121212121212121,0.9402597402597402,0.9190644030713264,0.023506943153902452,3
6,76.79982299804688,5.623949919510856,11.550044631958007,1.7223832824247391,32,0.001,4,10,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'single'}",0.7455646906101255,0.7269580268282129,0.7004329004329004,0.732034632034632,0.7329004329004329,0.7275781365612607,0.014892627016912354,29
7,81.02731447219848,5.491732785029005,11.61168737411499,1.7237851435999938,32,0.001,4,10,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'half'}",0.9086975335352662,0.9147555170921678,0.9090909090909091,0.9103896103896104,0.9177489177489178,0.9121364975713743,0.003535879555623842,5
8,85.67770719528198,3.2411532702204777,12.31840090751648,2.9586002113327687,32,0.001,4,10,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 10, 'observable_type': 'full'}",0.9255733448723497,0.9225443530938987,0.925974025974026,0.8956709956709956,0.9346320346320346,0.9208789508486609,0.013231470124010259,1
9,134.40190649032593,9.592094515693006,19.115252447128295,2.3780544446708127,32,0.001,4,15,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'single'}",0.7330160103851147,0.7213327563825184,0.6437229437229437,0.712987012987013,0.7272727272727273,0.7076662901500633,0.0326522729246509,33
10,150.59405150413514,12.384314331169982,17.211162424087526,2.103274341137809,32,0.001,4,15,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'half'}",0.8948507139766335,0.8931198615318044,0.8683982683982684,0.8779220779220779,0.906060606060606,0.8880703055778781,0.013304874566823102,13
11,146.76699070930482,9.554583629224656,18.944629430770874,2.431615187787592,32,0.001,4,15,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 4, 'n_layers': 15, 'observable_type': 'full'}",0.8983124188662917,0.8944180008654262,0.8857142857142857,0.8865800865800866,0.9121212121212121,0.8954292008294604,0.009598386440153985,10
12,28.61583285331726,4.565942320812105,2.877254343032837,0.375475249439765,32,0.01,4,1,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'single'}",0.7533535266118564,0.7343141497187364,0.7164502164502164,0.7424242424242424,0.741991341991342,0.7377066954392787,0.012237516388981974,25
13,32.72644090652466,8.528966238803244,2.765264701843262,0.16896229340682598,32,0.01,4,1,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'half'}",0.895716140199048,0.8736477715274773,0.8766233766233766,0.8735930735930736,0.8861471861471861,0.8811455096180323,0.008614233533376314,17
14,30.620083236694335,8.222090254240106,4.513933086395264,2.4654596286594543,32,0.01,4,1,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 1, 'observable_type': 'full'}",0.9208135006490696,0.8308091735179576,0.8632034632034632,0.8891774891774892,0.9056277056277057,0.881926266435137,0.03190628773462378,15
15,43.99746608734131,4.429141353994003,6.9922182083129885,2.6008090175698193,32,0.01,4,5,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'single'}",0.7585460839463436,0.7364777152747728,0.7177489177489178,0.7471861471861472,0.7363636363636363,0.7392645001039636,0.013517643523679033,24
16,40.788422203063966,6.724258034949084,7.206378364562989,2.341596784788747,32,0.01,4,5,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 4, 'n_layers': 5, 'observable_type': 'half'}",0.9078321073128516,0.9225443530938987,0.925974025974026,0.9168831168831169,0.9238095238095239,0.9194086254146834,0.006522256418902553,2
