,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,14.674732065200805,1.3294350888015434,2.3918492794036865,0.1082271775896592,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.5833333333333334,0.5625,0.7291666666666666,0.5625,0.75,0.6375,0.08395600699837451,11,0.6017391304347826,0.6573913043478261,0.7460869565217391,0.4765217391304347,0.7309027777777777,0.642528381642512,0.0979564057801769,12
1,11.533875226974487,1.1552851836188316,2.3280773162841797,0.052432432370717943,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.6458333333333334,0.7708333333333334,0.6666666666666666,0.625,0.6458333333333334,0.6708333333333334,0.05170697352496191,8,0.6747826086956521,0.808695652173913,0.7043478260869565,0.6069565217391304,0.7204861111111112,0.7030537439613526,0.06557394002471031,10
2,9.573036861419677,0.2633546954364128,2.3995107650756835,0.06153509962864495,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.6458333333333334,0.7083333333333334,0.5625,0.6041666666666666,0.625,0.6291666666666667,0.04823265376162596,12,0.7182608695652174,0.7808695652173914,0.5843478260869565,0.6086956521739131,0.7690972222222221,0.69225422705314,0.08131383194093529,11
3,22.065453004837035,1.5357039235742282,4.582224035263062,0.42592026251013293,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.625,0.75,0.6458333333333334,0.6875,0.6666666666666666,0.675,0.04289845892077917,6,0.6973913043478261,0.8260869565217391,0.702608695652174,0.7878260869565217,0.7187499999999999,0.7465326086956523,0.0512837145318226,8
4,17.60670394897461,0.5384578659145697,4.303401517868042,0.165761458508117,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.6875,0.7083333333333334,0.5833333333333334,0.7708333333333334,0.625,0.675,0.06535161308899218,6,0.7617391304347827,0.8260869565217391,0.7339130434782608,0.8452173913043478,0.734375,0.7802663043478261,0.04672487269895403,5
5,17.0894136428833,0.5921663423264192,4.445868110656738,0.07992646564284385,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.6458333333333334,0.75,0.6041666666666666,0.6875,0.5833333333333334,0.6541666666666667,0.05980291706003051,10,0.7460869565217391,0.8208695652173913,0.711304347826087,0.8156521739130433,0.7239583333333333,0.7635742753623187,0.046048305646908,7
6,32.44642162322998,1.7602762677786354,7.437188720703125,0.4759765219522885,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.6875,0.7708333333333334,0.6458333333333334,0.6666666666666666,0.7083333333333334,0.6958333333333334,0.042898458920779176,4,0.768695652173913,0.8486956521739131,0.7165217391304348,0.8017391304347826,0.7430555555555556,0.7757415458937198,0.04609377424531351,6
7,26.165896940231324,0.4217134279687089,7.724565410614014,0.3613151114348228,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.7083333333333334,0.7291666666666666,0.6458333333333334,0.8125,0.6666666666666666,0.7125,0.058034951154933824,2,0.7965217391304347,0.8191304347826087,0.7443478260869565,0.8730434782608696,0.7482638888888888,0.7962614734299517,0.04778562189543758,4
8,26.134897089004518,0.289490650977547,7.766307592391968,0.2881068361146249,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.7083333333333334,0.625,0.7083333333333334,0.75,0.6458333333333334,0.6875000000000001,0.04564354645876384,5,0.7791304347826087,0.791304347826087,0.7947826086956522,0.8382608695652174,0.782986111111111,0.7972928743961354,0.02123722298677418,3
9,59.52155990600586,3.4120564129885973,15.29304141998291,0.6641702695782378,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.6458333333333334,0.7083333333333334,0.6666666666666666,0.7708333333333334,0.7083333333333334,0.7000000000000001,0.042898458920779176,3,0.7756521739130435,0.8226086956521739,0.7704347826086957,0.8591304347826088,0.7725694444444444,0.8000791062801932,0.03528989725203893,2
10,58.17187685966492,0.5308166566334171,15.799188232421875,0.171681227797325,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.7083333333333334,0.7916666666666666,0.6666666666666666,0.7083333333333334,0.75,0.725,0.042491829279939865,1,0.7739130434782608,0.8243478260869564,0.7947826086956522,0.8608695652173913,0.796875,0.8101576086956521,0.029998505397552007,1
11,56.70834078788757,3.0910077117127632,15.439897537231445,0.5256993610612468,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.6875,0.7916666666666666,0.4166666666666667,0.8541666666666666,0.5416666666666666,0.6583333333333333,0.1606194605616365,9,0.7026086956521739,0.84,0.48,0.8730434782608695,0.6805555555555556,0.7152415458937199,0.13940402682507197,9
