,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_observable_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,106.50191254615784,7.609644413310663,0.5749905109405518,0.0046085970300595675,32,0.001,1,1,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'single'}",0.8541666666666666,0.875,0.8125,0.7708333333333334,0.8541666666666666,0.8333333333333334,0.037267799624996475,26,0.9391304347826087,0.9114583333333334,0.9131944444444444,0.8020833333333333,0.9461805555555556,0.9024094202898549,0.05201512950116794,32
1,105.75987553596497,6.429288704123612,0.5869269847869873,0.007559943477624883,32,0.001,1,1,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'half'}",0.8541666666666666,0.875,0.8125,0.7708333333333334,0.8541666666666666,0.8333333333333334,0.037267799624996475,26,0.9391304347826087,0.9114583333333334,0.9131944444444444,0.8020833333333333,0.9461805555555556,0.9024094202898549,0.05201512950116794,32
2,108.3461145401001,3.4642524025913657,0.5692354679107666,0.0065968386081381,32,0.001,1,1,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'full'}",0.7708333333333334,0.75,0.7708333333333334,0.7083333333333334,0.6875,0.7375,0.03385016001931651,36,0.9356521739130436,0.9496527777777777,0.9184027777777777,0.8940972222222223,0.9409722222222222,0.9277554347826087,0.01968188535266024,22
3,66.43608937263488,12.436472522582875,0.9176757335662842,0.07817238505242306,32,0.001,1,5,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'single'}",0.8333333333333334,0.8333333333333334,0.75,0.7291666666666666,0.8958333333333334,0.8083333333333333,0.060953078493032505,30,0.9443478260869564,0.9131944444444444,0.9184027777777778,0.8385416666666666,0.9513888888888888,0.9131751207729468,0.04007370926982363,27
4,66.40312805175782,11.247856635106894,0.8914294719696045,0.027821102985077215,32,0.001,1,5,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'half'}",0.8333333333333334,0.8333333333333334,0.75,0.7291666666666666,0.8958333333333334,0.8083333333333333,0.060953078493032505,30,0.9443478260869564,0.9131944444444444,0.9184027777777778,0.8385416666666666,0.9513888888888888,0.9131751207729468,0.04007370926982363,27
5,103.93149342536927,15.762253685730698,0.8854740619659424,0.017087677264300466,32,0.001,1,5,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'full'}",0.8541666666666666,0.8541666666666666,0.8333333333333334,0.7916666666666666,0.8541666666666666,0.8375,0.024295632895188747,24,0.96,0.9774305555555556,0.9600694444444444,0.9340277777777778,0.953125,0.9569305555555555,0.013989593244115516,6
6,89.39987716674804,3.777079884819473,1.5477861404418944,0.017066125729141658,32,0.001,1,10,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'single'}",0.875,0.9166666666666666,0.9166666666666666,0.8541666666666666,0.8333333333333334,0.8791666666666667,0.03333333333333331,9,0.96,0.9774305555555556,0.9375,0.9166666666666666,0.953125,0.9489444444444445,0.020610633792017233,7
7,91.02124657630921,4.702994154042159,1.5509987354278565,0.029504705924649953,32,0.001,1,10,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'half'}",0.875,0.9166666666666666,0.9166666666666666,0.8541666666666666,0.8333333333333334,0.8791666666666667,0.03333333333333331,9,0.96,0.9774305555555556,0.9375,0.9166666666666666,0.953125,0.9489444444444445,0.020610633792017233,7
8,144.88566937446595,42.23064970314479,1.5236434459686279,0.033807720798817276,32,0.001,1,10,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'full'}",0.8541666666666666,0.8958333333333334,0.8541666666666666,0.9166666666666666,0.75,0.8541666666666666,0.057433536467042585,20,0.9460869565217391,0.9687499999999999,0.9461805555555555,0.9461805555555556,0.859375,0.93331461352657,0.03799192213392881,16
9,153.73681244850158,33.10888404559066,2.2836998462677003,0.03904231838284147,32,0.001,1,15,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'single'}",0.875,0.9583333333333334,0.7291666666666666,0.7291666666666666,0.8125,0.8208333333333332,0.08799463367476201,28,0.9582608695652174,0.984375,0.8784722222222222,0.8315972222222222,0.9149305555555555,0.9135271739130435,0.05470622284546726,25
10,153.10076069831848,35.90064280835495,2.2842071533203123,0.0455424369168949,32,0.001,1,15,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'half'}",0.875,0.9583333333333334,0.7291666666666666,0.7291666666666666,0.8125,0.8208333333333332,0.08799463367476201,28,0.9582608695652174,0.984375,0.8784722222222222,0.8315972222222222,0.9149305555555555,0.9135271739130435,0.05470622284546726,25
