,train_acc,test_acc
0,0.9333333333333333,0.7666666666666667
1,0.9166666666666666,0.7666666666666667
2,0.9583333333333334,0.7833333333333333
3,0.9083333333333333,0.85
4,0.9375,0.7833333333333333
