,train_acc,test_acc
0,0.9382790858725761,0.9421661409043113
1,0.9344702216066482,0.9411146161934806
2,0.9406163434903048,0.9384858044164038
3,0.9367209141274239,0.9390115667718192
4,0.9375,0.9369085173501577
