,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma_factor,param_max_vmap,param_t,param_trotter_steps,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,387.8353094100952,10.448854338797842,710.784223651886,10.094681357095746,1.0,0.1,1,0.01,5,"{'C': 1.0, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 0.01, 'trotter_steps': 5}",0.9375,0.8541666666666666,0.8541666666666666,0.7916666666666666,0.9166666666666666,0.8708333333333332,0.05170697352496191,1,0.9600000000000001,0.9322916666666666,0.8958333333333333,0.8611111111111112,0.9635416666666667,0.9225555555555556,0.03915670184505735,1
