,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_encoding_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,3.0625389575958253,0.06292807884429433,2.963917636871338,0.05149546842403851,0.1,1,"{'C': 0.1, 'encoding_layers': 1}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.9506172839506173,0.9664902998236332,0.9947089947089947,0.9171075837742505,0.9611992945326279,0.9580246913580247,0.02512593131359168,1
1,4.9490540504455565,0.30020937739312054,7.165323734283447,0.1479483141632231,0.1,3,"{'C': 0.1, 'encoding_layers': 3}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.8359788359788359,0.8915343915343914,0.91005291005291,0.7883597883597884,0.7954144620811288,0.8442680776014109,0.04928056958982674,5
2,7.1811388492584225,0.09930550252677511,12.164812707901001,0.1670805066097086,0.1,5,"{'C': 0.1, 'encoding_layers': 5}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.5414462081128748,0.5202821869488536,0.47089947089947093,0.5432098765432098,0.4973544973544974,0.5146384479717813,0.027490607080633094,9
3,16.343018531799316,0.44316770588030857,29.971772956848145,0.8686773100132567,0.1,10,"{'C': 0.1, 'encoding_layers': 10}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.4973544973544974,0.49206349206349204,0.3051146384479718,0.5097001763668431,0.3880070546737214,0.4384479717813051,0.07967878428410666,15
4,2.599255084991455,0.037713805596690804,2.9149168491363526,0.09224589857063742,1.0,1,"{'C': 1.0, 'encoding_layers': 1}",0.8125,0.9166666666666666,0.9375,0.8333333333333334,0.7916666666666666,0.8583333333333334,0.05803495115493383,3,0.9470899470899471,0.9717813051146384,0.9894179894179894,0.9382716049382716,0.9206349206349207,0.9534391534391535,0.02440244170219114,4
5,4.601676750183105,0.09973498148452031,7.181851625442505,0.12718046931526725,1.0,3,"{'C': 1.0, 'encoding_layers': 3}",0.6041666666666666,0.625,0.625,0.6041666666666666,0.625,0.6166666666666666,0.010206207261596593,6,0.8368606701940035,0.8880070546737213,0.9047619047619048,0.7901234567901234,0.7918871252204586,0.8423280423280423,0.0475059077908827,6
6,7.2674540996551515,0.215874644109582,12.402434968948365,0.39979888567544836,1.0,5,"{'C': 1.0, 'encoding_layers': 5}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.5396825396825398,0.5202821869488536,0.4691358024691358,0.544973544973545,0.4955908289241623,0.5139329805996473,0.028319924249268526,12
7,16.154643058776855,0.14757054616344747,29.88285412788391,0.17789165248387648,1.0,10,"{'C': 1.0, 'encoding_layers': 10}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.4973544973544974,0.490299823633157,0.3051146384479718,0.5097001763668431,0.3880070546737214,0.43809523809523815,0.07944420903380733,16
8,2.5444383144378664,0.07482560566681216,3.1129605293273928,0.07738754963110381,10.0,1,"{'C': 10.0, 'encoding_layers': 1}",0.8541666666666666,0.9166666666666666,0.9583333333333334,0.875,0.8125,0.8833333333333332,0.050346024889977394,1,0.9506172839506173,0.9735449735449735,0.9894179894179895,0.9523809523809523,0.9171075837742504,0.9566137566137567,0.02440244170219119,2
9,4.779633474349976,0.14351286913491856,7.292907476425171,0.24946323562041242,10.0,3,"{'C': 10.0, 'encoding_layers': 3}",0.625,0.7291666666666666,0.6666666666666666,0.625,0.6458333333333334,0.6583333333333333,0.03864007706456542,4,0.8386243386243386,0.8950617283950617,0.8977072310405644,0.7883597883597884,0.7795414462081129,0.8398589065255733,0.05036995044756512,7
10,7.4024491786956785,0.1534682597270351,12.542337465286256,0.4494558629659086,10.0,5,"{'C': 10.0, 'encoding_layers': 5}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.5414462081128748,0.5202821869488536,0.47089947089947093,0.5432098765432098,0.4955908289241623,0.5142857142857142,0.027720469424181292,10
11,16.373369455337524,0.22404039671738532,30.208607387542724,0.5305105057932791,10.0,10,"{'C': 10.0, 'encoding_layers': 10}",0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.0,7,0.4973544973544974,0.5008818342151675,0.308641975308642,0.5097001763668431,0.38977072310405647,0.4412698412698413,0.07952873583027839,13
12,2.6104543209075928,0.09525688881638135,3.018706226348877,0.13539922280310118,100.0,1,"{'C': 100.0, 'encoding_layers': 1}",0.8541666666666666,0.9166666666666666,0.9583333333333334,0.875,0.8125,0.8833333333333332,0.050346024889977394,1,0.9506172839506173,0.9735449735449735,0.9894179894179895,0.9523809523809523,0.9171075837742504,0.9566137566137567,0.02440244170219119,2
13,4.696043682098389,0.15123491132908623,7.328723526000976,0.24301294581799263,100.0,3,"{'C': 100.0, 'encoding_layers': 3}",0.625,0.7291666666666666,0.6666666666666666,0.625,0.6458333333333334,0.6583333333333333,0.03864007706456542,4,0.8386243386243386,0.8950617283950617,0.8977072310405644,0.7883597883597884,0.7795414462081129,0.8398589065255733,0.05036995044756512,7
