,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,4.2492931365966795,0.6928371612328401,0.6412265300750732,0.15801662021808266,32,0.001,"{'batch_size': 32, 'learning_rate': 0.001}",0.5326698398961488,0.520121159671138,0.5502164502164503,0.5246753246753246,0.5584415584415584,0.537224866580124,0.01476282709417985,2,0.5443651754234294,0.5318946098996442,0.567304045797391,0.5392171764295131,0.5772582664652095,0.5520078548030375,0.017309600630535656,2
1,3.585047960281372,0.28321281987295593,0.585120677947998,0.05318020190528144,32,0.01,"{'batch_size': 32, 'learning_rate': 0.01}",0.5421895283427088,0.5188230203375163,0.554978354978355,0.5242424242424243,0.554978354978355,0.5390423365758719,0.015137214640019965,1,0.5549364386074379,0.5390897307506083,0.5749775768557033,0.54236093135809,0.5697457606713098,0.5562220876486299,0.014296575166592064,1
2,3.573705720901489,0.38236373046572353,0.5079769611358642,0.06053991299041559,32,0.1,"{'batch_size': 32, 'learning_rate': 0.1}",0.49718736477715275,0.4664647338814366,0.4805194805194805,0.5021645021645021,0.5125541125541125,0.49177803877933685,0.01634810820762811,3,0.5222446079942265,0.49158764815032013,0.5017637533634717,0.5222560993962305,0.5472955280123764,0.5170295273833251,0.019239947973911247,3
