,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,7.17844557762146,1.326281233496633,0.7669944763183594,0.009991853257982571,32,0.001,"{'batch_size': 32, 'learning_rate': 0.001}",0.4634357421029857,0.4681955863262657,0.49913419913419915,0.4614718614718615,0.5272727272727272,0.4839020232616079,0.025619173022623228,3,0.4748596086332233,0.46270341065268844,0.5037419562613245,0.468548906533111,0.5374534230660414,0.4894614610292777,0.027834163372079525,3
1,6.160436964035034,0.9792808381555664,0.7619091033935547,0.014098049577780346,32,0.01,"{'batch_size': 32, 'learning_rate': 0.01}",0.5032453483340545,0.5019472090004327,0.5134199134199134,0.49523809523809526,0.5242424242424243,0.5076185980469841,0.01014468998049991,2,0.5423489524210463,0.5138128276148287,0.5191522245565033,0.4964070297309825,0.5529585006290519,0.5249359069904825,0.020295569074953782,2
2,4.866660213470459,0.4668320799638948,0.7670324325561524,0.008493189282436718,32,0.1,"{'batch_size': 32, 'learning_rate': 0.1}",0.4889658156642146,0.5157940285590653,0.5168831168831168,0.5168831168831168,0.5008658008658009,0.5078783757710629,0.011240012639205519,1,0.5296404327136317,0.5437097952886619,0.5314179854685985,0.5209144730109617,0.5472767166497113,0.534591880626313,0.0096509414951186,1
