,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_vmap,param_n_episodes,param_n_qfeatures,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,2161.7476748466493,223.4409540521285,1090.459883594513,13.46431354155884,1,2000,full,"{'max_vmap': 1, 'n_episodes': 2000, 'n_qfeatures': 'full'}",0.75,0.8541666666666666,0.8541666666666666,0.8125,0.875,0.8291666666666666,0.04448782605013046,1,0.8539130434782608,0.9130434782608696,0.8991304347826087,0.8671328671328671,0.9178321678321678,0.8902103982973548,0.025353300200423434,1
