,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_encoding_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,3.026669406890869,0.038658417850802075,2.1234346866607665,0.01817471890934345,0.1,1,"{'C': 0.1, 'encoding_layers': 1}",0.84,0.92,0.88,0.94,0.9,0.8960000000000001,0.03440930106817051,5,0.9756493506493507,1.0,0.9594155844155843,0.9951298701298702,0.9756493506493507,0.9811688311688311,0.014721797465915162,3
1,3.7350810050964354,0.446146479697872,4.016775417327881,0.07306301376168911,0.1,3,"{'C': 0.1, 'encoding_layers': 3}",0.84,0.88,0.9,0.94,0.84,0.8800000000000001,0.03794733192202055,8,0.9496753246753247,0.9772727272727273,0.9415584415584415,0.987012987012987,0.9545454545454546,0.9620129870129869,0.017229219690157938,8
2,4.262939548492431,0.09791521024200045,5.970682525634766,0.08244798262707785,0.1,5,"{'C': 0.1, 'encoding_layers': 5}",0.56,0.56,0.56,0.56,0.58,0.5640000000000001,0.007999999999999964,15,0.8896103896103896,0.9042207792207791,0.8701298701298701,0.9545454545454546,0.8961038961038961,0.9029220779220779,0.028162660314547346,10
3,7.596229171752929,0.2539745296518084,12.097931337356567,0.45189132006574756,0.1,10,"{'C': 0.1, 'encoding_layers': 10}",0.56,0.56,0.56,0.56,0.56,0.56,0.0,16,0.6907467532467532,0.7272727272727273,0.5876623376623377,0.6647727272727273,0.6136363636363636,0.6568181818181817,0.05064674901743195,13
4,2.4358866214752197,0.03387422747320909,2.133583688735962,0.019821816069144085,1.0,1,"{'C': 1.0, 'encoding_layers': 1}",0.9,0.96,0.82,0.98,0.9,0.9119999999999999,0.056,3,0.9756493506493507,0.987012987012987,0.9675324675324676,1.0,0.9918831168831169,0.9844155844155844,0.011552238230296871,2
5,3.3774974822998045,0.17765897666772437,3.9828884601593018,0.09465478044464877,1.0,3,"{'C': 1.0, 'encoding_layers': 3}",0.86,0.92,0.86,0.96,0.88,0.8960000000000001,0.03878143885933063,5,0.9691558441558441,0.9853896103896104,0.9642857142857144,0.9821428571428572,0.952922077922078,0.9707792207792207,0.011885068323196822,6
6,4.363024187088013,0.08099382210274901,5.883663272857666,0.08395773785140097,1.0,5,"{'C': 1.0, 'encoding_layers': 5}",0.78,0.84,0.82,0.9,0.8,0.828,0.041182520563948,9,0.8871753246753247,0.9237012987012987,0.8831168831168832,0.9464285714285714,0.9253246753246753,0.9131493506493505,0.02426391479419917,9
7,7.6426574230194095,0.2112419797048534,12.176842308044433,0.48294353901576165,1.0,10,"{'C': 1.0, 'encoding_layers': 10}",0.64,0.6,0.56,0.6,0.56,0.592,0.029933259094191512,14,0.6785714285714286,0.7272727272727272,0.5836038961038961,0.6363636363636364,0.6347402597402598,0.6521103896103896,0.04815056570350846,14
8,2.370416593551636,0.10661178248738583,2.0237803936004637,0.05499366974884967,10.0,1,"{'C': 10.0, 'encoding_layers': 1}",0.92,0.96,0.86,0.94,0.92,0.9199999999999999,0.03346640106136301,2,0.9772727272727273,0.9935064935064934,0.9772727272727273,0.9902597402597403,0.987012987012987,0.985064935064935,0.0066854741175240056,1
9,3.3494436264038088,0.06326050869123824,3.9028623580932615,0.08761837490994959,10.0,3,"{'C': 10.0, 'encoding_layers': 3}",0.86,0.92,0.9,0.98,0.86,0.9040000000000001,0.04454211490264018,4,0.9691558441558441,0.9788961038961039,0.9837662337662337,0.9853896103896104,0.9448051948051948,0.9724025974025974,0.014913875425786836,5
10,4.38724045753479,0.24139244789149333,5.933090257644653,0.1997447358619161,10.0,5,"{'C': 10.0, 'encoding_layers': 5}",0.72,0.8,0.84,0.86,0.78,0.8,0.048989794855663564,10,0.849025974025974,0.9123376623376623,0.8912337662337663,0.9155844155844156,0.8847402597402596,0.8905844155844156,0.02391603488402975,11
