,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_encoding_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,2.0808576583862304,0.19776559017470122,1.251373291015625,0.03640466238324127,0.1,1,"{'C': 0.1, 'encoding_layers': 1}",0.66,0.7,0.66,0.76,0.74,0.7040000000000001,0.04079215610874226,3,0.713365539452496,0.7906602254428341,0.7568438003220612,0.7826086956521738,0.801948051948052,0.7690852625635235,0.03156854806055364,4
1,1.966193723678589,0.07165002229838674,1.8031267642974853,0.03791365789310156,0.1,3,"{'C': 0.1, 'encoding_layers': 3}",0.6,0.7,0.68,0.76,0.7,0.6880000000000001,0.05153639490690051,7,0.682769726247987,0.7761674718196457,0.7793880837359098,0.821256038647343,0.7467532467532468,0.7612669134408264,0.04587276646075089,6
2,2.3372132778167725,0.0864192337286469,2.5468053340911867,0.14120870235482647,0.1,5,"{'C': 0.1, 'encoding_layers': 5}",0.58,0.58,0.64,0.68,0.6,0.616,0.03878143885933067,13,0.6811594202898551,0.6747181964573269,0.7568438003220611,0.7713365539452496,0.6217532467532467,0.7011622435535478,0.05555188375076398,12
3,3.3787742137908934,0.25760003188274055,4.227791881561279,0.04453529875161176,0.1,10,"{'C': 0.1, 'encoding_layers': 10}",0.54,0.54,0.54,0.54,0.56,0.544,0.008000000000000007,16,0.6537842190016103,0.5789049919484702,0.5314009661835748,0.5998389694041868,0.7167207792207793,0.6161299851517242,0.06382233644522706,15
4,1.6740625858306886,0.07492873071650288,1.1806200981140136,0.0429589845744055,1.0,1,"{'C': 1.0, 'encoding_layers': 1}",0.64,0.62,0.7,0.72,0.7,0.6759999999999999,0.038781438859330615,8,0.7359098228663447,0.7681159420289855,0.7648953301127214,0.7697262479871175,0.8100649350649352,0.7697424556120207,0.023650326942616925,3
5,2.055200290679932,0.03735018052027087,1.7206812381744385,0.04793973470932959,1.0,3,"{'C': 1.0, 'encoding_layers': 3}",0.66,0.72,0.72,0.74,0.7,0.708,0.027129319932501058,2,0.7648953301127214,0.7745571658615137,0.7761674718196457,0.8615136876006441,0.7564935064935064,0.7867254323776063,0.038061379554644066,1
6,2.3389229774475098,0.08079963251848574,2.4220590114593508,0.023234067877733147,1.0,5,"{'C': 1.0, 'encoding_layers': 5}",0.62,0.66,0.7,0.74,0.64,0.6719999999999999,0.04308131845707602,9,0.6296296296296297,0.6731078904991947,0.7729468599033817,0.7745571658615136,0.6801948051948052,0.706087270217705,0.057900192362868995,11
7,3.3213674545288088,0.08238748623728466,4.240705776214599,0.1372420166124779,1.0,10,"{'C': 1.0, 'encoding_layers': 10}",0.58,0.68,0.5,0.58,0.7,0.608,0.07332121111929345,14,0.677938808373591,0.6038647342995168,0.47987117552334946,0.642512077294686,0.698051948051948,0.6204477487086183,0.0772673768009247,14
8,1.6763594627380372,0.06949211048928758,1.184964942932129,0.06491860901795893,10.0,1,"{'C': 10.0, 'encoding_layers': 1}",0.66,0.64,0.68,0.72,0.76,0.692,0.04308131845707602,6,0.7487922705314008,0.7536231884057971,0.7552334943639291,0.752012882447665,0.7905844155844156,0.7600492502666415,0.015415478568109419,7
9,2.0419548988342284,0.10863845021183356,1.7482226371765137,0.053897435125771165,10.0,3,"{'C': 10.0, 'encoding_layers': 3}",0.64,0.66,0.72,0.76,0.7,0.6960000000000001,0.042708313008125234,5,0.7697262479871175,0.7697262479871175,0.7584541062801933,0.8840579710144928,0.7418831168831168,0.7847695380304076,0.05068045213316719,2
10,2.353157091140747,0.028022646335925612,2.442003774642944,0.11954949359412533,10.0,5,"{'C': 10.0, 'encoding_layers': 5}",0.62,0.66,0.68,0.7,0.6,0.652,0.037094473981982824,10,0.6376811594202898,0.6956521739130436,0.7697262479871175,0.7697262479871175,0.6907467532467533,0.7127065165108644,0.050802333737488686,10
11,3.217125415802002,0.05363118100952894,4.179293012619018,0.10986144527361938,10.0,10,"{'C': 10.0, 'encoding_layers': 10}",0.64,0.64,0.52,0.64,0.7,0.6279999999999999,0.05878775382679626,12,0.6876006441223832,0.6634460547504026,0.4718196457326892,0.6296296296296297,0.6655844155844155,0.6236160779639042,0.07812824426760556,13
12,1.7103955268859863,0.06854405674790214,1.216958999633789,0.03736889845461497,100.0,1,"{'C': 100.0, 'encoding_layers': 1}",0.72,0.72,0.68,0.74,0.7,0.7120000000000001,0.020396078054371124,1,0.7616747181964574,0.7552334943639291,0.7326892109500805,0.7584541062801933,0.7987012987012987,0.7613505656983918,0.02127187638915364,5
13,2.0551501274108888,0.08420466702316104,1.7475958347320557,0.06210708851468229,100.0,3,"{'C': 100.0, 'encoding_layers': 3}",0.66,0.68,0.76,0.8,0.62,0.7040000000000001,0.0662117814289874,3,0.7375201288244766,0.7608695652173914,0.7310789049919485,0.8510466988727858,0.650974025974026,0.7462978647761258,0.06415598542252715,8
14,2.409930419921875,0.08578127604023432,2.380034255981445,0.09755992001949426,100.0,5,"{'C': 100.0, 'encoding_layers': 5}",0.58,0.62,0.7,0.62,0.66,0.636,0.04079215610874228,11,0.6409017713365539,0.6972624798711755,0.8067632850241545,0.7375201288244766,0.6948051948051948,0.715450571972311,0.05502660969643871,9
15,3.31557936668396,0.11940912515770345,4.109393501281739,0.05528384038131097,100.0,10,"{'C': 100.0, 'encoding_layers': 10}",0.58,0.64,0.52,0.64,0.64,0.604,0.048,15,0.6086956521739131,0.7069243156199678,0.4782608695652174,0.6312399355877617,0.6087662337662337,0.6067774013426187,0.07369118549965428,16
