,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,148.6365484714508,31.779009520117782,1.776543951034546,0.09166426275993857,32,0.001,1,1,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1}",0.7916666666666666,0.75,0.7916666666666666,0.6458333333333334,0.7708333333333334,0.75,0.054326686710022054,3,0.798611111111111,0.8177083333333333,0.8784722222222221,0.798611111111111,0.7217391304347827,0.803028381642512,0.050108364537011285,3
1,464.0541756629944,235.45474560775122,7.646764945983887,1.5946525281024597,32,0.001,1,5,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5}",0.75,0.7291666666666666,0.7708333333333334,0.625,0.7708333333333334,0.7291666666666667,0.05432668671002208,4,0.8003472222222222,0.8315972222222223,0.8402777777777778,0.7760416666666666,0.7617391304347826,0.8020006038647344,0.03045878590826594,4
2,769.4096196651459,445.25068332885166,18.724225282669067,1.7668635850633254,32,0.001,1,10,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10}",0.7916666666666666,0.7916666666666666,0.8125,0.6666666666666666,0.7916666666666666,0.7708333333333333,0.052704627669472995,1,0.826388888888889,0.8732638888888888,0.8697916666666666,0.8072916666666666,0.8573913043478261,0.8468254830917873,0.0257629520499919,2
3,928.4748268127441,174.99961120715218,38.56311554908753,3.675274380499651,32,0.001,1,15,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15}",0.8333333333333334,0.7708333333333334,0.8333333333333334,0.6666666666666666,0.75,0.7708333333333333,0.06180165405913055,1,0.8506944444444444,0.888888888888889,0.8697916666666666,0.8055555555555556,0.8417391304347825,0.8513339371980676,0.028068457981335962,1
4,144.24140892028808,18.902729833836066,1.5946520805358886,0.11257063819432979,32,0.01,1,1,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 1}",0.75,0.7291666666666666,0.7916666666666666,0.5833333333333334,0.6666666666666666,0.7041666666666666,0.07264831572567787,5,0.7864583333333334,0.7916666666666666,0.8784722222222222,0.625,0.7078260869565217,0.7578846618357489,0.08563087357180225,5
5,602.6529515266418,339.36893180467155,5.23537859916687,2.6319061230338225,32,0.01,1,5,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 5}",0.8125,0.7083333333333334,0.7083333333333334,0.6666666666666666,,,,11,0.8368055555555557,0.8072916666666666,0.7899305555555555,0.7361111111111112,,,,11
6,1622.5856883049012,407.73852947281506,11.543446445465088,9.618538400311307,32,0.01,1,10,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 10}",0.75,0.7291666666666666,0.6875,,,,,11,0.828125,0.7899305555555556,0.7187500000000001,,,,,11
7,1984.431088733673,620.257081451018,35.25983929634094,4.329216663820051,32,0.01,1,15,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 15}",0.7291666666666666,0.7291666666666666,0.7083333333333334,0.7083333333333334,0.625,0.7,0.038640077064565424,6,0.7847222222222221,0.8315972222222223,0.736111111111111,0.734375,0.6382608695652174,0.7450132850241545,0.0642838671659846,7
8,56.44786400794983,11.627993779241706,1.6912828922271728,0.14392384100479358,32,0.1,1,1,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 1}",0.6041666666666666,0.7291666666666666,0.625,0.6041666666666666,0.75,0.6625,0.06373774391990981,9,0.5677083333333333,0.7916666666666666,0.6979166666666666,0.6579861111111112,0.7982608695652174,0.7027077294685989,0.08636192387609828,10
9,121.5326669216156,18.122439303289717,7.248781394958496,0.6754632122812592,32,0.1,1,5,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 5}",0.6666666666666666,0.6875,0.7708333333333334,0.6666666666666666,0.625,0.6833333333333333,0.04823265376162596,7,0.7013888888888888,0.75,0.7447916666666666,0.7690972222222222,0.6834782608695652,0.7297512077294686,0.03203106177145802,9
10,250.15825657844545,11.298632900173223,18.883136081695557,1.14366755811448,32,0.1,1,10,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 10}",0.7708333333333334,0.6041666666666666,0.7083333333333334,0.7291666666666666,0.6041666666666666,0.6833333333333333,0.06770032003863304,7,0.7586805555555555,0.7447916666666667,0.84375,0.7447916666666666,0.6730434782608696,0.7530114734299517,0.05439784810829198,6
11,489.93350224494935,30.82194900102746,34.62785215377808,5.267143872501679,32,0.1,1,15,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 1, 'n_layers': 15}",0.6875,0.6041666666666666,0.7083333333333334,0.5625,0.6875,0.65,0.05651941652604391,10,0.7465277777777779,0.7170138888888888,0.8055555555555556,0.6371527777777778,0.8034782608695653,0.7419456521739131,0.06238047284346026,8
