,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0008790016174316407,5.522844807056312e-05,0.0005283832550048828,2.2448042998540176e-05,0.1,0.001,"{'C': 0.1, 'gamma': 0.001}",0.5,0.5,0.5,0.5,0.4791666666666667,0.4958333333333333,0.008333333333333326,14
1,0.0009014606475830078,7.518392952191625e-05,0.0005644798278808594,5.5623744309551e-05,0.1,0.01,"{'C': 0.1, 'gamma': 0.01}",0.5,0.5,0.5,0.5,0.4791666666666667,0.4958333333333333,0.008333333333333326,14
2,0.0008999347686767578,4.9200861178025656e-05,0.000550222396850586,2.3304803284102656e-05,0.1,0.1,"{'C': 0.1, 'gamma': 0.1}",0.5,0.5,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.5166666666666667,0.015590239111558081,13
3,0.0009303569793701171,0.0001015841553470351,0.0005568504333496094,2.7918235339512092e-05,0.1,1.0,"{'C': 0.1, 'gamma': 1.0}",0.5,0.5,0.5,0.5,0.6041666666666666,0.5208333333333333,0.04166666666666665,11
4,0.0011071205139160157,0.000450524634686241,0.0005557537078857422,3.003733479399078e-05,1.0,0.001,"{'C': 1.0, 'gamma': 0.001}",0.5416666666666666,0.5,0.5625,0.5208333333333334,0.4791666666666667,0.5208333333333333,0.02946278254943947,11
5,0.0017237663269042969,0.0010755585490932887,0.0008232593536376953,0.0005528631259999827,1.0,0.01,"{'C': 1.0, 'gamma': 0.01}",0.6041666666666666,0.4791666666666667,0.5208333333333334,0.625,0.5208333333333334,0.55,0.05527707983925664,5
6,0.0013123512268066405,0.0009419197901253462,0.0006444454193115234,0.0002788473414097555,1.0,0.1,"{'C': 1.0, 'gamma': 0.1}",0.625,0.4583333333333333,0.4791666666666667,0.5208333333333334,0.5416666666666666,0.525,0.058034951154933824,9
7,0.0008987903594970704,3.519865785892475e-05,0.000518035888671875,1.8592002483751422e-05,1.0,1.0,"{'C': 1.0, 'gamma': 1.0}",0.4375,0.5625,0.4791666666666667,0.5625,0.6666666666666666,0.5416666666666667,0.07905694150420947,6
8,0.0008512496948242188,6.289191091078776e-06,0.0005141735076904297,4.901459226325554e-06,10.0,0.001,"{'C': 10.0, 'gamma': 0.001}",0.5208333333333334,0.5208333333333334,0.5625,0.5416666666666666,0.4791666666666667,0.525,0.02763853991962832,9
9,0.0008985519409179688,2.9072758016262307e-05,0.0005165576934814453,1.216691847322364e-05,10.0,0.01,"{'C': 10.0, 'gamma': 0.01}",0.5833333333333334,0.5416666666666666,0.5,0.5,0.5208333333333334,0.5291666666666667,0.031180478223116186,7
10,0.0009711742401123047,4.250558630924233e-05,0.0004970550537109375,1.5470702172770435e-05,10.0,0.1,"{'C': 10.0, 'gamma': 0.1}",0.6041666666666666,0.5208333333333334,0.4583333333333333,0.6041666666666666,0.6458333333333334,0.5666666666666667,0.06770032003863301,4
11,0.0014286041259765625,0.0004100802887316397,0.0006924152374267578,0.00036113876594554586,10.0,1.0,"{'C': 10.0, 'gamma': 1.0}",0.6458333333333334,0.7916666666666666,0.6666666666666666,0.6458333333333334,0.8958333333333334,0.7291666666666667,0.09947780321927768,2
12,0.0015981674194335937,0.000953920015632897,0.0007022380828857422,0.00033396912048105595,100.0,0.001,"{'C': 100.0, 'gamma': 0.001}",0.5625,0.4791666666666667,0.4166666666666667,0.6041666666666666,0.5833333333333334,0.5291666666666667,0.070464727188699,7
13,0.0016791820526123047,0.0009177675877454456,0.0008048534393310547,0.0004599916954105701,100.0,0.01,"{'C': 100.0, 'gamma': 0.01}",0.5625,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.4958333333333333,0.046398036356916854,14
14,0.0021214008331298826,0.0007045475703400976,0.0004825592041015625,4.191206036896514e-05,100.0,0.1,"{'C': 100.0, 'gamma': 0.1}",0.6458333333333334,0.7708333333333334,0.6458333333333334,0.7291666666666666,0.7916666666666666,0.7166666666666666,0.061237243569579436,3
15,0.001302623748779297,4.5499260930574706e-05,0.00047821998596191405,6.0505806690420197e-05,100.0,1.0,"{'C': 100.0, 'gamma': 1.0}",0.7083333333333334,0.8125,0.6458333333333334,0.7083333333333334,0.8541666666666666,0.7458333333333333,0.0761486120104044,1
