,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.6470098495483398,0.06081144294690862,0.0004344463348388672,1.5218801554442253e-05,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.75,0.7916666666666666,0.6875,0.8958333333333334,0.875,0.8,0.07750448015724282,15
1,0.1121368408203125,0.01343865398052298,0.0005167961120605469,0.00018561504852290808,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.7291666666666666,0.7708333333333334,0.8333333333333334,0.8958333333333334,0.8125,0.8083333333333333,0.05651941652604392,12
2,0.03686671257019043,0.008446638108303123,0.0005486488342285156,0.00019097476415737535,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.7708333333333334,0.75,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8166666666666667,0.04639803635691682,6
3,0.6783454418182373,0.11744907446562174,0.00045695304870605467,2.065569187953304e-05,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.8125,0.75,0.8125,0.875,0.8333333333333334,0.8166666666666667,0.040397332145136085,6
4,0.1146777629852295,0.04284075380777377,0.0004692554473876953,9.675746221601916e-05,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.75,0.7291666666666666,0.7708333333333334,0.7708333333333334,0.8541666666666666,0.775,0.042491829279939865,23
5,0.05497102737426758,0.006693027405300195,0.0004515647888183594,3.4135679455834414e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.8125,0.7291666666666666,0.8958333333333334,0.8541666666666666,0.75,0.8083333333333332,0.06236095644623237,14
6,0.4127187728881836,0.04557489096486784,0.0004383087158203125,2.4849850506376415e-05,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.7291666666666666,0.75,0.875,0.8958333333333334,0.8333333333333334,0.8166666666666667,0.0664057393771218,6
7,0.09597468376159668,0.03790267233803653,0.000508260726928711,5.0782463355538504e-05,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.7916666666666666,0.75,0.875,0.8958333333333334,0.875,0.8375,0.05651941652604391,2
8,0.04814305305480957,0.015636726965262675,0.0004884243011474609,5.448677807794533e-05,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.8333333333333334,0.7083333333333334,0.9166666666666666,0.875,0.875,0.8416666666666668,0.07168604389202186,1
9,0.683027696609497,0.04090638816604024,0.0004536628723144531,1.894874312030815e-05,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.75,0.7708333333333334,0.75,0.875,0.8541666666666666,0.8,0.05368374469468801,15
10,0.16270751953125,0.017088974361812156,0.0004867076873779297,8.390391189940848e-05,0.001,32,"(100,)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.7083333333333334,0.75,0.8541666666666666,0.8958333333333334,0.8541666666666666,0.8125,0.07095577652469333,10
