,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.7113207817077637,0.028872016909399854,0.00045757293701171876,1.8412583877144366e-05,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.8333333333333334,0.6875,0.8333333333333334,0.8333333333333334,0.9583333333333334,0.8291666666666668,0.08579691784155835,4
1,0.1312617301940918,0.01831119661531914,0.0004352569580078125,6.680146521034454e-06,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.7916666666666666,0.6666666666666666,0.8333333333333334,0.7916666666666666,0.9583333333333334,0.8083333333333332,0.09354143466934856,17
2,0.03770203590393066,0.013443628234860255,0.0004008769989013672,2.8422694698124347e-05,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.7916666666666666,0.7083333333333334,0.7916666666666666,0.7916666666666666,0.9375,0.8041666666666666,0.07406828681096324,20
3,0.6023759365081787,0.10168964277328922,0.0004973888397216796,6.479397638437078e-05,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.7708333333333334,0.7291666666666666,0.75,0.8125,0.9166666666666666,0.7958333333333333,0.06640573937712177,24
4,0.11648526191711425,0.043643618170962455,0.0004288196563720703,2.672101154611037e-05,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.7916666666666666,0.7291666666666666,0.8541666666666666,0.7916666666666666,0.8958333333333334,0.8125,0.05743353646704262,13
5,0.05889372825622559,0.026108692023149128,0.00041446685791015627,3.1408550916884616e-05,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.7708333333333334,0.8333333333333334,0.875,0.8333333333333334,0.9166666666666666,0.8458333333333334,0.04859126579037748,2
6,0.42670416831970215,0.08486136199131557,0.0004665374755859375,2.567023069138742e-05,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.9583333333333334,0.825,0.09279607271383372,7
7,0.10812945365905761,0.06199151122943409,0.0004391670227050781,3.3998522818657266e-05,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.75,0.7708333333333334,0.8333333333333334,0.7708333333333334,0.875,0.8,0.046770717334674264,22
8,0.04492769241333008,0.016221406190053116,0.0004199981689453125,2.0600579367284185e-05,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.875,0.7291666666666666,0.8125,0.8541666666666666,0.8125,0.8166666666666667,0.05,11
9,0.7307496070861816,0.10235742113461617,0.0004562854766845703,1.4559861694492259e-05,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.8125,0.7291666666666666,0.8125,0.8541666666666666,0.9583333333333334,0.8333333333333333,0.074535599249993,3
