,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma_factor,param_max_vmap,param_t,param_trotter_steps,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,31.544216680526734,0.9139154695679506,60.007070255279544,1.4599651026210694,0.1,0.1,1,0.01,1,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 0.01, 'trotter_steps': 1}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.30434782608695654,0.28956521739130436,0.16434782608695656,0.40173913043478265,0.23652173913043478,0.279304347826087,0.0784450007804705,104
1,87.5475025177002,0.49320431504732565,168.53367733955383,0.7302466840899187,0.1,0.1,1,0.01,3,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 0.01, 'trotter_steps': 3}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.3060869565217392,0.29043478260869565,0.16608695652173916,0.3947826086956522,0.24000000000000002,0.27947826086956523,0.07555035627118653,103
2,146.04245080947877,0.7731235632038524,285.71709604263305,2.7456114658737705,0.1,0.1,1,0.01,5,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 0.01, 'trotter_steps': 5}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.3060869565217392,0.29043478260869565,0.16782608695652176,0.3947826086956522,0.24000000000000002,0.2798260869565218,0.07502972315874477,102
3,30.8214741230011,0.46817109822211356,59.41336369514465,0.894052453336641,0.1,0.1,1,0.1,1,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 0.1, 'trotter_steps': 1}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.391304347826087,0.3008695652173913,0.17043478260869566,0.2565217391304348,0.25565217391304346,0.27495652173913043,0.07189658609855963,105
4,88.16706547737121,1.8554407959063348,169.48717074394227,2.6419740338836326,0.1,0.1,1,0.1,3,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 0.1, 'trotter_steps': 3}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.39652173913043476,0.2782608695652174,0.23130434782608694,0.26608695652173914,0.2591304347826087,0.2862608695652174,0.057244608301429745,100
5,146.8787414550781,0.7993783377150221,290.99054684638975,3.1401176539078692,0.1,0.1,1,0.1,5,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 0.1, 'trotter_steps': 5}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.38608695652173913,0.2643478260869565,0.24000000000000005,0.27304347826086955,0.2539130434782609,0.2834782608695652,0.0524744964609283,101
6,32.31786661148071,0.699520987299739,61.71508193016052,0.5730272531009116,0.1,0.1,1,1.0,1,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 1.0, 'trotter_steps': 1}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.5791304347826087,0.44869565217391305,0.5930434782608696,0.4695652173913044,0.5460869565217391,0.5273043478260869,0.058092163265730155,72
7,90.3936698436737,4.380775113715872,176.2339208126068,4.08363212807852,0.1,0.1,1,1.0,3,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 1.0, 'trotter_steps': 3}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.3078260869565217,0.4521739130434783,0.6469565217391303,0.4469565217391304,0.39304347826086955,0.44939130434782604,0.1115898512232642,94
8,148.58001146316528,3.258395123646993,284.96045050621035,2.5502822434973145,0.1,0.1,1,1.0,5,"{'C': 0.1, 'gamma_factor': 0.1, 'max_vmap': 1, 't': 1.0, 'trotter_steps': 5}",0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.0,70,0.48782608695652174,0.46956521739130436,0.49913043478260866,0.44521739130434784,0.3356521739130435,0.4474782608695652,0.058811415632474384,95
9,31.91314778327942,0.5018478375089972,62.67702479362488,3.8165336047618243,0.1,1.0,1,0.01,1,"{'C': 0.1, 'gamma_factor': 1.0, 'max_vmap': 1, 't': 0.01, 'trotter_steps': 1}",0.625,0.7291666666666666,0.75,0.5625,0.7083333333333334,0.675,0.07046472718869902,40,0.6695652173913044,0.7608695652173914,0.8382608695652174,0.6,0.7460869565217392,0.7229565217391305,0.0815309096291262,44
10,89.18266134262085,2.0150737601305635,172.59765110015869,4.254703495514519,0.1,1.0,1,0.01,3,"{'C': 0.1, 'gamma_factor': 1.0, 'max_vmap': 1, 't': 0.01, 'trotter_steps': 3}",0.625,0.7291666666666666,0.75,0.5625,0.7083333333333334,0.675,0.07046472718869902,40,0.671304347826087,0.7626086956521739,0.8382608695652174,0.6034782608695652,0.7460869565217392,0.7243478260869566,0.08041856475749834,41
