,train_acc,test_acc
0,0.9291666666666667,0.8
1,0.9416666666666667,0.7666666666666667
2,0.9375,0.7833333333333333
3,0.9541666666666667,0.7666666666666667
4,0.9458333333333333,0.7666666666666667
