,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,20.093996620178224,1.3823958740202344,2.830284357070923,0.18898215223711218,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.8333333333333334,0.8125,0.8333333333333334,0.8958333333333334,0.7708333333333334,0.8291666666666668,0.040397332145136085,5,0.921875,0.9321739130434783,0.9460869565217391,0.9095652173913044,0.9165217391304348,0.9252445652173913,0.012772664166315582,5
1,11.782548856735229,0.6128932299648994,2.8079598903656007,0.21584412366898334,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.8333333333333334,0.7916666666666666,0.8958333333333334,0.8541666666666666,0.8333333333333334,0.8416666666666666,0.03385016001931652,3,0.9392361111111112,0.937391304347826,0.96,0.9495652173913043,0.9147826086956522,0.9401950483091787,0.01506392251682925,1
2,10.744514799118042,0.7247525580916075,2.869029998779297,0.2877854550640608,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.875,0.8125,0.875,0.7916666666666666,0.8333333333333334,0.8375,0.03333333333333334,4,0.9340277777777778,0.9443478260869564,0.9582608695652174,0.9356521739130435,0.9147826086956521,0.9374142512077294,0.014208591197070065,2
3,32.08623294830322,0.6490720031241162,6.404936027526856,0.21790947950374964,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.8125,0.8958333333333334,0.8958333333333334,0.8333333333333334,0.7916666666666666,0.8458333333333334,0.042898458920779196,2,0.9097222222222222,0.9182608695652175,0.9478260869565218,0.9182608695652175,0.8973913043478261,0.918292270531401,0.016628556161631655,7
4,26.206562423706053,1.458665647751243,6.4651703357696535,0.10510415434541491,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.8125,0.8333333333333334,0.8958333333333334,0.8125,0.7708333333333334,0.825,0.040824829046386304,8,0.920138888888889,0.9443478260869566,0.9530434782608695,0.928695652173913,0.8869565217391304,0.9266364734299517,0.02294331844016755,4
5,24.437375831604005,0.36049291491819074,6.633306789398193,0.10568388594952201,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.7916666666666666,0.8333333333333334,0.8541666666666666,0.8333333333333334,0.8125,0.825,0.021245914639969943,8,0.9027777777777778,0.9252173913043478,0.9530434782608695,0.9234782608695652,0.8782608695652174,0.9165555555555557,0.024942453312956473,8
6,52.81367268562317,1.3266203064397897,11.090376329421996,0.1720163036541073,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.8958333333333334,0.8333333333333334,0.9166666666666666,0.8541666666666666,0.7708333333333334,0.8541666666666666,0.051031036307982856,1,0.9097222222222222,0.9391304347826087,0.9652173913043478,0.9356521739130435,0.893913043478261,0.9287270531400967,0.024742397998627562,3
7,44.65606637001038,2.1553734949392926,10.881334590911866,0.3871492460377368,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.8125,0.8333333333333334,0.8541666666666666,0.8333333333333334,0.8125,0.8291666666666668,0.015590239111558081,5,0.9045138888888888,0.9199999999999999,0.9582608695652174,0.928695652173913,0.8869565217391304,0.9196853864734299,0.02396123824506152,6
8,42.901465559005736,0.8551983293238932,10.87320647239685,0.31491344895816753,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.7291666666666666,0.8333333333333334,0.8333333333333334,0.8541666666666666,0.75,0.8,0.050346024889977394,10,0.857638888888889,0.897391304347826,0.9495652173913043,0.92,0.8591304347826086,0.8967451690821255,0.03542691502843472,10
9,107.1910493850708,1.6912417687987586,25.58203520774841,1.5008505962092709,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.7916666666666666,0.8125,0.8541666666666666,0.8958333333333334,0.7916666666666666,0.8291666666666666,0.0403973321451361,7,0.873263888888889,0.8591304347826086,0.9478260869565218,0.928695652173913,0.8921739130434783,0.9002179951690821,0.03333744463286168,9
10,100.73695883750915,2.710873410159151,25.307645893096925,1.883591494720834,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.75,0.8125,0.8541666666666666,0.8125,0.75,0.7958333333333333,0.040397332145136064,11,0.8628472222222222,0.8417391304347825,0.9565217391304348,0.8852173913043478,0.8747826086956522,0.8842216183574878,0.038933328964245284,11
11,95.7993429660797,1.0484987202722897,18.14462332725525,0.32844432274905627,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.6666666666666666,0.75,0.7083333333333334,0.8333333333333334,0.7708333333333334,0.7458333333333333,0.05651941652604392,12,0.8003472222222222,0.8556521739130436,0.9408695652173913,0.8313043478260869,0.8939130434782608,0.8644172705314009,0.04897594847196726,12
