,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_encoding_layers,param_learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,8.781898546218873,1.71814280373264,0.36466383934020996,0.015509190018288042,32,1,0.001,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.001}",0.6666666666666666,0.6666666666666666,0.625,0.7916666666666666,0.6458333333333334,0.6791666666666667,0.05833333333333332,7,0.6770833333333335,0.6493055555555556,0.6475694444444444,0.8975694444444444,0.7130434782608696,0.7169142512077294,0.09339959496501413,11
1,3.9366574764251707,0.402084629389004,0.35347838401794435,0.02402788830939983,32,1,0.01,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.01}",0.6666666666666666,0.6458333333333334,0.6875,0.7291666666666666,0.75,0.6958333333333333,0.038640077064565424,5,0.7291666666666666,0.6440972222222222,0.7881944444444444,0.8923611111111112,0.7878260869565218,0.7683291062801932,0.0813952822113497,5
2,1.951936912536621,0.3059538714720301,0.365030574798584,0.0277998620733893,32,1,0.1,"{'batch_size': 32, 'encoding_layers': 1, 'learning_rate': 0.1}",0.6458333333333334,0.5833333333333334,0.7083333333333334,0.7708333333333334,0.6666666666666666,0.675,0.06263873490988713,9,0.7152777777777778,0.6527777777777778,0.8194444444444444,0.8802083333333333,0.7843478260869564,0.7704112318840579,0.07941185725733202,4
3,7.7488627433776855,1.3093270866560596,0.6989503860473633,0.03466528188571494,32,3,0.001,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.001}",0.6458333333333334,0.625,0.7291666666666666,0.8125,0.7083333333333334,0.7041666666666667,0.06640573937712177,3,0.734375,0.6354166666666667,0.796875,0.8767361111111112,0.7756521739130434,0.7638109903381644,0.0791670450922685,6
4,4.455567789077759,0.801512184144236,0.708573865890503,0.01578593106517643,32,3,0.01,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.01}",0.6458333333333334,0.6458333333333334,0.6875,0.75,0.7291666666666666,0.6916666666666667,0.04249182927993985,6,0.7864583333333334,0.6909722222222222,0.8246527777777777,0.8715277777777778,0.7982608695652174,0.7943743961352656,0.05939562776789867,1
5,3.191566324234009,0.11640262688315861,0.6790488243103028,0.015764143996305106,32,3,0.1,"{'batch_size': 32, 'encoding_layers': 3, 'learning_rate': 0.1}",0.6666666666666666,0.6041666666666666,0.7083333333333334,0.625,0.7083333333333334,0.6625,0.04249182927993989,10,0.7204861111111112,0.6666666666666666,0.8298611111111112,0.8559027777777778,0.8052173913043478,0.7756268115942029,0.07095632802051463,3
6,12.574878644943237,1.6833225370540874,1.1646268367767334,0.0936579122900755,32,5,0.001,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.001}",0.6875,0.6875,0.75,0.7291666666666666,0.7708333333333334,0.725,0.03333333333333334,1,0.7274305555555556,0.6336805555555555,0.7586805555555556,0.8246527777777778,0.8069565217391305,0.750280193236715,0.06772242624191337,7
7,6.503368186950683,0.8645040872063374,1.1321280479431153,0.08024113500807746,32,5,0.01,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.01}",0.6875,0.6666666666666666,0.7916666666666666,0.75,0.7083333333333334,0.7208333333333333,0.04487637339278753,2,0.78125,0.6649305555555556,0.8055555555555556,0.810763888888889,0.8208695652173913,0.7766739130434782,0.057370811242165566,2
8,4.883102703094482,0.19297102600268046,1.101510238647461,0.037241750837870166,32,5,0.1,"{'batch_size': 32, 'encoding_layers': 5, 'learning_rate': 0.1}",0.7083333333333334,0.5416666666666666,0.75,0.625,0.6666666666666666,0.6583333333333333,0.0716860438920219,11,0.7743055555555556,0.6145833333333334,0.779513888888889,0.7135416666666667,0.7860869565217392,0.7336062801932368,0.06494183787706352,10
9,11.885886240005494,0.29422855429647327,2.540590190887451,0.17480710783417674,32,10,0.001,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.001}",0.6041666666666666,0.625,0.6875,0.75,0.7291666666666666,0.6791666666666666,0.056825757070774405,8,0.703125,0.6284722222222222,0.7725694444444444,0.8038194444444444,0.7895652173913044,0.7395102657004833,0.06540246573072503,9
10,9.589459657669067,0.6567848593567595,2.0486634254455565,0.3078204858510445,32,10,0.01,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.01}",0.7083333333333334,0.6458333333333334,0.6458333333333334,0.7708333333333334,0.7083333333333334,0.6958333333333334,0.04677071733467427,4,0.7222222222222222,0.6545138888888888,0.7517361111111112,0.8211805555555555,0.7860869565217391,0.7471479468599034,0.05695697555140182,8
11,8.290614366531372,0.3792880181778743,1.7405104160308837,0.2749918038555624,32,10,0.1,"{'batch_size': 32, 'encoding_layers': 10, 'learning_rate': 0.1}",0.5208333333333334,0.5833333333333334,0.5833333333333334,0.6458333333333334,0.6666666666666666,0.6,0.05170697352496188,12,0.578125,0.5972222222222222,0.5989583333333333,0.7777777777777778,0.711304347826087,0.6526775362318841,0.07823847997387906,12
