,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,3717.395881319046,366.2376039960901,186.26825585365296,2.6606802559511697,16,0.01,1,3,"{'batch_size': 16, 'learning_rate': 0.01, 'max_vmap': 1, 'n_layers': 3}",1.0,0.9791666666666666,0.875,0.9166666666666666,0.8958333333333334,0.9333333333333332,0.048232653761625936,1,0.9982608695652173,0.9479166666666666,0.9253472222222223,0.9670138888888888,1.0,0.967707729468599,0.028854342001117233,1
