,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.6558225631713868,0.11365610203269012,0.0008464813232421875,0.0008952568386770324,0.01,32,"(100,)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.9375,0.9375,0.8333333333333334,0.9583333333333334,0.8541666666666666,0.9041666666666668,0.050346024889977394,9
1,0.13180813789367676,0.037604280908782164,0.0006897926330566406,0.00025516858670941744,0.01,32,"(100,)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",1.0,0.9791666666666666,0.8541666666666666,0.9583333333333334,0.875,0.9333333333333332,0.05803495115493383,2
2,0.0540501594543457,0.024278123027003252,0.0006425857543945312,0.00030661502101927225,0.01,32,"(100,)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.8958333333333334,0.9166666666666666,0.7916666666666666,0.875,0.8333333333333334,0.8625,0.044876373392787536,14
3,0.6342723846435547,0.07423884670971113,0.0007626533508300782,0.0004489327109132962,0.01,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.8541666666666666,0.8958333333333334,0.8125,0.875,0.7916666666666666,0.8458333333333334,0.03864007706456545,18
4,0.1526026248931885,0.056464952988439884,0.0006688594818115235,0.0003325294479999509,0.01,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9583333333333334,0.8333333333333334,0.8125,0.8541666666666666,0.7708333333333334,0.8458333333333334,0.06263873490988713,18
5,0.06427702903747559,0.008144782602122315,0.000676107406616211,0.00029849683893920514,0.01,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.9166666666666666,0.8541666666666666,0.6458333333333334,0.7083333333333334,0.7291666666666666,0.7708333333333333,0.09947780321927766,24
6,0.5322144508361817,0.1200883440341188,0.00040984153747558594,1.6864133338075654e-05,0.01,32,"(50, 10, 5)",0.001,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9791666666666666,0.9583333333333334,0.7916666666666666,0.9583333333333334,0.8958333333333334,0.9166666666666666,0.06846531968814579,7
7,0.11863141059875489,0.03805959650202947,0.0006215572357177734,0.00028838845628947473,0.01,32,"(50, 10, 5)",0.01,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.875,0.8541666666666666,0.8125,0.9375,0.8541666666666666,0.8666666666666666,0.040824829046386304,13
8,0.07725801467895507,0.02038697992034496,0.0005357742309570312,0.00023590731812481579,0.01,32,"(50, 10, 5)",0.1,"{'alpha': 0.01, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.8125,0.8958333333333334,0.6875,0.7083333333333334,0.7291666666666666,0.7666666666666667,0.07728015412913088,25
9,0.7205347537994384,0.1572698671216919,0.0004021644592285156,9.682730055736467e-06,0.001,32,"(100,)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",1.0,0.9791666666666666,0.875,0.9583333333333334,0.875,0.9375,0.05270462766947299,1
10,0.15851402282714844,0.021027484953810686,0.0004350185394287109,8.110404343120384e-05,0.001,32,"(100,)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",0.9583333333333334,0.9791666666666666,0.8333333333333334,0.9583333333333334,0.8958333333333334,0.925,0.05368374469468801,3
11,0.04926657676696777,0.01900530616658556,0.0007251739501953125,0.0002930913096982492,0.001,32,"(100,)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.6875,0.9375,0.8333333333333334,0.875,0.8541666666666666,0.8375,0.08270597183866336,20
12,0.7801429748535156,0.1357932355356748,0.0006372451782226563,0.000293081604559678,0.001,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.8541666666666666,0.9375,0.8333333333333334,0.9583333333333334,0.875,0.8916666666666668,0.04823265376162594,11
13,0.14095516204833985,0.029867698826000783,0.0005307674407958984,0.00023765916997758104,0.001,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.8541666666666666,0.9791666666666666,0.7916666666666666,0.8541666666666666,0.8333333333333334,0.8625,0.06263873490988711,14
14,0.06613497734069824,0.02363028648627476,0.0006799697875976562,0.0003808128244140944,0.001,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.8125,0.7916666666666666,0.6458333333333334,0.7708333333333334,0.8541666666666666,0.775,0.07021791477646963,23
15,0.4865899562835693,0.099461079298114,0.0005304336547851563,0.00023644485811328292,0.001,32,"(50, 10, 5)",0.001,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9583333333333334,0.9166666666666666,0.875,0.9375,0.8333333333333334,0.9041666666666666,0.044876373392787536,10
16,0.1282963752746582,0.02492229411443577,0.0006943702697753906,0.0003460419642865315,0.001,32,"(50, 10, 5)",0.01,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.01}",0.8958333333333334,0.9583333333333334,0.8541666666666666,0.9375,0.8958333333333334,0.9083333333333334,0.03632415786283896,8
17,0.0556370735168457,0.01535216175428999,0.0005558013916015625,0.0002954547215226946,0.001,32,"(50, 10, 5)",0.1,"{'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.1}",0.5208333333333334,0.875,0.8125,0.7291666666666666,0.7708333333333334,0.7416666666666667,0.12047360245667466,26
18,0.6230957984924317,0.1168359701871113,0.00041499137878417967,1.4116796080519658e-05,0.0001,32,"(100,)",0.001,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001}",0.9791666666666666,0.9791666666666666,0.8541666666666666,0.9583333333333334,0.8541666666666666,0.925,0.05833333333333334,3
19,0.13927345275878905,0.04868173013253684,0.0006334781646728516,0.000288581123275502,0.0001,32,"(100,)",0.01,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01}",1.0,0.9791666666666666,0.8125,0.9583333333333334,0.8541666666666666,0.9208333333333334,0.07383352144445564,5
20,0.060640716552734376,0.019006079962349296,0.0003986358642578125,1.654082052562209e-05,0.0001,32,"(100,)",0.1,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1}",0.9583333333333334,0.8541666666666666,0.5,0.9375,0.875,0.825,0.16697887424594898,21
21,0.6085019111633301,0.22152044898089204,0.000800180435180664,0.0003146444377073872,0.0001,32,"(10, 10, 10, 10)",0.001,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.001}",0.9375,0.875,0.8125,0.9375,0.8541666666666666,0.8833333333333334,0.04859126579037751,12
22,0.15202488899230956,0.04136230765352317,0.0007795333862304687,0.00036191967322096963,0.0001,32,"(10, 10, 10, 10)",0.01,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.01}",0.9375,0.8958333333333334,0.7916666666666666,0.8333333333333334,0.8333333333333334,0.8583333333333334,0.05170697352496191,16
23,0.10308094024658203,0.07293908932040698,0.0005176067352294922,0.00022405806323373315,0.0001,32,"(10, 10, 10, 10)",0.1,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (10, 10, 10, 10), 'learning_rate_init': 0.1}",0.875,0.7708333333333334,0.7291666666666666,0.8125,0.75,0.7875,0.051706973524961904,22
24,0.4352020263671875,0.16979537983927073,0.0004975318908691407,0.00024024376335070712,0.0001,32,"(50, 10, 5)",0.001,"{'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 10, 5), 'learning_rate_init': 0.001}",0.9583333333333334,0.9375,0.875,0.9375,0.875,0.9166666666666667,0.034860834438919824,6
