,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_n_layers,param_observable_type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,51.145969486236574,1.5970609265406934,0.5438787937164307,0.006673818056701992,32,0.001,1,1,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'single'}",0.5416666666666666,0.5833333333333334,0.6666666666666666,0.5625,0.5208333333333334,0.575,0.050346024889977366,34,0.6006944444444444,0.578125,0.7361111111111112,0.6284722222222222,0.623263888888889,0.6333333333333333,0.05440873616421959,35
1,52.47972030639649,2.1827379942680643,0.550282335281372,0.01821923209501529,32,0.001,1,1,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'half'}",0.5416666666666666,0.5833333333333334,0.6666666666666666,0.5625,0.5208333333333334,0.575,0.050346024889977366,34,0.6006944444444444,0.578125,0.7361111111111112,0.6284722222222222,0.623263888888889,0.6333333333333333,0.05440873616421959,35
2,51.972941398620605,1.5614889220755142,0.5224832534790039,0.0038783545575276756,32,0.001,1,1,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 1, 'observable_type': 'full'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,36,0.6701388888888888,0.5954861111111112,0.7743055555555556,0.673611111111111,0.6805555555555555,0.6788194444444444,0.056863933599817416,34
3,84.8434685230255,7.103795136531186,0.8303586006164551,0.02853173815799251,32,0.001,1,5,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'single'}",0.7916666666666666,0.8125,0.875,0.9166666666666666,0.8333333333333334,0.8458333333333332,0.044876373392787536,20,0.8888888888888888,0.8697916666666666,0.9722222222222223,0.953125,0.8836805555555556,0.9135416666666666,0.04104572032998581,25
4,84.35961203575134,5.966787537764922,0.7659426689147949,0.07955214619186615,32,0.001,1,5,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'half'}",0.7916666666666666,0.8125,0.875,0.9166666666666666,0.8333333333333334,0.8458333333333332,0.044876373392787536,20,0.8888888888888888,0.8697916666666666,0.9722222222222223,0.953125,0.8836805555555556,0.9135416666666666,0.04104572032998581,25
5,107.43172750473022,21.963933521738756,0.6388874053955078,0.038908190377969984,32,0.001,1,5,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 5, 'observable_type': 'full'}",0.7291666666666666,0.7708333333333334,0.8333333333333334,0.8958333333333334,0.7291666666666666,0.7916666666666667,0.06454972243679032,27,0.8975694444444444,0.8732638888888888,0.951388888888889,0.9947916666666667,0.829861111111111,0.909375,0.05801209497665339,27
6,80.20181498527526,9.867136505818117,0.9866018772125245,0.02218374614209661,32,0.001,1,10,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'single'}",0.7916666666666666,0.8333333333333334,0.875,0.875,0.8125,0.8375,0.03333333333333334,24,0.890625,0.9166666666666666,0.9461805555555556,0.9409722222222222,0.921875,0.9232638888888889,0.019745926677934632,23
7,82.16429162025452,12.090100103864204,1.0070679664611817,0.03362961317909016,32,0.001,1,10,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'half'}",0.7916666666666666,0.8333333333333334,0.875,0.875,0.8125,0.8375,0.03333333333333334,24,0.890625,0.9166666666666666,0.9461805555555556,0.9409722222222222,0.921875,0.9232638888888889,0.019745926677934632,23
8,82.4941650390625,17.949036804002795,1.037877130508423,0.025800267132672083,32,0.001,1,10,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 10, 'observable_type': 'full'}",0.7916666666666666,0.8333333333333334,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8375,0.024295632895188747,24,0.9288194444444444,0.9600694444444444,0.9652777777777777,0.9809027777777778,0.9479166666666666,0.9565972222222221,0.017464967138832357,17
9,90.43878521919251,24.307217750146666,1.4159558773040772,0.021338681486064368,32,0.001,1,15,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'single'}",0.8541666666666666,0.8125,0.8541666666666666,0.9166666666666666,0.7916666666666666,0.8458333333333332,0.04289845892077916,20,0.9635416666666666,0.9114583333333333,0.9565972222222221,0.9826388888888888,0.9392361111111112,0.9506944444444445,0.024046235684973306,19
10,89.24652500152588,24.667423197041103,1.4455894470214843,0.048595198147942734,32,0.001,1,15,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 1, 'n_layers': 15, 'observable_type': 'half'}",0.8541666666666666,0.8125,0.8541666666666666,0.9166666666666666,0.7916666666666666,0.8458333333333332,0.04289845892077916,20,0.9635416666666666,0.9114583333333333,0.9565972222222221,0.9826388888888888,0.9392361111111112,0.9506944444444445,0.024046235684973306,19
