,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_filter_name,param_learning_rate,param_max_vmap,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,298.158082485199,66.60686628573696,203.05116972923278,4.031747558308491,32,edge_detect,0.0001,1,"{'batch_size': 32, 'filter_name': 'edge_detect', 'learning_rate': 0.0001, 'max_vmap': 1}",0.505,0.5,0.49,0.49,0.49,0.49499999999999994,0.006324555320336765,1,0.5451545154515451,0.48169999999999996,0.5006999999999999,0.4263,0.5616000000000001,0.5030909030903091,0.04806826782003993,1
1,479.09378118515014,44.8463825373317,201.8426920413971,2.76461134209112,32,edge_detect,0.001,1,"{'batch_size': 32, 'filter_name': 'edge_detect', 'learning_rate': 0.001, 'max_vmap': 1}",0.475,0.475,0.485,0.455,0.47,0.4720000000000001,0.009797958971132703,4,0.4572457245724572,0.46990000000000004,0.47950000000000004,0.4334,0.4738,0.46276914491449145,0.016404299529961638,4
2,411.7324872016907,48.020309580717125,202.6175546169281,5.239264068804557,32,edge_detect,0.01,1,"{'batch_size': 32, 'filter_name': 'edge_detect', 'learning_rate': 0.01, 'max_vmap': 1}",0.465,0.475,0.51,0.44,0.46,0.47000000000000003,0.023021728866442673,7,0.445044504450445,0.45520000000000005,0.4755000000000001,0.4426,0.4552,0.45470890089008903,0.011599812051738235,7
3,235.13315954208375,54.795922016614675,212.16697278022767,2.8671397381380697,32,smooth,0.0001,1,"{'batch_size': 32, 'filter_name': 'smooth', 'learning_rate': 0.0001, 'max_vmap': 1}",0.505,0.5,0.49,0.49,0.49,0.49499999999999994,0.006324555320336765,1,0.5451545154515451,0.48169999999999996,0.5006999999999999,0.4263,0.5616000000000001,0.5030909030903091,0.04806826782003993,1
4,467.2910997390747,60.0689610307692,204.72859721183778,2.632065588294206,32,smooth,0.001,1,"{'batch_size': 32, 'filter_name': 'smooth', 'learning_rate': 0.001, 'max_vmap': 1}",0.475,0.475,0.485,0.455,0.47,0.4720000000000001,0.009797958971132703,4,0.4572457245724572,0.46990000000000004,0.47950000000000004,0.4334,0.4738,0.46276914491449145,0.016404299529961638,4
5,400.3712905406952,83.55139145525003,215.68663263320923,26.607548516180746,32,smooth,0.01,1,"{'batch_size': 32, 'filter_name': 'smooth', 'learning_rate': 0.01, 'max_vmap': 1}",0.465,0.475,0.51,0.44,0.46,0.47000000000000003,0.023021728866442673,7,0.445044504450445,0.45520000000000005,0.4755000000000001,0.4426,0.4552,0.45470890089008903,0.011599812051738235,7
6,265.3644474029541,64.43478713409073,202.9076856136322,4.198289239052288,32,sharpen,0.0001,1,"{'batch_size': 32, 'filter_name': 'sharpen', 'learning_rate': 0.0001, 'max_vmap': 1}",0.505,0.5,0.49,0.49,0.49,0.49499999999999994,0.006324555320336765,1,0.5451545154515451,0.48169999999999996,0.5006999999999999,0.4263,0.5616000000000001,0.5030909030903091,0.04806826782003993,1
7,382.3503331661224,30.689932721214767,191.77531485557557,8.17610238967086,32,sharpen,0.001,1,"{'batch_size': 32, 'filter_name': 'sharpen', 'learning_rate': 0.001, 'max_vmap': 1}",0.475,0.475,0.485,0.455,0.47,0.4720000000000001,0.009797958971132703,4,0.4572457245724572,0.46990000000000004,0.47950000000000004,0.4334,0.4738,0.46276914491449145,0.016404299529961638,4
8,305.390668964386,44.89985295753739,185.18815784454347,1.869581590593671,32,sharpen,0.01,1,"{'batch_size': 32, 'filter_name': 'sharpen', 'learning_rate': 0.01, 'max_vmap': 1}",0.465,0.475,0.51,0.44,0.46,0.47000000000000003,0.023021728866442673,7,0.445044504450445,0.45520000000000005,0.4755000000000001,0.4426,0.4552,0.45470890089008903,0.011599812051738235,7
