"","x"
"correlation.C2.mean",0.142488542357358
"correlation.C2.sd",0.129403154440103
"correlation.C3.mean",0.755416666666667
"correlation.C3.sd",0.022399466759526
"correlation.C4",1
"linearity.L1.mean",0.34358511436013
"linearity.L1.sd",0.216443844229314
"linearity.L2.mean",0.164703468774191
"linearity.L2.sd",NA
"linearity.L3.mean",0.148070400383471
"linearity.L3.sd",0.14723243097948
"smoothness.S1.mean",0.410041841004184
"smoothness.S1.sd",0.492356246327871
"smoothness.S2.mean",0.289873622359462
"smoothness.S2.sd",0.0833379604789851
"smoothness.S3.mean",0.395833333333333
"smoothness.S3.sd",0.490050946601466
"smoothness.S4.mean",0.089739847650606
"smoothness.S4.sd",0.28458890847736
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0333333333333333
"dimensionality.T4",0.8
