"","x"
"correlation.C2.mean",0.431322978506947
"correlation.C2.sd",0.168161094516776
"correlation.C3.mean",0.743333333333333
"correlation.C3.sd",0.022838671990105
"correlation.C4",0.925
"linearity.L1.mean",0.258489459417755
"linearity.L1.sd",0.183138879052549
"linearity.L2.mean",0.100216900279788
"linearity.L2.sd",NA
"linearity.L3.mean",0.0849362449206227
"linearity.L3.sd",0.0944697991654827
"smoothness.S1.mean",0.133891213389121
"smoothness.S1.sd",0.340892165097
"smoothness.S2.mean",0.272436232199126
"smoothness.S2.sd",0.102247280846901
"smoothness.S3.mean",0.1125
"smoothness.S3.sd",0.31664097377969
"smoothness.S4.mean",0.0585842683712215
"smoothness.S4.sd",0.235323189584851
"dimensionality.T2",0.0416666666666667
"dimensionality.T3",0.0208333333333333
"dimensionality.T4",0.5
